timestamp	averaging[s]	PM1 [�g/m�]	PM2.5 [�g/m�]	PM4 [�g/m�]	PM10 [�g/m�]	PMtot [�g/m�]	CO2 [ppm]	VOC [ppb]	VOC [mg/m�]	Cn [1/cm�]	M1,0 [�m]	M2,0 [�m�]	M3,0 [�m�]	x10(dCn) [�m]	x16(dCn) [�m]	x50(dCn) [�m]	x84(dCn) [�m]	x90(dCn) [�m]	Cn [1/m�]	PIA [1/m�]	T [�C]	p [hPa]	rH [%]	AQI - Palas	Infection Risk Index	volume flow [l/min]	power (volume flow blower) [%]	dN(�m) [P]	0.184462	0.198224	0.213013	0.228905	0.245984	0.264336	0.284057	0.30525	0.328024	0.352497	0.378797	0.407058	0.437427	0.470063	0.505133	0.54282	0.583319	0.626839	0.673606	0.723862	0.777868	0.835903	0.898268	0.965286	1.037304	1.114695	1.19786	1.28723	1.383267	1.48647	1.597372	1.716548	1.844616	1.982239	2.13013	2.289054	2.459835	2.643358	2.840573	3.052502	3.280243	3.524975	3.787966	4.070578	4.374274	4.700629	5.051333	5.428202	5.833189	6.26839	6.736061	7.238624	7.778682	8.359033	8.982682	9.652861	10.373039	11.146949	11.978599	12.872296	13.83267	14.864696	15.973718	17.165483
05.02.2024 08:44:10	10.00	1.39	2.04	2.51	2.49	2.51	385.00	56.20	0.26	29.02	0.27	0.10	0.06	0.20	0.20	0.23	0.29	0.35	29024988.40	0.00	22.51	998.90	39.18	72.00	0.03	1.38	25.00	->	1.26	4.00	5.42	4.76	3.87	3.26	2.09	1.09	0.29	0.09	0.15	0.00	0.23	1.05	0.42	0.12	0.24	0.17	0.00	0.02	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.16	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:44:20	10.00	1.70	2.56	3.07	3.05	3.07	385.70	56.30	0.26	33.11	0.28	0.11	0.07	0.19	0.20	0.23	0.28	0.37	33110339.00	0.00	22.50	998.90	39.18	72.00	0.03	1.38	25.00	->	1.92	5.55	5.39	4.72	5.33	3.57	2.18	0.40	0.36	0.30	0.06	0.05	0.30	0.54	0.42	0.36	0.26	0.40	0.02	0.16	0.02	0.00	0.14	0.00	0.05	0.02	0.00	0.00	0.16	0.17	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:44:30	10.00	2.01	2.53	2.70	2.70	2.70	385.60	52.60	0.24	35.15	0.28	0.10	0.05	0.20	0.21	0.24	0.29	0.36	35153013.20	0.00	22.38	998.90	39.35	72.00	0.03	1.38	25.00	->	1.99	3.69	6.01	3.95	5.39	5.92	2.84	0.85	0.86	0.19	0.32	0.16	0.09	0.61	0.29	0.35	0.13	0.35	0.03	0.10	0.35	0.13	0.13	0.00	0.22	0.16	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:44:40	10.00	1.86	3.20	3.81	12.53	17.00	385.30	47.20	0.21	33.17	0.31	0.28	1.18	0.20	0.20	0.24	0.30	0.35	33173677.80	0.00	22.24	998.91	39.67	72.00	0.03	1.38	25.00	->	1.65	3.96	4.68	4.62	4.44	5.33	2.67	1.81	0.77	0.00	0.36	0.13	0.29	0.51	0.16	0.12	0.24	0.14	0.00	0.00	0.41	0.25	0.14	0.00	0.22	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:44:50	10.00	1.67	2.63	3.09	9.19	12.31	385.80	47.80	0.22	32.84	0.29	0.22	0.85	0.20	0.20	0.24	0.30	0.34	32841149.60	0.00	22.18	998.91	39.82	72.00	0.03	1.37	25.00	->	1.01	5.11	5.38	4.58	4.54	3.94	2.77	1.63	0.72	0.08	0.46	0.16	0.30	0.37	0.26	0.33	0.26	0.05	0.08	0.00	0.03	0.21	0.25	0.00	0.05	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:45:00	10.00	1.53	1.83	1.98	1.98	1.98	385.80	47.20	0.21	32.68	0.27	0.08	0.04	0.20	0.20	0.24	0.29	0.32	32682801.40	0.00	22.11	998.94	39.89	72.00	0.03	1.37	25.00	->	0.90	4.59	6.00	4.45	4.81	4.17	3.28	1.10	0.79	0.16	0.17	0.32	0.25	0.43	0.22	0.28	0.13	0.00	0.21	0.00	0.10	0.06	0.06	0.00	0.00	0.11	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:45:10	10.00	1.31	2.06	2.72	2.68	2.73	386.40	51.80	0.24	28.68	0.27	0.10	0.08	0.20	0.20	0.24	0.29	0.31	28676625.40	0.00	22.11	998.90	39.89	72.00	0.03	1.38	25.00	->	1.05	4.37	5.05	3.78	4.31	3.63	2.84	1.24	0.39	0.05	0.00	0.29	0.22	0.08	0.24	0.08	0.17	0.00	0.21	0.05	0.29	0.00	0.01	0.01	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.11	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:45:20	10.00	1.32	2.36	3.58	3.48	3.59	387.00	56.50	0.26	29.10	0.28	0.12	0.11	0.20	0.20	0.24	0.29	0.30	29104161.60	0.00	22.18	998.85	39.86	72.00	0.03	1.38	25.00	->	1.16	3.81	4.66	3.44	5.55	4.25	2.73	1.29	0.42	0.03	0.00	0.00	0.14	0.21	0.13	0.00	0.16	0.00	0.10	0.16	0.32	0.00	0.07	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:45:30	10.00	1.48	2.25	3.05	3.00	3.06	387.70	60.00	0.27	29.66	0.28	0.11	0.08	0.20	0.21	0.25	0.29	0.32	29658376.40	0.00	22.21	998.84	39.77	71.20	0.03	1.38	25.00	->	0.84	3.30	4.06	3.83	4.54	5.28	3.68	1.13	0.63	0.21	0.26	0.04	0.13	0.41	0.16	0.05	0.08	0.00	0.07	0.13	0.30	0.05	0.06	0.10	0.00	0.00	0.00	0.03	0.08	0.00	0.00	0.05	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:45:40	10.00	1.75	2.23	2.41	2.41	2.41	388.90	59.60	0.27	30.47	0.28	0.10	0.05	0.20	0.21	0.25	0.30	0.37	30465945.80	0.00	22.20	998.87	39.71	71.00	0.03	1.38	25.00	->	0.86	3.29	4.68	4.37	3.99	4.62	3.80	0.87	0.57	0.39	0.30	0.32	0.15	0.47	0.25	0.30	0.00	0.11	0.16	0.08	0.20	0.21	0.00	0.30	0.00	0.00	0.00	0.05	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:45:50	10.00	1.82	2.14	2.23	2.23	2.23	389.90	50.40	0.23	31.16	0.28	0.09	0.04	0.20	0.21	0.24	0.31	0.39	31162671.60	0.00	22.11	998.86	39.86	71.00	0.03	1.38	25.00	->	1.07	3.99	5.05	4.38	5.06	3.93	2.14	0.97	0.81	0.47	0.16	0.36	0.40	0.23	0.37	0.44	0.10	0.16	0.05	0.16	0.16	0.22	0.24	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:46:00	10.00	1.86	2.34	2.58	2.57	2.58	389.30	51.00	0.23	32.32	0.28	0.10	0.05	0.20	0.21	0.24	0.30	0.36	32318603.60	0.00	22.16	998.90	39.86	71.00	0.03	1.38	25.00	->	0.82	3.44	5.88	4.85	5.38	3.31	3.32	1.00	0.88	0.20	0.17	0.32	0.36	0.00	0.65	0.46	0.10	0.06	0.00	0.32	0.06	0.06	0.37	0.19	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:46:10	10.00	1.73	2.75	3.64	5.41	6.34	389.30	54.80	0.25	33.62	0.29	0.15	0.30	0.20	0.20	0.24	0.29	0.33	33617049.20	0.00	22.21	998.90	39.82	71.00	0.03	1.38	25.00	->	1.13	4.30	5.64	5.07	4.13	4.20	4.61	0.93	0.65	0.23	0.12	0.21	0.25	0.19	0.48	0.14	0.10	0.06	0.00	0.27	0.00	0.14	0.05	0.20	0.30	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:46:20	10.00	1.39	3.05	4.22	20.45	40.89	391.50	63.70	0.29	31.80	0.33	0.82	8.38	0.20	0.20	0.24	0.29	0.32	31796059.60	0.00	22.21	998.90	39.72	71.00	0.03	1.38	25.00	->	1.30	5.11	4.83	5.13	4.05	3.94	3.20	1.12	0.45	0.15	0.35	0.36	0.23	0.30	0.24	0.00	0.09	0.07	0.01	0.02	0.03	0.15	0.09	0.08	0.17	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00
05.02.2024 08:46:30	10.00	1.50	2.67	2.67	19.69	45.78	392.80	66.80	0.30	33.60	0.33	0.92	10.43	0.20	0.20	0.23	0.29	0.31	33601214.40	0.00	22.21	998.96	39.74	71.00	0.03	1.38	25.00	->	1.58	4.41	5.60	6.56	3.73	4.68	2.51	1.33	0.25	0.38	0.50	0.27	0.22	0.21	0.25	0.00	0.20	0.15	0.03	0.00	0.16	0.06	0.17	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00
05.02.2024 08:46:40	10.00	1.65	1.82	1.90	1.90	1.90	393.00	64.80	0.29	36.34	0.26	0.08	0.03	0.20	0.20	0.24	0.29	0.32	36340615.60	0.00	22.21	998.89	39.67	71.00	0.03	1.37	25.00	->	1.95	4.39	5.70	6.35	3.59	5.36	4.14	1.16	0.78	0.31	0.54	0.26	0.34	0.29	0.29	0.05	0.13	0.27	0.01	0.00	0.08	0.01	0.18	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:46:50	10.00	1.65	2.89	5.42	5.49	5.93	393.00	61.50	0.28	34.77	0.28	0.13	0.18	0.20	0.21	0.24	0.29	0.33	34772982.80	0.00	22.13	999.03	39.85	70.80	0.02	1.37	25.00	->	1.32	4.24	6.22	5.94	4.48	4.28	3.06	0.83	1.21	0.17	0.35	0.39	0.27	0.28	0.23	0.16	0.17	0.51	0.10	0.01	0.00	0.08	0.13	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.10	0.01	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:47:00	10.00	1.67	3.36	6.32	6.33	6.78	393.00	61.10	0.28	36.32	0.28	0.14	0.20	0.20	0.20	0.23	0.29	0.34	36324780.80	0.00	22.01	999.07	40.09	70.00	0.02	1.37	25.00	->	0.79	5.99	7.79	6.38	4.40	3.64	1.86	1.05	0.98	0.28	0.25	0.55	0.06	0.23	0.25	0.06	0.27	0.47	0.15	0.03	0.00	0.29	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.15	0.01	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:47:10	10.00	1.92	2.68	3.22	3.18	3.22	392.80	57.00	0.26	36.42	0.28	0.10	0.06	0.20	0.20	0.23	0.31	0.35	36419789.20	0.00	22.01	999.00	40.20	70.00	0.02	1.38	25.00	->	1.14	5.58	7.12	5.79	3.88	3.82	2.02	2.26	1.03	0.35	0.43	0.54	0.17	0.30	0.13	0.00	0.31	0.45	0.18	0.01	0.03	0.32	0.32	0.00	0.00	0.00	0.00	0.00	0.13	0.03	0.00	0.00	0.08	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:47:20	10.00	1.80	2.58	2.94	2.93	2.94	393.00	62.40	0.28	30.85	0.29	0.11	0.07	0.20	0.21	0.24	0.31	0.37	30845977.20	0.00	22.04	999.04	40.16	70.00	0.02	1.37	25.00	->	1.85	2.93	4.92	4.88	3.73	3.47	2.42	2.37	0.88	0.27	0.35	0.25	0.31	0.29	0.25	0.00	0.23	0.22	0.22	0.03	0.25	0.16	0.13	0.00	0.00	0.01	0.12	0.00	0.25	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:47:30	10.00	1.67	2.04	2.20	2.20	2.20	393.00	70.00	0.32	30.53	0.28	0.09	0.05	0.20	0.20	0.24	0.30	0.37	30529284.80	0.00	22.11	999.00	39.93	70.00	0.02	1.37	25.00	->	1.50	3.76	5.19	3.96	3.24	4.58	2.98	1.12	0.55	0.57	0.20	0.51	0.41	0.36	0.27	0.06	0.18	0.01	0.25	0.20	0.34	0.03	0.06	0.00	0.00	0.01	0.12	0.00	0.05	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:47:40	10.00	1.83	3.23	5.33	5.26	5.53	393.60	70.00	0.32	33.22	0.29	0.14	0.17	0.20	0.21	0.24	0.30	0.36	33221182.00	0.00	22.11	999.00	40.00	70.00	0.02	1.38	25.00	->	1.21	3.99	5.17	4.96	4.30	4.57	3.17	1.21	0.78	0.77	0.19	0.48	0.17	0.21	0.08	0.34	0.08	0.01	0.19	0.35	0.12	0.06	0.32	0.03	0.00	0.01	0.12	0.03	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.16	0.01	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:47:50	10.00	2.40	5.02	8.17	8.12	8.53	395.00	64.20	0.29	36.86	0.32	0.19	0.24	0.20	0.21	0.24	0.31	0.45	36863161.20	0.00	22.09	999.00	39.87	70.00	0.02	1.38	25.00	->	1.16	4.58	5.45	5.59	5.89	4.59	3.08	1.22	0.56	0.33	0.09	0.49	0.23	0.11	0.07	0.37	0.27	0.18	0.21	0.22	0.16	0.13	0.47	0.16	0.11	0.02	0.28	0.35	0.00	0.01	0.20	0.00	0.00	0.00	0.00	0.00	0.11	0.02	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:48:00	10.00	2.82	4.77	5.97	5.95	6.06	395.00	56.60	0.26	41.39	0.31	0.15	0.13	0.20	0.21	0.24	0.30	0.47	41391881.20	0.00	22.01	999.00	40.08	70.00	0.02	1.37	25.00	->	0.97	5.28	6.64	5.86	5.79	5.80	3.67	1.40	0.37	0.10	0.28	0.48	0.43	0.25	0.36	0.35	0.31	0.26	0.16	0.00	0.20	0.47	0.33	0.27	0.19	0.09	0.30	0.41	0.00	0.03	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:48:10	10.00	2.33	3.70	4.58	4.54	4.61	395.00	45.40	0.21	39.05	0.29	0.13	0.10	0.20	0.20	0.24	0.29	0.40	39048347.20	0.00	22.07	999.04	40.10	70.00	0.02	1.37	25.00	->	1.33	5.55	7.99	4.77	5.58	4.52	3.34	0.92	0.35	0.24	0.30	0.57	0.25	0.32	0.39	0.25	0.19	0.07	0.12	0.03	0.26	0.34	0.12	0.36	0.05	0.28	0.22	0.10	0.00	0.08	0.05	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:48:20	10.00	2.14	3.80	5.44	5.35	5.52	395.00	40.80	0.19	36.07	0.30	0.14	0.14	0.20	0.20	0.24	0.29	0.37	36071426.00	0.00	22.11	999.00	39.91	69.40	0.02	1.37	25.00	->	1.25	4.83	6.90	4.42	5.79	4.39	3.34	1.00	0.34	0.39	0.03	0.26	0.20	0.10	0.22	0.16	0.22	0.16	0.29	0.19	0.30	0.22	0.06	0.16	0.16	0.11	0.03	0.08	0.16	0.16	0.00	0.00	0.02	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:48:30	10.00	2.07	3.93	5.74	5.61	5.76	394.40	31.00	0.14	37.91	0.30	0.14	0.14	0.20	0.21	0.24	0.29	0.33	37908249.60	0.00	22.11	999.00	39.86	69.00	0.02	1.38	25.00	->	1.05	4.86	5.76	5.57	5.47	5.45	4.08	1.66	0.32	0.23	0.06	0.17	0.29	0.32	0.10	0.23	0.38	0.11	0.28	0.13	0.30	0.22	0.00	0.00	0.11	0.00	0.00	0.16	0.11	0.06	0.06	0.00	0.16	0.14	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:48:40	10.00	1.96	3.71	6.16	7.26	8.05	393.40	25.60	0.12	37.78	0.30	0.16	0.27	0.20	0.21	0.25	0.30	0.36	37781572.40	0.00	22.07	999.06	39.89	69.00	0.01	1.38	25.00	->	1.41	4.29	5.45	4.98	5.76	5.62	4.10	1.88	0.32	0.15	0.36	0.28	0.50	0.59	0.13	0.26	0.32	0.00	0.34	0.05	0.27	0.13	0.00	0.00	0.00	0.01	0.06	0.02	0.00	0.03	0.16	0.00	0.10	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:48:50	10.00	1.80	3.44	5.98	7.94	9.12	393.00	18.00	0.08	35.47	0.29	0.18	0.36	0.20	0.20	0.24	0.30	0.36	35469708.00	0.00	22.01	999.08	40.06	69.00	0.01	1.37	25.00	->	1.80	4.77	5.13	4.61	5.57	4.68	3.19	1.28	0.62	0.41	0.42	0.47	0.41	0.20	0.20	0.21	0.22	0.00	0.16	0.04	0.21	0.00	0.16	0.00	0.19	0.01	0.14	0.00	0.00	0.01	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:49:00	10.00	1.61	2.72	4.21	4.20	4.41	392.20	9.40	0.04	34.57	0.28	0.12	0.12	0.20	0.20	0.24	0.29	0.32	34567132.00	0.00	21.97	998.94	40.08	69.00	0.02	1.38	25.00	->	1.39	5.19	4.23	5.41	5.45	5.07	3.04	1.17	0.84	0.31	0.24	0.42	0.45	0.06	0.03	0.08	0.11	0.00	0.04	0.01	0.20	0.00	0.11	0.05	0.37	0.00	0.04	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:49:10	10.00	1.72	3.41	6.50	6.58	7.10	391.40	4.60	0.02	38.87	0.28	0.14	0.20	0.20	0.21	0.24	0.28	0.30	38874165.20	0.00	21.83	998.92	40.37	69.00	0.02	1.38	25.00	->	1.23	4.97	6.35	7.09	5.59	6.77	2.67	0.96	0.53	0.18	0.20	0.25	0.41	0.26	0.00	0.17	0.05	0.10	0.02	0.08	0.05	0.05	0.00	0.23	0.21	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:49:20	10.00	2.38	3.39	4.40	4.46	4.62	391.00	0.40	0.00	44.72	0.28	0.11	0.09	0.20	0.21	0.24	0.29	0.32	44717166.40	0.00	21.81	999.00	40.53	69.00	0.02	1.38	25.00	->	1.13	5.19	8.25	7.35	6.53	6.73	4.23	1.07	0.27	0.49	0.15	0.18	0.48	0.35	0.10	0.20	0.20	0.19	0.11	0.18	0.09	0.32	0.06	0.26	0.31	0.00	0.07	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:49:30	10.00	2.60	3.78	4.42	4.40	4.45	391.00	0.00	0.00	42.18	0.29	0.12	0.08	0.20	0.21	0.24	0.30	0.37	42183616.80	0.00	21.73	999.00	40.58	69.00	0.02	1.37	25.00	->	0.86	4.86	6.44	6.07	6.66	5.94	4.54	1.61	0.32	0.84	0.31	0.17	0.30	0.32	0.33	0.05	0.25	0.14	0.24	0.09	0.37	0.16	0.27	0.36	0.26	0.01	0.26	0.04	0.00	0.02	0.07	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:49:40	10.00	2.60	5.64	10.64	10.90	11.78	390.00	0.00	0.00	41.69	0.32	0.20	0.33	0.20	0.20	0.24	0.30	0.45	41692741.60	0.00	21.71	998.98	40.65	68.50	0.02	1.37	25.00	->	1.72	5.12	5.67	5.99	5.67	5.62	4.60	1.32	0.59	0.44	0.24	0.20	0.32	0.31	0.65	0.16	0.16	0.49	0.13	0.04	0.32	0.11	0.39	0.34	0.16	0.03	0.30	0.00	0.00	0.03	0.12	0.00	0.00	0.00	0.00	0.00	0.10	0.22	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
05.02.2024 08:49:50	10.00	2.33	5.04	9.55	9.80	10.59	390.00	0.00	0.00	40.32	0.31	0.19	0.30	0.20	0.21	0.24	0.30	0.40	40315123.20	0.00	21.71	998.90	40.63	68.00	0.02	1.38	25.00	->	1.45	4.71	6.74	5.98	6.35	4.49	4.14	1.36	0.21	0.36	0.34	0.41	0.23	0.11	0.73	0.10	0.16	0.47	0.01	0.01	0.29	0.16	0.25	0.11	0.30	0.21	0.07	0.00	0.00	0.04	0.01	0.14	0.00	0.00	0.00	0.00	0.06	0.14	0.05	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
