timestamp(UTC),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetPid_P3-PPB(ppm),NetPid_P3-PPB_ug,NetPid_P3-TEMP(°C),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb)
2024-02-09T03:16:53,35.37,835.77,26.67,1457.41,5603.47,5048.95,120.81,63.52,0.5,1165.4,31.0,0.12,0.11,0.3750,833.7042,32.0000,44.77,24.58,980.47,60.58,33.23
2024-02-09T03:16:58,35.42,835.77,26.67,1457.34,5616.05,5060.52,99.56,52.35,0.5,1166.2,31.0,0.13,0.12,0.3750,833.5679,33.0000,44.79,24.58,980.43,69.07,37.89
2024-02-09T03:17:03,35.42,835.39,26.70,1456.74,5608.59,5053.58,99.56,52.35,0.5,1166.4,31.0,0.36,0.32,0.3749,833.4465,32.0000,44.78,24.58,980.47,69.07,37.89
2024-02-09T03:17:09,35.39,835.71,26.65,1457.30,5585.51,5032.77,99.56,52.35,0.5,1166.8,32.0,0.37,0.33,0.3750,833.7746,33.0000,44.77,24.57,980.44,52.92,29.03
2024-02-09T03:17:14,35.38,835.45,26.68,1456.84,5590.59,5037.39,85.18,44.79,0.5,1166.6,31.0,0.36,0.32,0.3750,833.6954,32.0000,44.77,24.58,980.46,92.86,50.94
2024-02-09T03:17:19,35.40,834.67,26.65,1455.47,5644.44,5085.95,71.47,37.58,0.5,1165.2,31.0,0.34,0.30,0.3750,833.7490,33.0000,44.80,24.58,980.46,60.58,33.23
2024-02-09T03:17:25,35.45,835.13,26.70,1456.27,5608.51,5053.58,70.79,37.22,0.5,1166.8,32.0,0.36,0.32,0.3751,833.8449,32.0000,44.82,24.58,980.45,60.58,33.23
2024-02-09T03:17:30,35.45,834.13,26.70,1454.56,5624.02,5067.45,99.56,52.35,0.5,1168.5,31.0,0.31,0.28,0.3750,833.6521,33.0000,44.81,24.57,980.44,69.08,37.89
2024-02-09T03:17:35,35.46,834.23,26.67,1454.68,5611.01,5055.89,78.32,41.18,0.5,1166.2,31.0,0.24,0.22,0.3749,833.5380,32.0000,44.80,24.58,980.44,76.71,42.08
2024-02-09T03:17:41,35.41,834.22,26.68,1454.66,5636.67,5079.02,92.71,48.75,0.5,1165.8,31.0,0.20,0.18,0.3749,833.5702,32.0000,44.81,24.58,980.44,69.07,37.89
2024-02-09T03:17:46,35.40,834.20,26.67,1454.65,5616.20,5060.52,85.18,44.79,0.5,1167.5,31.0,0.16,0.14,0.3749,833.4240,33.0000,44.82,24.58,980.45,68.22,37.42
2024-02-09T03:17:51,35.43,834.43,26.68,1455.04,5629.00,5072.08,57.09,30.02,0.5,1167.3,31.0,0.33,0.29,0.3751,833.9044,32.0000,44.81,24.59,980.48,60.58,33.23
2024-02-09T03:17:57,35.40,834.40,26.68,1454.96,5605.80,5051.27,85.18,44.79,0.5,1168.6,31.0,0.38,0.34,0.3751,833.9476,33.0000,44.81,24.58,980.43,60.58,33.23
2024-02-09T03:18:02,35.39,834.15,26.67,1454.57,5629.05,5072.08,92.72,48.75,0.5,1164.5,31.0,0.32,0.28,0.3750,833.6107,32.0000,44.82,24.58,980.46,52.08,28.57
2024-02-09T03:18:08,35.43,834.35,26.67,1454.87,5613.53,5058.20,113.94,59.91,0.5,1168.3,31.0,0.24,0.22,0.3750,833.7652,33.0000,44.82,24.58,980.44,69.07,37.89
2024-02-09T03:18:13,35.50,834.67,26.68,1455.45,5623.86,5067.45,92.71,48.75,0.5,1168.2,31.0,0.19,0.17,0.3751,833.8588,32.0000,44.83,24.58,980.45,69.07,37.89
2024-02-09T03:18:18,35.45,835.10,26.68,1456.18,5621.18,5065.14,85.18,44.79,0.5,1168.0,31.0,0.15,0.14,0.3751,833.8291,33.0000,44.87,24.58,980.43,76.71,42.08
2024-02-09T03:18:24,35.47,835.64,26.68,1457.04,5615.80,5060.52,92.71,48.75,0.5,1165.8,32.0,0.12,0.10,0.3752,834.0159,32.0000,44.87,24.59,980.42,69.07,37.89
2024-02-09T03:18:29,35.46,835.67,26.68,1457.16,5616.06,5060.52,77.63,40.82,0.5,1169.1,31.0,0.19,0.17,0.3750,833.6409,32.0000,44.91,24.58,980.43,77.57,42.55
2024-02-09T03:18:34,35.51,836.23,26.68,1458.09,5608.14,5053.58,99.56,52.35,0.5,1169.0,31.0,0.23,0.20,0.3751,833.9684,33.0000,44.89,24.59,980.42,68.21,37.42
2024-02-09T03:18:40,35.54,836.75,26.67,1458.99,5603.02,5048.95,63.94,33.62,0.5,1166.5,32.0,0.20,0.18,0.3749,833.3727,33.0000,44.87,24.58,980.39,69.07,37.89
2024-02-09T03:18:45,35.51,837.10,26.68,1459.57,5595.19,5042.02,78.31,41.18,0.5,1166.8,31.0,0.18,0.16,0.3750,833.6546,33.0000,44.88,24.59,980.40,76.71,42.08
2024-02-09T03:18:50,35.52,837.18,26.67,1459.76,5603.08,5048.95,99.56,52.35,0.5,1166.0,32.0,0.23,0.20,0.3749,833.5063,33.0000,44.92,24.58,980.40,52.92,29.03
2024-02-09T03:18:56,35.51,836.81,26.67,1459.09,5602.98,5048.95,99.55,52.35,0.5,1170.4,31.0,0.26,0.23,0.3750,833.5848,33.0000,44.91,24.59,980.42,69.07,37.89
2024-02-09T03:19:01,35.51,836.55,26.67,1458.61,5628.57,5072.08,71.47,37.58,0.5,1168.7,31.0,0.27,0.25,0.3750,833.6775,33.0000,44.91,24.59,980.41,69.07,37.89
2024-02-09T03:19:07,35.51,835.87,26.67,1457.51,5608.31,5053.58,92.71,48.75,0.5,1169.6,31.0,0.27,0.24,0.3750,833.7739,32.0000,44.91,24.59,980.45,60.58,33.23
2024-02-09T03:19:12,35.53,835.49,26.70,1456.75,5607.97,5053.58,85.18,44.79,0.5,1167.3,31.0,0.25,0.22,0.3752,834.0938,33.0000,44.91,24.59,980.39,101.35,55.60
2024-02-09T03:19:17,35.51,834.79,26.70,1455.58,5605.55,5051.27,78.31,41.18,0.5,1166.3,31.0,0.26,0.23,0.3752,834.0049,33.0000,44.95,24.59,980.42,85.20,46.74
2024-02-09T03:19:23,35.55,835.44,26.68,1456.72,5623.61,5067.45,92.71,48.75,0.5,1166.1,31.0,0.33,0.29,0.3750,833.7482,32.0000,44.96,24.59,980.44,69.07,37.89
2024-02-09T03:19:28,35.57,835.64,26.70,1457.01,5625.89,5069.77,85.17,44.79,0.5,1166.2,31.0,0.45,0.40,0.3752,833.9758,33.0000,44.96,24.59,980.39,69.07,37.89
2024-02-09T03:19:33,35.52,835.80,26.67,1457.33,5613.21,5058.20,78.31,41.18,0.5,1168.6,31.0,0.47,0.42,0.3752,834.1531,32.0000,44.93,24.59,980.41,85.20,46.74
2024-02-09T03:19:39,35.57,836.38,26.68,1458.34,5628.61,5072.08,92.02,48.39,0.5,1168.4,31.0,0.44,0.39,0.3752,834.0614,33.0000,44.97,24.59,980.41,101.35,55.60
2024-02-09T03:19:44,35.58,836.27,26.71,1458.10,5633.59,5076.70,99.55,52.35,0.5,1166.7,31.0,0.38,0.34,0.3750,833.6442,32.0000,45.01,24.59,980.39,76.70,42.08
2024-02-09T03:19:49,35.59,836.08,26.67,1457.77,5587.39,5035.08,92.02,48.39,0.5,1166.8,32.0,0.31,0.27,0.3751,833.7752,33.0000,45.00,24.59,980.38,60.57,33.23
2024-02-09T03:19:55,35.55,835.90,26.70,1457.50,5651.71,5092.89,71.47,37.58,0.5,1168.1,31.0,0.26,0.23,0.3751,833.7736,32.0000,44.98,24.59,980.41,69.07,37.89
2024-02-09T03:20:00,35.55,835.07,26.71,1456.02,5600.30,5046.64,70.78,37.22,0.5,1168.0,31.0,0.21,0.19,0.3751,833.9104,33.0000,44.99,24.59,980.40,85.20,46.74
2024-02-09T03:20:05,35.59,834.78,26.70,1455.51,5607.99,5053.58,92.71,48.75,0.5,1168.8,31.0,0.21,0.18,0.3752,834.1543,33.0000,45.01,24.59,980.40,69.07,37.89
2024-02-09T03:20:11,35.60,834.77,26.70,1455.53,5600.36,5046.64,85.18,44.79,0.5,1166.9,31.0,0.18,0.16,0.3751,833.9458,33.0000,45.00,24.59,980.41,76.71,42.08
2024-02-09T03:20:16,35.64,835.05,26.70,1456.00,5636.25,5079.02,100.24,52.71,0.5,1168.3,31.0,0.15,0.13,0.3753,834.2459,33.0000,44.99,24.59,980.40,52.08,28.57
2024-02-09T03:20:22,35.59,834.76,26.70,1455.49,5605.45,5051.27,120.79,63.52,0.5,1168.5,31.0,0.16,0.15,0.3753,834.3403,32.0000,45.01,24.59,980.40,92.86,50.94
2024-02-09T03:20:27,35.59,835.25,26.70,1456.29,5633.48,5076.70,85.17,44.79,0.5,1165.7,31.0,0.15,0.13,0.3752,833.9387,32.0000,45.02,24.60,980.40,69.07,37.89
2024-02-09T03:20:32,35.60,835.25,26.68,1456.31,5638.68,5081.33,85.17,44.79,0.5,1167.4,32.0,0.11,0.10,0.3752,834.0934,33.0000,45.01,24.60,980.41,60.57,33.23
2024-02-09T03:20:38,35.60,835.41,26.68,1456.56,5620.60,5065.14,99.55,52.35,0.5,1168.7,31.0,0.11,0.09,0.3753,834.2086,32.0000,45.02,24.60,980.39,60.57,33.23
2024-02-09T03:20:43,35.63,836.12,26.68,1457.85,5613.08,5058.20,99.55,52.35,0.5,1167.9,32.0,0.12,0.11,0.3753,834.3338,32.0000,45.02,24.59,980.39,69.07,37.89
2024-02-09T03:20:48,35.59,836.62,26.70,1458.67,5600.07,5046.64,85.86,45.15,0.5,1165.0,31.0,0.74,0.66,0.3751,833.8529,32.0000,45.02,24.60,980.39,85.20,46.74
2024-02-09T03:20:54,35.62,836.69,26.73,1458.74,5620.40,5065.14,85.17,44.79,0.5,1164.1,32.0,0.64,0.57,0.3752,833.9232,32.0000,45.03,24.60,980.36,60.57,33.23
2024-02-09T03:20:59,35.64,836.19,26.70,1457.88,5633.31,5076.70,92.70,48.75,0.5,1168.0,31.0,0.60,0.53,0.3750,833.6091,32.0000,45.06,24.60,980.37,60.57,33.23
2024-02-09T03:21:04,35.63,836.15,26.71,1457.81,5630.72,5074.39,106.39,55.95,0.5,1166.9,31.0,0.49,0.44,0.3752,833.9306,33.0000,45.07,24.60,980.37,85.19,46.74
2024-02-09T03:21:10,35.59,836.35,26.71,1458.18,5600.00,5046.64,113.92,59.91,0.5,1169.7,32.0,0.40,0.36,0.3753,834.1801,32.0000,45.07,24.60,980.38,92.85,50.94
2024-02-09T03:21:15,35.65,837.47,26.71,1460.14,5584.59,5032.77,92.70,48.75,0.5,1168.2,32.0,0.30,0.27,0.3753,834.3136,32.0000,45.09,24.60,980.38,60.57,33.23
2024-02-09T03:21:21,35.64,837.72,26.70,1460.49,5615.06,5060.52,85.17,44.79,0.5,1171.0,32.0,0.25,0.22,0.3753,834.2171,32.0000,45.07,24.61,980.35,60.57,33.23
2024-02-09T03:21:26,35.63,838.27,26.73,1461.48,5599.83,5046.64,85.17,44.79,0.5,1170.1,31.0,0.24,0.21,0.3753,834.1215,32.0000,45.06,24.61,980.38,69.06,37.89
2024-02-09T03:21:31,35.62,838.49,26.70,1461.82,5599.67,5046.64,70.77,37.22,0.5,1167.9,31.0,0.25,0.22,0.3752,833.9074,33.0000,45.06,24.61,980.35,52.91,29.03
2024-02-09T03:21:37,35.61,838.30,26.73,1461.54,5594.70,5042.02,107.07,56.31,0.5,1168.2,32.0,0.21,0.18,0.3752,834.0578,33.0000,45.08,24.61,980.38,76.70,42.08
2024-02-09T03:21:42,35.63,838.36,26.73,1461.58,5632.94,5076.70,92.01,48.39,0.5,1166.9,32.0,0.16,0.14,0.3752,834.0410,32.0000,45.08,24.61,980.34,60.57,33.23
2024-02-09T03:21:47,35.63,838.88,26.70,1462.46,5620.05,5065.14,92.69,48.75,0.5,1167.8,31.0,0.16,0.14,0.3753,834.1071,33.0000,45.10,24.61,980.33,76.69,42.08
2024-02-09T03:21:53,35.65,839.09,26.71,1462.88,5599.68,5046.64,70.77,37.22,0.5,1166.1,31.0,0.20,0.17,0.3752,833.9326,33.0000,45.11,24.61,980.36,76.70,42.08
2024-02-09T03:21:58,35.68,838.79,26.71,1462.34,5630.42,5074.39,85.17,44.79,0.5,1167.3,31.0,0.21,0.19,0.3753,834.2389,33.0000,45.15,24.61,980.35,69.06,37.89
2024-02-09T03:22:03,35.68,839.05,26.70,1462.88,5587.13,5035.08,78.31,41.18,0.5,1166.8,31.0,0.23,0.21,0.3753,834.2908,32.0000,45.12,24.60,980.37,76.70,42.08
2024-02-09T03:22:09,35.66,838.62,26.71,1462.07,5645.94,5088.27,85.17,44.79,0.5,1167.6,31.0,0.26,0.23,0.3752,834.0633,33.0000,45.11,24.61,980.37,69.06,37.89
2024-02-09T03:22:14,35.73,838.62,26.74,1462.06,5599.68,5046.64,106.39,55.95,0.5,1169.1,31.0,0.29,0.26,0.3752,833.9571,32.0000,45.13,24.61,980.36,85.19,46.74
2024-02-09T03:22:19,35.67,838.33,26.73,1461.52,5617.51,5062.83,92.69,48.75,0.5,1168.4,31.0,0.25,0.22,0.3752,833.8560,33.0000,45.13,24.61,980.33,76.69,42.08
2024-02-09T03:22:25,35.67,838.54,26.70,1461.96,5615.25,5060.52,113.24,59.55,0.5,1169.6,31.0,0.26,0.23,0.3752,834.0933,33.0000,45.15,24.61,980.39,76.70,42.08
2024-02-09T03:22:30,35.80,838.78,26.73,1462.29,5614.89,5060.52,85.16,44.79,0.5,1169.1,32.0,0.22,0.19,0.3751,833.7291,33.0000,45.21,24.61,980.32,60.56,33.23
2024-02-09T03:22:36,35.77,838.61,26.70,1462.04,5625.34,5069.77,78.30,41.18,0.5,1166.5,31.0,0.16,0.15,0.3752,833.8761,32.0000,45.16,24.61,980.35,69.06,37.89
2024-02-09T03:22:41,35.71,839.52,26.73,1463.58,5586.67,5035.08,92.69,48.75,0.5,1170.3,31.0,0.12,0.11,0.3752,833.8723,32.0000,45.15,24.61,980.32,85.19,46.74
2024-02-09T03:22:46,35.71,839.73,26.71,1463.98,5607.32,5053.58,92.70,48.75,0.5,1168.5,32.0,0.12,0.11,0.3752,834.0305,33.0000,45.15,24.61,980.35,76.70,42.08
2024-02-09T03:22:52,35.76,839.45,26.73,1463.42,5573.69,5023.52,99.54,52.35,0.5,1169.6,31.0,0.13,0.11,0.3754,834.2961,32.0000,45.16,24.62,980.33,52.07,28.57
2024-02-09T03:22:57,35.73,839.83,26.71,1464.15,5617.60,5062.83,99.54,52.35,0.5,1168.4,32.0,0.18,0.16,0.3752,833.9262,33.0000,45.17,24.62,980.38,85.19,46.74
2024-02-09T03:23:02,35.79,839.84,26.73,1464.21,5579.23,5028.14,99.54,52.35,0.5,1166.7,32.0,0.24,0.21,0.3752,834.0820,32.0000,45.18,24.61,980.37,60.57,33.23
2024-02-09T03:23:08,35.76,839.52,26.74,1463.63,5617.65,5062.83,92.70,48.75,0.5,1168.6,31.0,0.24,0.21,0.3753,834.1716,33.0000,45.18,24.61,980.36,52.91,29.03
2024-02-09T03:23:13,35.76,839.38,26.73,1463.37,5635.52,5079.02,113.92,59.91,0.5,1168.2,31.0,0.25,0.22,0.3753,834.1538,32.0000,45.23,24.62,980.37,76.70,42.08
2024-02-09T03:23:18,35.75,839.22,26.71,1463.06,5617.49,5062.83,99.54,52.35,0.5,1167.2,32.0,0.24,0.21,0.3753,834.2037,33.0000,45.20,24.62,980.36,60.56,33.23
2024-02-09T03:23:24,35.73,839.69,26.73,1463.86,5632.79,5076.70,85.16,44.79,0.5,1168.6,31.0,0.20,0.18,0.3753,834.1416,32.0000,45.19,24.62,980.35,52.91,29.03
2024-02-09T03:23:29,35.75,839.53,26.70,1463.59,5622.55,5067.45,99.54,52.35,0.5,1168.8,32.0,0.15,0.14,0.3753,834.0645,33.0000,45.19,24.62,980.35,60.56,33.23
2024-02-09T03:23:35,35.80,839.66,26.74,1463.86,5607.34,5053.58,70.77,37.22,0.5,1169.9,32.0,0.18,0.16,0.3753,834.2425,33.0000,45.21,24.62,980.38,69.06,37.89
2024-02-09T03:23:40,35.73,839.63,26.74,1463.76,5614.85,5060.52,99.54,52.35,0.5,1169.8,31.0,0.24,0.22,0.3756,834.7589,33.0000,45.22,24.62,980.35,85.19,46.74
2024-02-09T03:23:45,35.73,839.62,26.73,1463.74,5627.70,5072.08,71.45,37.58,0.5,1164.4,32.0,0.24,0.21,0.3755,834.5573,32.0000,45.21,24.62,980.35,69.06,37.89
2024-02-09T03:23:51,35.76,839.77,26.73,1463.97,5568.56,5018.89,85.85,45.15,0.5,1165.3,31.0,0.31,0.28,0.3754,834.2967,32.0000,45.21,24.62,980.33,76.69,42.08
2024-02-09T03:23:56,35.79,839.44,26.70,1463.41,5586.55,5035.08,78.30,41.18,0.5,1165.6,31.0,0.38,0.34,0.3753,834.0974,32.0000,45.21,24.62,980.34,76.69,42.08
2024-02-09T03:24:01,35.75,839.27,26.71,1463.13,5625.14,5069.77,78.30,41.18,0.5,1168.8,31.0,0.36,0.31,0.3754,834.3187,32.0000,45.21,24.62,980.35,60.56,33.23
2024-02-09T03:24:07,35.78,839.05,26.73,1462.68,5601.77,5048.95,107.06,56.31,0.5,1167.2,31.0,0.30,0.27,0.3752,834.0022,33.0000,45.22,24.63,980.34,69.05,37.89
2024-02-09T03:24:12,35.76,838.15,26.70,1461.17,5612.25,5058.20,99.54,52.35,0.5,1167.1,31.0,0.29,0.25,0.3752,834.0196,32.0000,45.23,24.62,980.34,52.07,28.57
2024-02-09T03:24:17,35.80,838.26,26.74,1461.34,5599.34,5046.64,107.07,56.31,0.5,1167.3,31.0,0.31,0.28,0.3753,834.1129,33.0000,45.24,24.63,980.36,69.06,37.89
2024-02-09T03:24:23,35.82,837.83,26.73,1460.64,5620.06,5065.14,85.16,44.79,0.5,1166.3,32.0,0.31,0.27,0.3753,834.0909,32.0000,45.24,24.62,980.36,68.20,37.42
2024-02-09T03:24:28,35.84,838.53,26.74,1461.83,5619.95,5065.14,85.16,44.79,0.5,1167.9,31.0,0.26,0.23,0.3753,834.2643,33.0000,45.25,24.63,980.38,76.69,42.08
2024-02-09T03:24:33,35.83,838.35,26.74,1461.53,5619.97,5065.14,78.30,41.18,0.5,1167.2,31.0,0.40,0.35,0.3754,834.4874,32.0000,45.26,24.63,980.38,76.69,42.08
2024-02-09T03:24:39,35.88,838.03,26.71,1460.94,5607.06,5053.58,78.30,41.18,0.5,1165.9,31.0,0.44,0.39,0.3753,834.2009,33.0000,45.29,24.63,980.37,69.06,37.89
2024-02-09T03:24:44,35.82,837.95,26.73,1460.82,5584.00,5032.77,85.16,44.79,0.5,1165.6,32.0,0.45,0.40,0.3754,834.3439,33.0000,45.28,24.63,980.37,85.19,46.74
2024-02-09T03:24:50,35.87,837.90,26.71,1460.73,5612.26,5058.20,99.54,52.35,0.5,1169.0,32.0,0.38,0.34,0.3753,834.1572,33.0000,45.29,24.62,980.35,69.06,37.89
2024-02-09T03:24:55,35.84,838.00,26.71,1460.84,5614.54,5060.52,63.92,33.62,0.5,1165.2,31.0,0.41,0.36,0.3753,834.1680,32.0000,45.28,24.63,980.33,60.56,33.23
2024-02-09T03:25:00,35.84,837.80,26.73,1460.51,5627.43,5072.08,85.16,44.79,0.5,1166.3,32.0,0.48,0.43,0.3755,834.4784,33.0000,45.28,24.63,980.34,69.05,37.89
2024-02-09T03:25:06,35.85,837.59,26.73,1460.17,5609.59,5055.89,99.54,52.35,0.5,1168.1,32.0,0.49,0.43,0.3755,834.5535,32.0000,45.31,24.63,980.36,44.41,24.37
2024-02-09T03:25:11,35.87,837.95,26.74,1460.79,5627.49,5072.08,85.16,44.79,0.5,1168.4,32.0,0.45,0.40,0.3752,833.8729,33.0000,45.30,24.63,980.35,69.05,37.89
2024-02-09T03:25:16,35.83,837.92,26.74,1460.76,5601.96,5048.95,106.38,55.95,0.5,1168.0,31.0,0.35,0.31,0.3753,834.1111,32.0000,45.30,24.63,980.37,60.56,33.23
2024-02-09T03:25:22,35.83,837.92,26.71,1460.78,5594.35,5042.02,85.16,44.79,0.5,1169.3,32.0,0.28,0.25,0.3753,834.2456,33.0000,45.30,24.63,980.39,69.06,37.89
2024-02-09T03:25:27,35.83,837.57,26.73,1460.13,5617.23,5062.83,99.53,52.35,0.5,1167.1,32.0,0.28,0.24,0.3753,834.1921,32.0000,45.31,24.63,980.35,60.56,33.23
2024-02-09T03:25:32,35.87,836.54,26.71,1458.35,5632.72,5076.70,85.85,45.15,0.5,1168.1,32.0,0.30,0.26,0.3753,834.2024,33.0000,45.31,24.63,980.37,60.56,33.23
2024-02-09T03:25:38,35.90,836.62,26.71,1458.45,5630.00,5074.39,92.00,48.39,0.5,1166.9,32.0,0.32,0.29,0.3754,834.2764,33.0000,45.33,24.63,980.34,60.56,33.23
2024-02-09T03:25:43,35.89,836.92,26.73,1458.98,5622.34,5067.45,85.16,44.79,0.5,1168.1,31.0,0.28,0.25,0.3754,834.2810,32.0000,45.35,24.63,980.35,69.05,37.89
2024-02-09T03:25:49,35.93,836.97,26.74,1459.04,5599.15,5046.64,85.16,44.79,0.5,1168.9,32.0,0.23,0.21,0.3755,834.6116,33.0000,45.37,24.64,980.36,52.07,28.57
2024-02-09T03:25:54,35.84,836.74,26.75,1458.59,5634.88,5079.02,106.37,55.95,0.5,1166.9,31.0,0.21,0.18,0.3756,834.7032,33.0000,45.36,24.64,980.33,85.18,46.74
2024-02-09T03:25:59,35.91,837.05,26.74,1459.13,5621.99,5067.45,85.15,44.79,0.5,1169.2,31.0,0.21,0.18,0.3755,834.5818,32.0000,45.36,24.64,980.32,60.56,33.23
2024-02-09T03:26:05,35.88,837.17,26.74,1459.37,5596.55,5044.33,92.69,48.75,0.5,1165.8,31.0,0.17,0.15,0.3754,834.3158,32.0000,45.35,24.63,980.32,52.07,28.57
2024-02-09T03:26:10,35.89,837.11,26.71,1459.21,5596.28,5044.33,92.68,48.75,0.5,1170.7,32.0,0.16,0.14,0.3756,834.7459,32.0000,45.36,24.64,980.31,69.05,37.89
2024-02-09T03:26:15,35.92,836.69,26.73,1458.51,5629.74,5074.39,85.16,44.79,0.5,1168.1,31.0,0.24,0.21,0.3756,834.7892,33.0000,45.38,24.64,980.33,44.41,24.37
2024-02-09T03:26:21,35.92,836.26,26.71,1457.78,5581.11,5030.45,78.29,41.18,0.5,1169.8,31.0,0.25,0.22,0.3754,834.3932,33.0000,45.39,24.64,980.35,76.69,42.08
2024-02-09T03:26:26,35.93,835.78,26.74,1456.95,5642.68,5085.95,106.38,55.95,0.5,1167.1,32.0,0.21,0.19,0.3753,834.2045,33.0000,45.37,24.64,980.35,60.56,33.23
2024-02-09T03:26:31,35.98,835.38,26.71,1456.30,5622.37,5067.45,85.16,44.79,0.5,1168.0,31.0,0.24,0.21,0.3754,834.4156,33.0000,45.38,24.64,980.38,52.91,29.03
2024-02-09T03:26:37,35.95,835.18,26.73,1455.88,5598.97,5046.64,107.06,56.31,0.5,1165.7,32.0,0.24,0.21,0.3754,834.3334,33.0000,45.42,24.64,980.33,85.18,46.74
2024-02-09T03:26:42,35.98,834.93,26.73,1455.48,5627.37,5072.08,85.84,45.15,0.5,1168.0,31.0,0.34,0.30,0.3755,834.5151,33.0000,45.41,24.64,980.36,52.91,29.03
2024-02-09T03:26:47,35.96,834.92,26.74,1455.42,5632.30,5076.70,92.68,48.75,0.5,1168.9,31.0,0.34,0.30,0.3755,834.5153,33.0000,45.40,24.64,980.33,76.69,42.08
2024-02-09T03:26:53,35.88,834.65,26.74,1454.96,5606.67,5053.58,85.16,44.79,0.5,1169.7,32.0,0.31,0.27,0.3754,834.3315,33.0000,45.40,24.64,980.33,69.05,37.89
2024-02-09T03:26:58,35.94,834.06,26.70,1453.90,5583.50,5032.77,85.84,45.15,0.5,1166.4,31.0,0.24,0.21,0.3755,834.5257,32.0000,45.40,24.64,980.32,60.56,33.23
2024-02-09T03:27:04,35.95,834.31,26.74,1454.30,5616.73,5062.83,92.68,48.75,0.5,1168.2,31.0,0.24,0.21,0.3755,834.4643,33.0000,45.41,24.64,980.30,76.68,42.08
2024-02-09T03:27:09,35.99,834.43,26.75,1454.54,5604.03,5051.27,78.29,41.18,0.5,1168.2,31.0,0.25,0.22,0.3757,834.8999,33.0000,45.41,24.64,980.32,52.90,29.03
2024-02-09T03:27:14,35.97,834.42,26.73,1454.50,5627.00,5072.08,78.29,41.18,0.5,1166.0,31.0,0.25,0.22,0.3755,834.5471,33.0000,45.42,24.65,980.33,44.41,24.37
2024-02-09T03:27:20,35.97,834.07,26.73,1453.87,5632.04,5076.70,78.29,41.18,0.5,1168.9,32.0,0.25,0.22,0.3755,834.4569,33.0000,45.42,24.65,980.31,76.68,42.08
2024-02-09T03:27:25,35.99,834.38,26.75,1454.46,5583.48,5032.77,113.90,59.91,0.5,1166.8,32.0,0.26,0.23,0.3757,834.9082,33.0000,45.42,24.64,980.31,85.18,46.74
2024-02-09T03:27:30,35.95,834.63,26.74,1454.89,5619.39,5065.14,78.29,41.18,0.5,1165.4,32.0,0.35,0.31,0.3755,834.4138,33.0000,45.44,24.64,980.31,76.69,42.08
2024-02-09T03:27:36,35.95,834.28,26.73,1454.31,5601.55,5048.95,99.53,52.35,0.5,1166.2,31.0,0.42,0.37,0.3754,834.2720,33.0000,45.44,24.64,980.33,85.18,46.74
2024-02-09T03:27:41,35.98,834.27,26.74,1454.18,5598.56,5046.64,92.68,48.75,0.5,1168.0,32.0,0.52,0.46,0.3754,834.2731,33.0000,45.45,24.65,980.29,69.05,37.89
2024-02-09T03:27:46,35.98,834.21,26.74,1454.12,5647.46,5090.58,78.29,41.18,0.5,1169.3,31.0,0.58,0.52,0.3756,834.6250,33.0000,45.45,24.65,980.32,52.06,28.57
2024-02-09T03:27:52,35.96,834.68,26.73,1454.95,5621.83,5067.45,85.84,45.15,0.5,1168.2,31.0,0.54,0.47,0.3757,835.0245,33.0000,45.45,24.65,980.32,52.06,28.57
2024-02-09T03:27:57,36.02,834.47,26.71,1454.57,5614.13,5060.52,85.15,44.79,0.5,1168.0,32.0,0.54,0.48,0.3757,834.9003,33.0000,45.46,24.65,980.32,60.56,33.23
2024-02-09T03:28:03,36.01,834.68,26.74,1454.93,5634.59,5079.02,85.15,44.79,0.5,1167.7,31.0,0.48,0.43,0.3755,834.5106,33.0000,45.47,24.65,980.31,69.05,37.89
2024-02-09T03:28:08,36.02,835.04,26.74,1455.53,5619.15,5065.14,99.52,52.35,0.5,1168.1,31.0,0.41,0.36,0.3754,834.2380,33.0000,45.50,24.65,980.30,76.68,42.08
2024-02-09T03:28:13,36.00,834.92,26.75,1455.30,5603.63,5051.27,78.29,41.18,0.5,1165.1,31.0,0.36,0.32,0.3755,834.4211,33.0000,45.49,24.65,980.28,69.05,37.89
2024-02-09T03:28:19,36.00,835.16,26.74,1455.75,5619.16,5065.14,99.52,52.35,0.5,1166.3,32.0,0.29,0.26,0.3753,834.1089,33.0000,45.48,24.65,980.31,76.68,42.08
2024-02-09T03:28:24,35.98,834.76,26.73,1455.12,5606.55,5053.58,78.29,41.18,0.5,1167.3,31.0,0.22,0.19,0.3754,834.3454,33.0000,45.47,24.65,980.34,69.05,37.89
2024-02-09T03:28:29,35.97,834.58,26.74,1454.79,5642.42,5085.95,92.00,48.39,0.5,1171.8,32.0,0.18,0.16,0.3755,834.5616,32.0000,45.48,24.65,980.34,69.05,37.89
