Room,Value,Time,Type
Ruum 1,502.0,12:25 2023-06-01,CO2 ppm
Ruum 1,505.0,12:27 2023-06-01,CO2 ppm
Ruum 1,37.3,12:30 2023-06-01,RH %
Ruum 1,23.7,12:30 2023-06-01,t° C
Ruum 1,511.0,12:30 2023-06-01,CO2 ppm
Ruum 1,509.0,12:33 2023-06-01,CO2 ppm
Ruum 1,504.0,12:36 2023-06-01,CO2 ppm
Ruum 1,502.0,12:39 2023-06-01,CO2 ppm
Ruum 1,513.0,12:43 2023-06-01,CO2 ppm
Ruum 1,23.8,12:45 2023-06-01,t° C
Ruum 1,37.1,12:45 2023-06-01,RH %
Ruum 1,510.0,12:46 2023-06-01,CO2 ppm
Ruum 1,508.0,12:49 2023-06-01,CO2 ppm
Ruum 1,508.0,12:52 2023-06-01,CO2 ppm
Ruum 1,507.0,12:55 2023-06-01,CO2 ppm
Ruum 1,507.0,12:58 2023-06-01,CO2 ppm
Ruum 1,36.9,13:00 2023-06-01,RH %
Ruum 1,23.9,13:00 2023-06-01,t° C
Ruum 1,506.0,13:01 2023-06-01,CO2 ppm
Ruum 1,502.0,13:04 2023-06-01,CO2 ppm
Ruum 1,503.0,13:07 2023-06-01,CO2 ppm
Ruum 1,504.0,13:10 2023-06-01,CO2 ppm
Ruum 1,509.0,13:12 2023-06-01,CO2 ppm
Ruum 1,36.8,13:15 2023-06-01,RH %
Ruum 1,24.0,13:15 2023-06-01,t° C
Ruum 1,506.0,13:15 2023-06-01,CO2 ppm
Ruum 1,504.0,13:18 2023-06-01,CO2 ppm
Ruum 1,502.0,13:21 2023-06-01,CO2 ppm
Ruum 1,501.0,13:24 2023-06-01,CO2 ppm
Ruum 1,506.0,13:28 2023-06-01,CO2 ppm
Ruum 1,24.1,13:30 2023-06-01,t° C
Ruum 1,36.8,13:30 2023-06-01,RH %
Ruum 1,505.0,13:31 2023-06-01,CO2 ppm
Ruum 1,507.0,13:34 2023-06-01,CO2 ppm
Ruum 1,508.0,13:37 2023-06-01,CO2 ppm
Ruum 1,505.0,13:40 2023-06-01,CO2 ppm
Ruum 1,508.0,13:42 2023-06-01,CO2 ppm
Ruum 1,36.8,13:45 2023-06-01,RH %
Ruum 1,24.2,13:45 2023-06-01,t° C
Ruum 1,507.0,13:45 2023-06-01,CO2 ppm
Ruum 1,506.0,13:48 2023-06-01,CO2 ppm
Ruum 1,510.0,13:51 2023-06-01,CO2 ppm
Ruum 1,512.0,13:54 2023-06-01,CO2 ppm
Ruum 1,511.0,13:57 2023-06-01,CO2 ppm
Ruum 1,24.3,14:00 2023-06-01,t° C
Ruum 1,37.0,14:00 2023-06-01,RH %
Ruum 1,510.0,14:00 2023-06-01,CO2 ppm
Ruum 1,507.0,14:03 2023-06-01,CO2 ppm
Ruum 1,503.0,14:06 2023-06-01,CO2 ppm
Ruum 1,500.0,14:09 2023-06-01,CO2 ppm
Ruum 1,499.0,14:12 2023-06-01,CO2 ppm
Ruum 1,37.1,14:15 2023-06-01,RH %
Ruum 1,24.4,14:15 2023-06-01,t° C
Ruum 1,505.0,14:15 2023-06-01,CO2 ppm
Ruum 1,505.0,14:18 2023-06-01,CO2 ppm
Ruum 1,504.0,14:21 2023-06-01,CO2 ppm
Ruum 1,503.0,14:24 2023-06-01,CO2 ppm
Ruum 1,506.0,14:27 2023-06-01,CO2 ppm
Ruum 1,24.4,14:30 2023-06-01,t° C
Ruum 1,37.2,14:30 2023-06-01,RH %
Ruum 1,507.0,14:30 2023-06-01,CO2 ppm
Ruum 1,503.0,14:33 2023-06-01,CO2 ppm
Ruum 1,500.0,14:36 2023-06-01,CO2 ppm
Ruum 1,494.0,14:39 2023-06-01,CO2 ppm
Ruum 1,490.0,14:42 2023-06-01,CO2 ppm
Ruum 1,37.4,14:45 2023-06-01,RH %
Ruum 1,24.5,14:45 2023-06-01,t° C
Ruum 1,491.0,14:45 2023-06-01,CO2 ppm
Ruum 1,491.0,14:48 2023-06-01,CO2 ppm
Ruum 1,494.0,14:51 2023-06-01,CO2 ppm
Ruum 1,487.0,14:54 2023-06-01,CO2 ppm
Ruum 1,485.0,14:57 2023-06-01,CO2 ppm
Ruum 1,37.5,15:00 2023-06-01,RH %
Ruum 1,24.6,15:00 2023-06-01,t° C
Ruum 1,487.0,15:00 2023-06-01,CO2 ppm
Ruum 1,483.0,15:03 2023-06-01,CO2 ppm
Ruum 1,484.0,15:06 2023-06-01,CO2 ppm
Ruum 1,482.0,15:09 2023-06-01,CO2 ppm
Ruum 1,483.0,15:12 2023-06-01,CO2 ppm
Ruum 1,24.6,15:15 2023-06-01,t° C
Ruum 1,37.5,15:15 2023-06-01,RH %
Ruum 1,479.0,15:15 2023-06-01,CO2 ppm
Ruum 1,479.0,15:18 2023-06-01,CO2 ppm
Ruum 1,479.0,15:21 2023-06-01,CO2 ppm
Ruum 1,480.0,15:24 2023-06-01,CO2 ppm
Ruum 1,478.0,15:27 2023-06-01,CO2 ppm
Ruum 1,24.7,15:30 2023-06-01,t° C
Ruum 1,37.5,15:30 2023-06-01,RH %
Ruum 1,478.0,15:30 2023-06-01,CO2 ppm
Ruum 1,477.0,15:33 2023-06-01,CO2 ppm
Ruum 1,475.0,15:36 2023-06-01,CO2 ppm
Ruum 1,480.0,15:39 2023-06-01,CO2 ppm
Ruum 1,482.0,15:42 2023-06-01,CO2 ppm
Ruum 1,37.3,15:45 2023-06-01,RH %
Ruum 1,24.7,15:45 2023-06-01,t° C
Ruum 1,478.0,15:45 2023-06-01,CO2 ppm
Ruum 1,478.0,15:48 2023-06-01,CO2 ppm
Ruum 1,476.0,15:51 2023-06-01,CO2 ppm
Ruum 1,478.0,15:54 2023-06-01,CO2 ppm
Ruum 1,480.0,15:57 2023-06-01,CO2 ppm
Ruum 1,24.7,16:00 2023-06-01,t° C
Ruum 1,37.2,16:00 2023-06-01,RH %
Ruum 1,477.0,16:00 2023-06-01,CO2 ppm
Ruum 1,474.0,16:03 2023-06-01,CO2 ppm
Ruum 1,478.0,16:06 2023-06-01,CO2 ppm
Ruum 1,481.0,16:09 2023-06-01,CO2 ppm
Ruum 1,481.0,16:12 2023-06-01,CO2 ppm
Ruum 1,37.2,16:15 2023-06-01,RH %
Ruum 1,24.8,16:15 2023-06-01,t° C
Ruum 1,477.0,16:15 2023-06-01,CO2 ppm
Ruum 1,476.0,16:18 2023-06-01,CO2 ppm
Ruum 1,476.0,16:21 2023-06-01,CO2 ppm
Ruum 1,472.0,16:24 2023-06-01,CO2 ppm
Ruum 1,474.0,16:27 2023-06-01,CO2 ppm
Ruum 1,24.8,16:30 2023-06-01,t° C
Ruum 1,37.3,16:30 2023-06-01,RH %
Ruum 1,466.0,16:30 2023-06-01,CO2 ppm
Ruum 1,463.0,16:33 2023-06-01,CO2 ppm
Ruum 1,466.0,16:36 2023-06-01,CO2 ppm
Ruum 1,466.0,16:39 2023-06-01,CO2 ppm
Ruum 1,469.0,16:42 2023-06-01,CO2 ppm
Ruum 1,24.9,16:45 2023-06-01,t° C
Ruum 1,37.5,16:45 2023-06-01,RH %
Ruum 1,467.0,16:45 2023-06-01,CO2 ppm
Ruum 1,467.0,16:48 2023-06-01,CO2 ppm
Ruum 1,467.0,16:51 2023-06-01,CO2 ppm
Ruum 1,466.0,16:54 2023-06-01,CO2 ppm
Ruum 1,466.0,16:57 2023-06-01,CO2 ppm
Ruum 1,37.5,17:00 2023-06-01,RH %
Ruum 1,24.9,17:00 2023-06-01,t° C
Ruum 1,467.0,17:00 2023-06-01,CO2 ppm
Ruum 1,469.0,17:03 2023-06-01,CO2 ppm
Ruum 1,471.0,17:06 2023-06-01,CO2 ppm
Ruum 1,476.0,17:09 2023-06-01,CO2 ppm
Ruum 1,482.0,17:12 2023-06-01,CO2 ppm
Ruum 1,24.9,17:15 2023-06-01,t° C
Ruum 1,37.5,17:15 2023-06-01,RH %
Ruum 1,480.0,17:15 2023-06-01,CO2 ppm
Ruum 1,478.0,17:18 2023-06-01,CO2 ppm
Ruum 1,476.0,17:21 2023-06-01,CO2 ppm
Ruum 1,475.0,17:24 2023-06-01,CO2 ppm
Ruum 1,476.0,17:27 2023-06-01,CO2 ppm
Ruum 1,24.9,17:30 2023-06-01,t° C
Ruum 1,37.5,17:30 2023-06-01,RH %
Ruum 1,474.0,17:30 2023-06-01,CO2 ppm
Ruum 1,470.0,17:33 2023-06-01,CO2 ppm
Ruum 1,469.0,17:36 2023-06-01,CO2 ppm
Ruum 1,468.0,17:39 2023-06-01,CO2 ppm
Ruum 1,469.0,17:42 2023-06-01,CO2 ppm
Ruum 1,24.9,17:45 2023-06-01,t° C
Ruum 1,37.5,17:45 2023-06-01,RH %
Ruum 1,470.0,17:45 2023-06-01,CO2 ppm
Ruum 1,468.0,17:48 2023-06-01,CO2 ppm
Ruum 1,464.0,17:51 2023-06-01,CO2 ppm
Ruum 1,461.0,17:54 2023-06-01,CO2 ppm
Ruum 1,463.0,17:57 2023-06-01,CO2 ppm
Ruum 1,24.9,18:00 2023-06-01,t° C
Ruum 1,37.4,18:00 2023-06-01,RH %
Ruum 1,464.0,18:00 2023-06-01,CO2 ppm
Ruum 1,466.0,18:03 2023-06-01,CO2 ppm
Ruum 1,469.0,18:06 2023-06-01,CO2 ppm
Ruum 1,469.0,18:09 2023-06-01,CO2 ppm
Ruum 1,464.0,18:12 2023-06-01,CO2 ppm
Ruum 1,465.0,18:12 2023-06-01,CO2 ppm
Ruum 1,37.2,18:15 2023-06-01,RH %
Ruum 1,24.9,18:15 2023-06-01,t° C
Ruum 1,463.0,18:15 2023-06-01,CO2 ppm
Ruum 1,469.0,18:18 2023-06-01,CO2 ppm
Ruum 1,470.0,18:21 2023-06-01,CO2 ppm
Ruum 1,468.0,18:24 2023-06-01,CO2 ppm
Ruum 1,466.0,18:27 2023-06-01,CO2 ppm
Ruum 1,37.1,18:30 2023-06-01,RH %
Ruum 1,24.9,18:30 2023-06-01,t° C
Ruum 1,466.0,18:30 2023-06-01,CO2 ppm
Ruum 1,464.0,18:33 2023-06-01,CO2 ppm
Ruum 1,465.0,18:36 2023-06-01,CO2 ppm
Ruum 1,467.0,18:39 2023-06-01,CO2 ppm
Ruum 1,468.0,18:42 2023-06-01,CO2 ppm
Ruum 1,37.1,18:45 2023-06-01,RH %
Ruum 1,24.9,18:45 2023-06-01,t° C
Ruum 1,468.0,18:45 2023-06-01,CO2 ppm
Ruum 1,466.0,18:48 2023-06-01,CO2 ppm
Ruum 1,464.0,18:51 2023-06-01,CO2 ppm
Ruum 1,465.0,18:54 2023-06-01,CO2 ppm
Ruum 1,463.0,18:57 2023-06-01,CO2 ppm
Ruum 1,24.9,19:00 2023-06-01,t° C
Ruum 1,36.9,19:00 2023-06-01,RH %
Ruum 1,465.0,19:00 2023-06-01,CO2 ppm
Ruum 1,461.0,19:03 2023-06-01,CO2 ppm
Ruum 1,461.0,19:06 2023-06-01,CO2 ppm
Ruum 1,461.0,19:09 2023-06-01,CO2 ppm
Ruum 1,459.0,19:12 2023-06-01,CO2 ppm
Ruum 1,36.9,19:15 2023-06-01,RH %
Ruum 1,24.9,19:15 2023-06-01,t° C
Ruum 1,457.0,19:15 2023-06-01,CO2 ppm
Ruum 1,454.0,19:18 2023-06-01,CO2 ppm
Ruum 1,456.0,19:21 2023-06-01,CO2 ppm
Ruum 1,454.0,19:24 2023-06-01,CO2 ppm
Ruum 1,451.0,19:27 2023-06-01,CO2 ppm
Ruum 1,24.9,19:30 2023-06-01,t° C
Ruum 1,36.8,19:30 2023-06-01,RH %
Ruum 1,452.0,19:30 2023-06-01,CO2 ppm
Ruum 1,450.0,19:33 2023-06-01,CO2 ppm
Ruum 1,449.0,19:36 2023-06-01,CO2 ppm
Ruum 1,448.0,19:39 2023-06-01,CO2 ppm
Ruum 1,442.0,19:42 2023-06-01,CO2 ppm
Ruum 1,36.9,19:45 2023-06-01,RH %
Ruum 1,24.8,19:45 2023-06-01,t° C
Ruum 1,444.0,19:45 2023-06-01,CO2 ppm
Ruum 1,442.0,19:48 2023-06-01,CO2 ppm
Ruum 1,447.0,19:51 2023-06-01,CO2 ppm
Ruum 1,447.0,19:54 2023-06-01,CO2 ppm
Ruum 1,451.0,19:57 2023-06-01,CO2 ppm
Ruum 1,37.0,20:00 2023-06-01,RH %
Ruum 1,24.8,20:00 2023-06-01,t° C
Ruum 1,443.0,20:00 2023-06-01,CO2 ppm
Ruum 1,444.0,20:03 2023-06-01,CO2 ppm
Ruum 1,447.0,20:06 2023-06-01,CO2 ppm
Ruum 1,445.0,20:09 2023-06-01,CO2 ppm
Ruum 1,440.0,20:12 2023-06-01,CO2 ppm
Ruum 1,24.8,20:15 2023-06-01,t° C
Ruum 1,37.2,20:15 2023-06-01,RH %
Ruum 1,442.0,20:15 2023-06-01,CO2 ppm
Ruum 1,444.0,20:18 2023-06-01,CO2 ppm
Ruum 1,442.0,20:21 2023-06-01,CO2 ppm
Ruum 1,444.0,20:24 2023-06-01,CO2 ppm
Ruum 1,444.0,20:27 2023-06-01,CO2 ppm
Ruum 1,37.3,20:30 2023-06-01,RH %
Ruum 1,24.7,20:30 2023-06-01,t° C
Ruum 1,444.0,20:30 2023-06-01,CO2 ppm
Ruum 1,440.0,20:33 2023-06-01,CO2 ppm
Ruum 1,440.0,20:36 2023-06-01,CO2 ppm
Ruum 1,444.0,20:39 2023-06-01,CO2 ppm
Ruum 1,444.0,20:42 2023-06-01,CO2 ppm
Ruum 1,24.6,20:45 2023-06-01,t° C
Ruum 1,37.5,20:45 2023-06-01,RH %
Ruum 1,462.0,20:45 2023-06-01,CO2 ppm
Ruum 1,455.0,20:48 2023-06-01,CO2 ppm
Ruum 1,446.0,20:51 2023-06-01,CO2 ppm
Ruum 1,446.0,20:54 2023-06-01,CO2 ppm
Ruum 1,443.0,20:57 2023-06-01,CO2 ppm
Ruum 1,37.7,21:00 2023-06-01,RH %
Ruum 1,24.6,21:00 2023-06-01,t° C
Ruum 1,442.0,21:00 2023-06-01,CO2 ppm
Ruum 1,444.0,21:03 2023-06-01,CO2 ppm
Ruum 1,444.0,21:06 2023-06-01,CO2 ppm
Ruum 1,442.0,21:09 2023-06-01,CO2 ppm
Ruum 1,441.0,21:12 2023-06-01,CO2 ppm
Ruum 1,24.5,21:15 2023-06-01,t° C
Ruum 1,37.8,21:15 2023-06-01,RH %
Ruum 1,438.0,21:15 2023-06-01,CO2 ppm
Ruum 1,440.0,21:18 2023-06-01,CO2 ppm
Ruum 1,442.0,21:21 2023-06-01,CO2 ppm
Ruum 1,436.0,21:24 2023-06-01,CO2 ppm
Ruum 1,435.0,21:27 2023-06-01,CO2 ppm
Ruum 1,24.4,21:30 2023-06-01,t° C
Ruum 1,37.9,21:30 2023-06-01,RH %
Ruum 1,437.0,21:30 2023-06-01,CO2 ppm
Ruum 1,436.0,21:33 2023-06-01,CO2 ppm
Ruum 1,440.0,21:36 2023-06-01,CO2 ppm
Ruum 1,443.0,21:39 2023-06-01,CO2 ppm
Ruum 1,442.0,21:42 2023-06-01,CO2 ppm
Ruum 1,38.0,21:45 2023-06-01,RH %
Ruum 1,24.4,21:45 2023-06-01,t° C
Ruum 1,441.0,21:45 2023-06-01,CO2 ppm
Ruum 1,438.0,21:48 2023-06-01,CO2 ppm
Ruum 1,435.0,21:51 2023-06-01,CO2 ppm
Ruum 1,437.0,21:54 2023-06-01,CO2 ppm
Ruum 1,438.0,21:57 2023-06-01,CO2 ppm
Ruum 1,24.3,22:00 2023-06-01,t° C
Ruum 1,38.1,22:00 2023-06-01,RH %
Ruum 1,442.0,22:00 2023-06-01,CO2 ppm
Ruum 1,439.0,22:03 2023-06-01,CO2 ppm
Ruum 1,439.0,22:06 2023-06-01,CO2 ppm
Ruum 1,439.0,22:09 2023-06-01,CO2 ppm
Ruum 1,437.0,22:12 2023-06-01,CO2 ppm
Ruum 1,38.1,22:15 2023-06-01,RH %
Ruum 1,24.2,22:15 2023-06-01,t° C
Ruum 1,435.0,22:15 2023-06-01,CO2 ppm
Ruum 1,437.0,22:18 2023-06-01,CO2 ppm
Ruum 1,440.0,22:21 2023-06-01,CO2 ppm
Ruum 1,447.0,22:24 2023-06-01,CO2 ppm
Ruum 1,445.0,22:27 2023-06-01,CO2 ppm
Ruum 1,24.1,22:30 2023-06-01,t° C
Ruum 1,38.2,22:30 2023-06-01,RH %
Ruum 1,443.0,22:30 2023-06-01,CO2 ppm
Ruum 1,442.0,22:33 2023-06-01,CO2 ppm
Ruum 1,440.0,22:36 2023-06-01,CO2 ppm
Ruum 1,442.0,22:39 2023-06-01,CO2 ppm
Ruum 1,451.0,22:42 2023-06-01,CO2 ppm
Ruum 1,24.0,22:45 2023-06-01,t° C
Ruum 1,38.2,22:45 2023-06-01,RH %
Ruum 1,448.0,22:45 2023-06-01,CO2 ppm
Ruum 1,453.0,22:48 2023-06-01,CO2 ppm
Ruum 1,451.0,22:51 2023-06-01,CO2 ppm
Ruum 1,453.0,22:54 2023-06-01,CO2 ppm
Ruum 1,452.0,22:57 2023-06-01,CO2 ppm
Ruum 1,24.0,23:00 2023-06-01,t° C
Ruum 1,38.2,23:00 2023-06-01,RH %
Ruum 1,448.0,23:00 2023-06-01,CO2 ppm
Ruum 1,449.0,23:03 2023-06-01,CO2 ppm
Ruum 1,448.0,23:06 2023-06-01,CO2 ppm
Ruum 1,448.0,23:09 2023-06-01,CO2 ppm
Ruum 1,442.0,23:12 2023-06-01,CO2 ppm
Ruum 1,23.9,23:15 2023-06-01,t° C
Ruum 1,38.2,23:15 2023-06-01,RH %
Ruum 1,442.0,23:15 2023-06-01,CO2 ppm
Ruum 1,442.0,23:18 2023-06-01,CO2 ppm
Ruum 1,446.0,23:21 2023-06-01,CO2 ppm
Ruum 1,446.0,23:24 2023-06-01,CO2 ppm
Ruum 1,448.0,23:27 2023-06-01,CO2 ppm
Ruum 1,38.2,23:30 2023-06-01,RH %
Ruum 1,23.8,23:30 2023-06-01,t° C
Ruum 1,447.0,23:30 2023-06-01,CO2 ppm
Ruum 1,446.0,23:33 2023-06-01,CO2 ppm
Ruum 1,446.0,23:36 2023-06-01,CO2 ppm
Ruum 1,445.0,23:39 2023-06-01,CO2 ppm
Ruum 1,443.0,23:42 2023-06-01,CO2 ppm
Ruum 1,38.2,23:45 2023-06-01,RH %
Ruum 1,23.7,23:45 2023-06-01,t° C
Ruum 1,444.0,23:45 2023-06-01,CO2 ppm
Ruum 1,451.0,23:48 2023-06-01,CO2 ppm
Ruum 1,453.0,23:51 2023-06-01,CO2 ppm
Ruum 1,455.0,23:54 2023-06-01,CO2 ppm
Ruum 1,452.0,23:57 2023-06-01,CO2 ppm
Ruum 1,23.7,00:00 2023-06-02,t° C
Ruum 1,38.2,00:00 2023-06-02,RH %
Ruum 1,449.0,00:00 2023-06-02,CO2 ppm
Ruum 1,450.0,00:03 2023-06-02,CO2 ppm
Ruum 1,445.0,00:06 2023-06-02,CO2 ppm
Ruum 1,447.0,00:09 2023-06-02,CO2 ppm
Ruum 1,449.0,00:12 2023-06-02,CO2 ppm
Ruum 1,38.1,00:15 2023-06-02,RH %
Ruum 1,23.6,00:15 2023-06-02,t° C
Ruum 1,452.0,00:15 2023-06-02,CO2 ppm
Ruum 1,452.0,00:18 2023-06-02,CO2 ppm
Ruum 1,454.0,00:21 2023-06-02,CO2 ppm
Ruum 1,452.0,00:24 2023-06-02,CO2 ppm
Ruum 1,450.0,00:27 2023-06-02,CO2 ppm
Ruum 1,38.0,00:30 2023-06-02,RH %
Ruum 1,23.5,00:30 2023-06-02,t° C
Ruum 1,451.0,00:30 2023-06-02,CO2 ppm
Ruum 1,452.0,00:33 2023-06-02,CO2 ppm
Ruum 1,453.0,00:36 2023-06-02,CO2 ppm
Ruum 1,451.0,00:39 2023-06-02,CO2 ppm
Ruum 1,445.0,00:42 2023-06-02,CO2 ppm
Ruum 1,23.4,00:45 2023-06-02,t° C
Ruum 1,37.9,00:45 2023-06-02,RH %
Ruum 1,442.0,00:45 2023-06-02,CO2 ppm
Ruum 1,442.0,00:48 2023-06-02,CO2 ppm
Ruum 1,443.0,00:51 2023-06-02,CO2 ppm
Ruum 1,447.0,00:54 2023-06-02,CO2 ppm
Ruum 1,444.0,00:57 2023-06-02,CO2 ppm
Ruum 1,37.8,01:00 2023-06-02,RH %
Ruum 1,23.4,01:00 2023-06-02,t° C
Ruum 1,448.0,01:00 2023-06-02,CO2 ppm
Ruum 1,453.0,01:03 2023-06-02,CO2 ppm
Ruum 1,453.0,01:06 2023-06-02,CO2 ppm
Ruum 1,453.0,01:09 2023-06-02,CO2 ppm
Ruum 1,455.0,01:12 2023-06-02,CO2 ppm
Ruum 1,23.3,01:15 2023-06-02,t° C
Ruum 1,37.7,01:15 2023-06-02,RH %
Ruum 1,455.0,01:15 2023-06-02,CO2 ppm
Ruum 1,461.0,01:18 2023-06-02,CO2 ppm
Ruum 1,459.0,01:21 2023-06-02,CO2 ppm
Ruum 1,453.0,01:24 2023-06-02,CO2 ppm
Ruum 1,451.0,01:27 2023-06-02,CO2 ppm
Ruum 1,23.2,01:30 2023-06-02,t° C
Ruum 1,37.6,01:30 2023-06-02,RH %
Ruum 1,453.0,01:30 2023-06-02,CO2 ppm
Ruum 1,451.0,01:33 2023-06-02,CO2 ppm
Ruum 1,451.0,01:36 2023-06-02,CO2 ppm
Ruum 1,452.0,01:39 2023-06-02,CO2 ppm
Ruum 1,450.0,01:42 2023-06-02,CO2 ppm
Ruum 1,37.5,01:45 2023-06-02,RH %
Ruum 1,23.1,01:45 2023-06-02,t° C
Ruum 1,452.0,01:45 2023-06-02,CO2 ppm
Ruum 1,455.0,01:48 2023-06-02,CO2 ppm
Ruum 1,454.0,01:51 2023-06-02,CO2 ppm
Ruum 1,453.0,01:54 2023-06-02,CO2 ppm
Ruum 1,457.0,01:57 2023-06-02,CO2 ppm
Ruum 1,37.5,02:00 2023-06-02,RH %
Ruum 1,23.1,02:00 2023-06-02,t° C
Ruum 1,457.0,02:00 2023-06-02,CO2 ppm
Ruum 1,453.0,02:03 2023-06-02,CO2 ppm
Ruum 1,452.0,02:06 2023-06-02,CO2 ppm
Ruum 1,454.0,02:09 2023-06-02,CO2 ppm
Ruum 1,454.0,02:12 2023-06-02,CO2 ppm
Ruum 1,37.4,02:15 2023-06-02,RH %
Ruum 1,23.0,02:15 2023-06-02,t° C
Ruum 1,453.0,02:15 2023-06-02,CO2 ppm
Ruum 1,452.0,02:18 2023-06-02,CO2 ppm
Ruum 1,453.0,02:21 2023-06-02,CO2 ppm
Ruum 1,456.0,02:24 2023-06-02,CO2 ppm
Ruum 1,461.0,02:27 2023-06-02,CO2 ppm
Ruum 1,22.9,02:30 2023-06-02,t° C
Ruum 1,37.3,02:30 2023-06-02,RH %
Ruum 1,462.0,02:30 2023-06-02,CO2 ppm
Ruum 1,460.0,02:33 2023-06-02,CO2 ppm
Ruum 1,456.0,02:36 2023-06-02,CO2 ppm
Ruum 1,455.0,02:39 2023-06-02,CO2 ppm
Ruum 1,460.0,02:42 2023-06-02,CO2 ppm
Ruum 1,22.9,02:45 2023-06-02,t° C
Ruum 1,37.3,02:45 2023-06-02,RH %
Ruum 1,461.0,02:45 2023-06-02,CO2 ppm
Ruum 1,463.0,02:48 2023-06-02,CO2 ppm
Ruum 1,464.0,02:51 2023-06-02,CO2 ppm
Ruum 1,462.0,02:54 2023-06-02,CO2 ppm
Ruum 1,462.0,02:57 2023-06-02,CO2 ppm
Ruum 1,22.8,03:00 2023-06-02,t° C
Ruum 1,37.2,03:00 2023-06-02,RH %
Ruum 1,461.0,03:00 2023-06-02,CO2 ppm
Ruum 1,463.0,03:03 2023-06-02,CO2 ppm
Ruum 1,465.0,03:06 2023-06-02,CO2 ppm
Ruum 1,464.0,03:09 2023-06-02,CO2 ppm
Ruum 1,459.0,03:12 2023-06-02,CO2 ppm
Ruum 1,22.7,03:15 2023-06-02,t° C
Ruum 1,37.2,03:15 2023-06-02,RH %
Ruum 1,456.0,03:15 2023-06-02,CO2 ppm
Ruum 1,457.0,03:18 2023-06-02,CO2 ppm
Ruum 1,460.0,03:21 2023-06-02,CO2 ppm
Ruum 1,459.0,03:24 2023-06-02,CO2 ppm
Ruum 1,460.0,03:27 2023-06-02,CO2 ppm
Ruum 1,37.1,03:30 2023-06-02,RH %
Ruum 1,22.6,03:30 2023-06-02,t° C
Ruum 1,463.0,03:30 2023-06-02,CO2 ppm
Ruum 1,465.0,03:33 2023-06-02,CO2 ppm
Ruum 1,466.0,03:36 2023-06-02,CO2 ppm
Ruum 1,467.0,03:39 2023-06-02,CO2 ppm
Ruum 1,467.0,03:42 2023-06-02,CO2 ppm
Ruum 1,22.5,03:45 2023-06-02,t° C
Ruum 1,37.1,03:45 2023-06-02,RH %
Ruum 1,469.0,03:45 2023-06-02,CO2 ppm
Ruum 1,468.0,03:48 2023-06-02,CO2 ppm
Ruum 1,465.0,03:51 2023-06-02,CO2 ppm
Ruum 1,463.0,03:54 2023-06-02,CO2 ppm
Ruum 1,462.0,03:57 2023-06-02,CO2 ppm
Ruum 1,37.1,04:00 2023-06-02,RH %
Ruum 1,22.5,04:00 2023-06-02,t° C
Ruum 1,460.0,04:00 2023-06-02,CO2 ppm
Ruum 1,462.0,04:03 2023-06-02,CO2 ppm
Ruum 1,461.0,04:06 2023-06-02,CO2 ppm
Ruum 1,459.0,04:09 2023-06-02,CO2 ppm
Ruum 1,463.0,04:12 2023-06-02,CO2 ppm
Ruum 1,22.4,04:15 2023-06-02,t° C
Ruum 1,37.0,04:15 2023-06-02,RH %
Ruum 1,464.0,04:15 2023-06-02,CO2 ppm
Ruum 1,462.0,04:18 2023-06-02,CO2 ppm
Ruum 1,461.0,04:21 2023-06-02,CO2 ppm
Ruum 1,462.0,04:24 2023-06-02,CO2 ppm
Ruum 1,459.0,04:27 2023-06-02,CO2 ppm
Ruum 1,37.1,04:30 2023-06-02,RH %
Ruum 1,22.3,04:30 2023-06-02,t° C
Ruum 1,466.0,04:30 2023-06-02,CO2 ppm
Ruum 1,467.0,04:33 2023-06-02,CO2 ppm
Ruum 1,466.0,04:36 2023-06-02,CO2 ppm
Ruum 1,468.0,04:39 2023-06-02,CO2 ppm
Ruum 1,468.0,04:42 2023-06-02,CO2 ppm
Ruum 1,22.3,04:45 2023-06-02,t° C
Ruum 1,37.1,04:45 2023-06-02,RH %
Ruum 1,469.0,04:45 2023-06-02,CO2 ppm
Ruum 1,466.0,04:48 2023-06-02,CO2 ppm
Ruum 1,471.0,04:51 2023-06-02,CO2 ppm
Ruum 1,467.0,04:54 2023-06-02,CO2 ppm
Ruum 1,465.0,04:57 2023-06-02,CO2 ppm
Ruum 1,37.1,05:00 2023-06-02,RH %
Ruum 1,22.2,05:00 2023-06-02,t° C
Ruum 1,464.0,05:00 2023-06-02,CO2 ppm
Ruum 1,466.0,05:03 2023-06-02,CO2 ppm
Ruum 1,467.0,05:06 2023-06-02,CO2 ppm
Ruum 1,471.0,05:09 2023-06-02,CO2 ppm
Ruum 1,472.0,05:12 2023-06-02,CO2 ppm
Ruum 1,22.2,05:15 2023-06-02,t° C
Ruum 1,37.0,05:15 2023-06-02,RH %
Ruum 1,468.0,05:15 2023-06-02,CO2 ppm
Ruum 1,469.0,05:18 2023-06-02,CO2 ppm
Ruum 1,471.0,05:21 2023-06-02,CO2 ppm
Ruum 1,472.0,05:24 2023-06-02,CO2 ppm
Ruum 1,470.0,05:27 2023-06-02,CO2 ppm
Ruum 1,36.9,05:30 2023-06-02,RH %
Ruum 1,22.2,05:30 2023-06-02,t° C
Ruum 1,471.0,05:30 2023-06-02,CO2 ppm
Ruum 1,469.0,05:33 2023-06-02,CO2 ppm
Ruum 1,469.0,05:36 2023-06-02,CO2 ppm
