timestamp(UTC),NetADC_NO2-NO2,NetADC_NO2-NO2_ug,NetCO2-HUM,NetCO2-CO2,NetCO2-TEMP,NetCO2-CO2_ug,NetPid_P1-PPM,NetPid_P1-PPB_ug,NetPid_P1-TEMP,NetBME280-PERC,NetBME280-TEMP_EXT,NetBME280-HPA,NetPM-PM25,NetPM-PM10
2024-03-12T15:29:37,16.69,31.04,38.11,1923.32,26.98,3421.58,0.1913,433.9386,30.0000,43.65,24.91,1001.38,0.00,0.00
2024-03-12T15:29:42,25.76,47.91,38.10,1924.08,26.98,3422.93,0.1914,434.0654,30.0000,43.66,24.91,1001.37,0.00,0.00
2024-03-12T15:29:47,30.53,56.78,38.15,1924.14,26.98,3423.14,0.1915,434.2958,30.0000,43.66,24.91,1001.41,0.00,0.00
2024-03-12T15:29:52,30.53,56.78,38.11,1924.17,26.98,3423.16,0.1914,434.1734,30.0000,43.66,24.91,1001.40,0.00,0.00
2024-03-12T15:29:57,21.46,39.91,38.11,1924.00,26.98,3422.79,0.1914,434.2176,30.0000,43.67,24.91,1001.37,0.00,0.00
2024-03-12T15:30:02,21.46,39.91,38.07,1925.51,26.96,3425.42,0.1915,434.3907,30.0000,43.66,24.91,1001.36,0.00,0.00
2024-03-12T15:30:07,21.46,39.91,38.14,1925.43,26.99,3425.40,0.1915,434.4206,30.0000,43.66,24.91,1001.39,0.00,0.00
2024-03-12T15:30:12,21.46,39.91,38.11,1925.84,27.00,3425.95,0.1916,434.6634,30.0000,43.66,24.91,1001.34,0.00,0.00
2024-03-12T15:30:17,25.76,47.91,38.10,1925.28,26.99,3424.94,0.1916,434.4893,30.0000,43.66,24.92,1001.37,0.00,0.00
2024-03-12T15:30:22,25.76,47.91,38.06,1924.98,27.00,3424.46,0.1916,434.5415,30.0000,43.66,24.92,1001.39,0.00,0.00
2024-03-12T15:30:27,30.53,56.78,38.13,1925.22,26.99,3424.80,0.1917,434.7665,30.0000,43.65,24.92,1001.36,0.00,0.00
2024-03-12T15:30:32,16.69,31.04,38.08,1925.33,27.00,3424.96,0.1918,434.8878,30.0000,43.64,24.92,1001.35,0.00,0.00
2024-03-12T15:30:37,11.93,22.19,38.10,1925.48,26.99,3425.31,0.1918,434.9777,30.0000,43.65,24.92,1001.38,0.87,0.87
2024-03-12T15:30:42,20.99,39.04,38.16,1924.15,26.98,3423.02,0.1918,434.9543,30.0000,43.64,24.92,1001.40,0.77,0.77
2024-03-12T15:30:47,30.05,55.89,38.11,1924.16,27.00,3422.93,0.1918,434.9886,30.0000,43.64,24.92,1001.37,0.61,0.61
2024-03-12T15:30:52,25.76,47.91,38.11,1924.87,26.99,3424.16,0.1919,435.1193,30.0000,43.64,24.92,1001.36,0.45,0.45
2024-03-12T15:30:57,25.76,47.91,38.05,1925.48,26.99,3425.25,0.1918,434.9396,30.0000,43.65,24.93,1001.39,0.32,0.32
2024-03-12T15:31:02,20.99,39.04,38.10,1925.57,27.00,3425.32,0.1919,435.1781,30.0000,43.65,24.93,1001.37,0.22,0.22
2024-03-12T15:31:07,30.53,56.78,38.10,1925.22,26.99,3424.71,0.1919,435.2702,30.0000,43.65,24.93,1001.37,0.15,0.15
2024-03-12T15:31:12,21.46,39.91,38.13,1925.01,27.00,3424.18,0.1919,435.1840,30.0000,43.65,24.94,1001.36,0.10,0.10
2024-03-12T15:31:17,25.76,47.91,38.10,1925.71,27.00,3425.60,0.1919,435.3258,30.0000,43.63,24.94,1001.41,0.06,0.06
2024-03-12T15:31:22,16.69,31.04,38.09,1927.21,27.02,3428.14,0.1918,435.0879,30.0000,43.63,24.94,1001.37,0.04,0.04
2024-03-12T15:31:27,30.53,56.77,38.08,1928.02,27.02,3429.49,0.1919,435.1835,30.0000,43.62,24.95,1001.38,0.03,0.03
2024-03-12T15:31:32,26.23,48.78,38.13,1929.46,27.00,3432.03,0.1920,435.3834,30.0000,43.61,24.95,1001.37,0.02,0.02
2024-03-12T15:31:37,30.53,56.77,38.09,1929.61,27.03,3432.26,0.1920,435.3837,30.0000,43.62,24.96,1001.40,0.01,0.01
2024-03-12T15:31:42,25.76,47.90,38.08,1928.17,26.99,3429.61,0.1919,435.2802,30.0000,43.62,24.96,1001.37,0.01,0.01
2024-03-12T15:31:47,20.99,39.03,38.09,1928.35,27.03,3429.99,0.1920,435.4564,30.0000,43.62,24.95,1001.35,0.00,0.00
2024-03-12T15:31:52,30.53,56.77,38.10,1929.97,27.00,3432.81,0.1921,435.7161,30.0000,43.61,24.96,1001.37,0.00,0.00
2024-03-12T15:31:57,25.76,47.90,38.10,1931.01,27.00,3434.62,0.1922,435.8358,31.0000,43.61,24.96,1001.36,0.00,0.00
2024-03-12T15:32:02,30.53,56.77,38.10,1930.82,27.00,3434.36,0.1921,435.7084,30.0000,43.61,24.95,1001.35,0.00,0.00
2024-03-12T15:32:07,21.46,39.91,38.08,1931.45,27.03,3435.44,0.1922,435.7981,30.0000,43.61,24.96,1001.37,0.00,0.00
2024-03-12T15:32:12,16.22,30.16,38.13,1931.54,27.02,3435.58,0.1921,435.6922,30.0000,43.62,24.96,1001.37,0.00,0.00
2024-03-12T15:32:17,20.99,39.03,38.08,1931.33,27.02,3435.31,0.1922,435.9712,31.0000,43.61,24.96,1001.39,0.00,0.00
2024-03-12T15:32:22,30.53,56.77,38.10,1932.23,27.03,3436.77,0.1922,435.9171,30.0000,43.61,24.96,1001.35,0.00,0.00
2024-03-12T15:32:27,35.30,65.64,38.09,1932.29,27.02,3437.03,0.1923,436.1310,31.0000,43.61,24.96,1001.40,0.00,0.00
2024-03-12T15:32:32,30.53,56.77,38.06,1932.76,27.03,3437.67,0.1924,436.2201,30.0000,43.61,24.97,1001.37,0.00,0.00
2024-03-12T15:32:37,30.53,56.77,38.09,1932.96,27.02,3438.04,0.1924,436.3876,30.0000,43.61,24.97,1001.37,0.00,0.00
2024-03-12T15:32:42,11.93,22.18,38.12,1932.74,27.02,3437.73,0.1924,436.4072,31.0000,43.61,24.97,1001.40,0.00,0.00
2024-03-12T15:32:47,16.69,31.03,38.12,1933.41,27.02,3438.81,0.1924,436.3404,30.0000,43.60,24.97,1001.37,0.16,0.16
2024-03-12T15:32:52,30.53,56.77,38.12,1933.26,27.03,3438.50,0.1924,436.1767,30.0000,43.60,24.97,1001.35,0.01,0.01
2024-03-12T15:32:57,21.46,39.91,38.09,1934.70,27.05,3441.33,0.1924,436.3800,30.0000,43.60,24.96,1001.40,0.00,0.00
2024-03-12T15:33:02,20.99,39.03,38.11,1934.35,27.05,3440.57,0.1925,436.5053,30.0000,43.60,24.97,1001.39,0.00,0.00
2024-03-12T15:33:07,16.69,31.04,38.08,1934.08,27.05,3440.10,0.1925,436.5526,30.0000,43.60,24.97,1001.40,0.00,0.00
2024-03-12T15:33:12,25.76,47.90,38.06,1934.38,27.02,3440.59,0.1925,436.5173,30.0000,43.61,24.97,1001.39,0.00,0.00
2024-03-12T15:33:17,25.76,47.90,38.06,1934.72,27.05,3441.15,0.1927,436.9102,30.0000,43.61,24.97,1001.37,0.00,0.00
2024-03-12T15:33:22,39.59,73.61,38.09,1934.99,27.03,3441.53,0.1925,436.5608,31.0000,43.61,24.98,1001.38,0.00,0.00
2024-03-12T15:33:27,20.99,39.03,38.06,1934.16,27.03,3440.17,0.1927,436.8947,31.0000,43.61,24.98,1001.41,0.87,0.87
2024-03-12T15:33:32,21.46,39.90,38.05,1934.48,27.05,3440.67,0.1926,436.6472,30.0000,43.60,24.98,1001.39,0.18,0.18
2024-03-12T15:33:37,34.82,64.75,38.02,1933.66,27.05,3439.28,0.1927,436.9272,31.0000,43.60,24.98,1001.41,0.09,0.09
2024-03-12T15:33:42,30.05,55.88,38.09,1933.46,27.05,3438.90,0.1927,436.8908,31.0000,43.60,24.98,1001.40,0.09,0.09
2024-03-12T15:33:47,25.76,47.90,38.07,1934.48,27.06,3440.70,0.1927,437.0713,31.0000,43.61,24.98,1001.40,0.08,0.08
2024-03-12T15:33:52,16.69,31.03,38.09,1933.83,27.06,3439.55,0.1928,437.0973,31.0000,43.61,24.98,1001.40,0.06,0.06
2024-03-12T15:33:57,26.23,48.77,38.05,1934.64,27.07,3440.98,0.1928,437.2177,30.0000,43.61,24.98,1001.40,0.05,0.05
2024-03-12T15:34:02,16.69,31.03,38.09,1933.53,27.06,3439.11,0.1929,437.3558,30.0000,43.61,24.98,1001.43,0.03,0.03
2024-03-12T15:34:07,26.23,48.77,38.08,1934.34,27.06,3440.42,0.1930,437.6330,31.0000,43.62,24.98,1001.39,0.02,0.02
2024-03-12T15:34:12,25.76,47.90,38.05,1934.60,27.06,3440.98,0.1929,437.5433,30.0000,43.61,24.98,1001.42,0.02,0.02
2024-03-12T15:34:17,16.69,31.03,38.07,1935.21,27.06,3441.98,0.1929,437.3484,30.0000,43.61,24.99,1001.43,0.01,0.01
2024-03-12T15:34:22,35.30,65.64,38.04,1934.87,27.06,3441.33,0.1930,437.7230,31.0000,43.62,24.98,1001.38,0.01,0.01
2024-03-12T15:34:27,25.76,47.90,38.07,1934.49,27.06,3440.53,0.1929,437.4978,31.0000,43.62,24.99,1001.38,0.00,0.00
2024-03-12T15:34:32,21.46,39.90,38.09,1934.49,27.06,3440.70,0.1930,437.5559,30.0000,43.60,24.99,1001.43,0.00,0.00
2024-03-12T15:34:37,25.76,47.90,38.03,1934.45,27.07,3440.58,0.1930,437.5666,30.0000,43.60,24.99,1001.41,0.00,0.00
2024-03-12T15:34:42,16.69,31.03,38.09,1935.25,27.06,3441.83,0.1930,437.6337,31.0000,43.59,25.00,1001.39,0.00,0.00
2024-03-12T15:34:47,11.93,22.18,38.11,1936.79,27.06,3444.67,0.1929,437.3786,31.0000,43.58,24.99,1001.39,0.00,0.00
2024-03-12T15:34:52,16.69,31.03,38.04,1937.20,27.09,3445.24,0.1930,437.5199,30.0000,43.59,25.00,1001.38,0.00,0.00
2024-03-12T15:34:57,30.53,56.76,38.04,1937.14,27.07,3445.14,0.1932,438.0087,31.0000,43.60,25.00,1001.38,0.00,0.00
2024-03-12T15:35:02,21.46,39.90,38.05,1938.04,27.07,3446.70,0.1931,437.8236,31.0000,43.59,25.00,1001.37,0.00,0.00
2024-03-12T15:35:07,20.99,39.03,38.06,1938.43,27.09,3447.45,0.1931,437.8694,31.0000,43.59,25.00,1001.38,0.00,0.00
2024-03-12T15:35:12,39.59,73.61,38.03,1937.71,27.07,3446.25,0.1931,437.9051,30.0000,43.59,25.00,1001.41,0.00,0.00
2024-03-12T15:35:17,30.53,56.77,38.07,1938.73,27.07,3448.08,0.1932,438.0756,30.0000,43.59,25.00,1001.42,0.00,0.00
2024-03-12T15:35:22,20.99,39.03,38.03,1939.61,27.07,3449.53,0.1932,437.9988,31.0000,43.60,25.00,1001.38,0.00,0.00
2024-03-12T15:35:27,39.59,73.61,38.08,1939.71,27.09,3449.80,0.1932,438.0050,31.0000,43.60,25.00,1001.40,0.00,0.00
2024-03-12T15:35:32,21.46,39.90,38.04,1939.03,27.09,3448.46,0.1932,438.1240,30.0000,43.59,25.01,1001.40,0.00,0.00
2024-03-12T15:35:37,39.59,73.61,38.06,1939.35,27.09,3449.09,0.1932,438.1752,31.0000,43.59,25.00,1001.39,0.00,0.00
2024-03-12T15:35:42,25.76,47.89,38.07,1940.01,27.07,3450.15,0.1933,438.3698,31.0000,43.60,25.01,1001.39,0.00,0.00
2024-03-12T15:35:47,16.69,31.03,38.06,1940.64,27.09,3451.25,0.1934,438.4070,31.0000,43.59,25.01,1001.38,0.00,0.00
2024-03-12T15:35:52,30.53,56.76,38.06,1940.19,27.09,3450.59,0.1935,438.6841,31.0000,43.59,25.01,1001.42,0.00,0.00
2024-03-12T15:35:57,25.76,47.89,38.05,1939.64,27.07,3449.55,0.1934,438.6064,31.0000,43.58,25.01,1001.40,0.00,0.00
2024-03-12T15:36:02,25.76,47.89,38.08,1939.33,27.09,3448.83,0.1934,438.4967,31.0000,43.59,25.02,1001.39,0.00,0.00
2024-03-12T15:36:07,16.69,31.03,38.05,1940.86,27.11,3451.56,0.1934,438.5340,30.0000,43.59,25.02,1001.39,0.00,0.00
2024-03-12T15:36:12,30.53,56.76,38.03,1940.50,27.09,3450.98,0.1935,438.7232,30.0000,43.58,25.02,1001.41,0.00,0.00
2024-03-12T15:36:17,25.76,47.89,38.05,1940.06,27.11,3450.22,0.1935,438.8082,31.0000,43.58,25.02,1001.41,0.00,0.00
2024-03-12T15:36:22,30.53,56.76,38.06,1940.22,27.09,3450.40,0.1935,438.8148,31.0000,43.58,25.03,1001.42,0.00,0.00
2024-03-12T15:36:27,16.69,31.03,38.04,1940.27,27.09,3450.41,0.1935,438.7343,30.0000,43.58,25.03,1001.40,0.00,0.00
2024-03-12T15:36:32,25.76,47.89,38.02,1940.27,27.09,3450.51,0.1936,438.9428,31.0000,43.57,25.03,1001.42,0.00,0.00
2024-03-12T15:36:37,25.76,47.89,38.02,1939.21,27.09,3448.56,0.1937,439.1122,31.0000,43.57,25.03,1001.41,0.00,0.00
2024-03-12T15:36:42,25.76,47.89,38.06,1939.88,27.11,3449.82,0.1936,438.9502,31.0000,43.57,25.03,1001.42,0.00,0.00
2024-03-12T15:36:47,21.46,39.90,38.05,1939.98,27.13,3450.04,0.1937,439.1903,31.0000,43.57,25.02,1001.40,0.00,0.00
2024-03-12T15:36:52,30.05,55.87,38.05,1939.58,27.11,3449.32,0.1936,439.0275,31.0000,43.57,25.02,1001.40,0.00,0.00
2024-03-12T15:36:57,30.53,56.76,38.02,1940.29,27.11,3450.43,0.1937,439.0930,30.0000,43.58,25.03,1001.39,0.00,0.00
2024-03-12T15:37:02,39.59,73.60,38.05,1939.81,27.13,3449.64,0.1938,439.2990,31.0000,43.58,25.04,1001.45,0.00,0.00
2024-03-12T15:37:07,20.99,39.02,38.01,1939.34,27.11,3448.72,0.1937,439.2417,31.0000,43.57,25.03,1001.38,0.87,0.87
2024-03-12T15:37:12,25.76,47.89,38.03,1938.71,27.13,3447.55,0.1937,439.1115,31.0000,43.57,25.04,1001.41,0.77,0.77
2024-03-12T15:37:17,16.69,31.03,38.07,1938.38,27.13,3446.83,0.1938,439.4121,31.0000,43.56,25.05,1001.40,0.61,0.61
2024-03-12T15:37:22,25.76,47.89,38.02,1939.07,27.10,3448.11,0.1939,439.5872,30.0000,43.55,25.04,1001.38,0.45,0.45
2024-03-12T15:37:27,25.76,47.89,38.05,1938.57,27.11,3447.27,0.1939,439.5877,31.0000,43.56,25.04,1001.39,0.32,0.32
2024-03-12T15:37:32,21.46,39.89,38.02,1938.21,27.11,3446.53,0.1938,439.2799,31.0000,43.56,25.05,1001.40,0.22,0.22
2024-03-12T15:37:37,16.22,30.15,38.02,1938.04,27.11,3446.28,0.1939,439.5167,31.0000,43.54,25.05,1001.41,0.16,0.16
2024-03-12T15:37:42,30.53,56.76,38.02,1936.69,27.11,3443.88,0.1938,439.4643,31.0000,43.54,25.05,1001.42,0.13,0.13
2024-03-12T15:37:47,30.53,56.76,38.02,1936.56,27.11,3443.59,0.1939,439.5630,31.0000,43.56,25.05,1001.40,0.13,0.13
2024-03-12T15:37:52,30.53,56.76,38.09,1936.63,27.14,3443.86,0.1939,439.6634,31.0000,43.56,25.05,1001.44,0.10,0.10
2024-03-12T15:37:57,35.30,65.62,38.01,1936.35,27.13,3443.22,0.1938,439.4559,31.0000,43.55,25.05,1001.40,0.08,0.08
2024-03-12T15:38:02,20.99,39.02,38.06,1936.07,27.11,3442.61,0.1939,439.6763,31.0000,43.56,25.05,1001.37,0.06,0.06
2024-03-12T15:38:07,20.99,39.02,38.03,1936.48,27.14,3443.31,0.1940,439.8447,31.0000,43.55,25.07,1001.43,0.04,0.04
2024-03-12T15:38:12,20.99,39.02,38.01,1935.98,27.14,3442.32,0.1941,440.0144,31.0000,43.54,25.07,1001.40,0.03,0.03
2024-03-12T15:38:17,25.76,47.89,38.04,1935.91,27.16,3442.29,0.1940,439.8941,30.0000,43.53,25.06,1001.39,0.02,0.02
2024-03-12T15:38:22,30.53,56.75,38.02,1933.68,27.13,3438.30,0.1940,439.9064,30.0000,43.54,25.07,1001.41,0.01,0.01
2024-03-12T15:38:27,16.69,31.03,38.02,1933.05,27.14,3437.29,0.1941,440.1002,31.0000,43.53,25.06,1001.41,0.01,0.01
2024-03-12T15:38:32,16.69,31.03,38.02,1933.72,27.13,3438.44,0.1942,440.1856,31.0000,43.54,25.06,1001.40,0.00,0.00
2024-03-12T15:38:37,16.69,31.03,38.02,1935.49,27.16,3441.62,0.1941,440.1152,30.0000,43.54,25.06,1001.41,0.00,0.00
2024-03-12T15:38:42,16.69,31.03,38.04,1934.77,27.16,3440.33,0.1942,440.3330,31.0000,43.54,25.07,1001.44,0.00,0.00
2024-03-12T15:38:47,20.99,39.02,38.02,1935.24,27.14,3441.08,0.1943,440.3906,31.0000,43.54,25.07,1001.42,0.00,0.00
2024-03-12T15:38:52,30.53,56.75,38.05,1934.68,27.14,3440.19,0.1943,440.4431,30.0000,43.54,25.07,1001.45,0.00,0.00
2024-03-12T15:38:57,21.46,39.89,38.00,1933.59,27.14,3438.26,0.1943,440.4796,31.0000,43.54,25.07,1001.45,0.00,0.00
2024-03-12T15:39:02,25.76,47.89,38.01,1933.23,27.16,3437.62,0.1944,440.6554,31.0000,43.54,25.07,1001.45,0.00,0.00
2024-03-12T15:39:07,16.69,31.02,38.00,1932.54,27.16,3436.19,0.1945,440.8459,31.0000,43.53,25.08,1001.43,0.00,0.00
2024-03-12T15:39:12,25.76,47.89,38.05,1931.31,27.16,3434.12,0.1944,440.6805,30.0000,43.53,25.08,1001.46,0.00,0.00
2024-03-12T15:39:17,20.99,39.02,38.01,1930.57,27.16,3432.75,0.1943,440.5690,31.0000,43.54,25.08,1001.45,0.00,0.00
2024-03-12T15:39:22,25.76,47.89,38.02,1929.77,27.13,3431.40,0.1944,440.7092,31.0000,43.53,25.08,1001.46,0.00,0.00
2024-03-12T15:39:27,34.82,64.73,38.01,1929.59,27.14,3430.92,0.1944,440.7151,31.0000,43.53,25.08,1001.42,0.00,0.00
2024-03-12T15:39:32,21.46,39.89,38.01,1929.73,27.14,3431.21,0.1945,440.8498,30.0000,43.53,25.08,1001.43,0.00,0.00
2024-03-12T15:39:37,30.05,55.86,37.98,1928.61,27.14,3429.25,0.1944,440.7922,31.0000,43.53,25.08,1001.44,0.00,0.00
2024-03-12T15:39:42,20.99,39.02,38.05,1927.95,27.14,3427.98,0.1944,440.7487,31.0000,43.53,25.08,1001.41,0.00,0.00
2024-03-12T15:39:47,30.53,56.75,38.05,1928.69,27.16,3429.24,0.1945,440.8011,31.0000,43.52,25.09,1001.43,0.00,0.00
2024-03-12T15:39:52,16.69,31.02,38.01,1930.38,27.14,3432.27,0.1946,441.1691,31.0000,43.52,25.09,1001.44,0.00,0.00
2024-03-12T15:39:57,30.53,56.75,37.99,1930.50,27.17,3432.46,0.1945,440.9764,31.0000,43.52,25.09,1001.43,0.00,0.00
2024-03-12T15:40:02,26.23,48.76,37.97,1930.84,27.16,3433.06,0.1945,440.9976,31.0000,43.51,25.09,1001.43,0.00,0.00
2024-03-12T15:40:07,16.69,31.02,38.02,1930.62,27.16,3432.66,0.1946,441.0465,30.0000,43.52,25.09,1001.43,0.00,0.00
2024-03-12T15:40:12,20.99,39.02,38.05,1929.88,27.17,3431.31,0.1946,441.1574,31.0000,43.52,25.09,1001.42,0.00,0.00
2024-03-12T15:40:17,16.69,31.02,37.98,1929.84,27.16,3431.25,0.1947,441.3029,31.0000,43.52,25.09,1001.42,0.00,0.00
2024-03-12T15:40:22,30.53,56.75,38.00,1930.15,27.16,3431.87,0.1947,441.3295,31.0000,43.52,25.09,1001.44,0.00,0.00
2024-03-12T15:40:27,25.76,47.88,38.02,1930.25,27.19,3432.06,0.1947,441.4000,31.0000,43.53,25.09,1001.44,0.00,0.00
2024-03-12T15:40:32,20.99,39.02,38.02,1930.67,27.19,3432.74,0.1947,441.4452,31.0000,43.53,25.10,1001.46,0.00,0.00
2024-03-12T15:40:37,20.99,39.02,37.96,1931.31,27.16,3433.78,0.1948,441.5415,31.0000,43.51,25.10,1001.43,0.00,0.00
2024-03-12T15:40:42,16.69,31.02,38.01,1931.36,27.17,3433.82,0.1947,441.4007,31.0000,43.51,25.10,1001.41,0.00,0.00
2024-03-12T15:40:47,25.76,47.88,38.00,1931.79,27.16,3434.61,0.1948,441.6037,31.0000,43.52,25.10,1001.42,0.00,0.00
2024-03-12T15:40:52,34.82,64.72,38.01,1932.08,27.19,3435.26,0.1947,441.4575,31.0000,43.52,25.10,1001.46,0.00,0.00
2024-03-12T15:40:57,25.76,47.88,38.04,1931.56,27.19,3434.21,0.1947,441.3408,31.0000,43.51,25.10,1001.43,0.00,0.00
2024-03-12T15:41:02,30.53,56.75,37.97,1932.36,27.19,3435.59,0.1949,441.7182,30.0000,43.51,25.10,1001.41,0.00,0.00
2024-03-12T15:41:07,21.46,39.89,38.00,1932.05,27.19,3434.98,0.1949,441.6673,31.0000,43.51,25.11,1001.42,0.00,0.00
2024-03-12T15:41:12,30.53,56.75,38.02,1932.53,27.17,3435.83,0.1950,441.9477,31.0000,43.49,25.11,1001.43,0.83,0.83
2024-03-12T15:41:17,25.76,47.88,37.97,1931.52,27.19,3434.10,0.1949,441.8820,31.0000,43.50,25.11,1001.45,0.68,0.68
2024-03-12T15:41:22,21.46,39.89,38.06,1930.88,27.22,3432.87,0.1950,442.0019,31.0000,43.49,25.11,1001.42,0.51,0.51
2024-03-12T15:41:27,30.53,56.75,38.01,1930.61,27.19,3432.40,0.1951,442.2343,31.0000,43.50,25.11,1001.42,0.37,0.37
2024-03-12T15:41:32,21.46,39.89,38.00,1931.24,27.19,3433.49,0.1951,442.2260,31.0000,43.49,25.11,1001.41,0.26,0.26
2024-03-12T15:41:37,34.82,64.72,37.97,1931.71,27.17,3434.43,0.1951,442.2924,31.0000,43.51,25.10,1001.41,0.17,0.17
2024-03-12T15:41:42,20.99,39.01,38.04,1931.47,27.20,3434.01,0.1951,442.1988,31.0000,43.51,25.11,1001.45,0.12,0.12
2024-03-12T15:41:47,30.53,56.74,37.99,1932.29,27.19,3435.26,0.1952,442.3418,31.0000,43.52,25.11,1001.38,0.08,0.08
2024-03-12T15:41:52,7.16,13.31,37.96,1931.75,27.20,3434.37,0.1951,442.1131,31.0000,43.53,25.11,1001.41,0.05,0.05
2024-03-12T15:41:57,26.23,48.75,38.01,1931.77,27.19,3434.37,0.1952,442.5101,31.0000,43.52,25.12,1001.43,0.03,0.03
2024-03-12T15:42:02,35.30,65.61,37.99,1932.41,27.20,3435.59,0.1952,442.4434,31.0000,43.52,25.11,1001.42,0.02,0.02
2024-03-12T15:42:07,25.76,47.88,37.97,1931.63,27.19,3434.26,0.1952,442.3689,31.0000,43.52,25.11,1001.44,0.01,0.01
2024-03-12T15:42:12,30.53,56.74,37.99,1932.03,27.22,3434.89,0.1952,442.4095,31.0000,43.51,25.11,1001.41,0.01,0.01
2024-03-12T15:42:17,25.76,47.88,38.01,1932.80,27.20,3436.23,0.1952,442.4122,31.0000,43.51,25.12,1001.43,0.01,0.01
2024-03-12T15:42:22,30.05,55.85,38.00,1932.48,27.19,3435.43,0.1953,442.7287,31.0000,43.49,25.13,1001.41,0.00,0.00
2024-03-12T15:42:27,25.76,47.88,38.00,1932.64,27.20,3435.75,0.1953,442.7330,31.0000,43.48,25.14,1001.45,0.00,0.00
2024-03-12T15:42:32,30.53,56.74,38.04,1932.88,27.20,3436.03,0.1953,442.6534,31.0000,43.47,25.15,1001.44,0.00,0.00
2024-03-12T15:42:37,30.53,56.74,37.99,1932.93,27.19,3436.11,0.1954,442.8824,31.0000,43.47,25.15,1001.44,0.00,0.00
2024-03-12T15:42:42,25.76,47.87,38.00,1933.34,27.20,3436.89,0.1955,442.9805,31.0000,43.46,25.15,1001.45,0.00,0.00
2024-03-12T15:42:47,30.53,56.74,38.01,1934.10,27.20,3438.15,0.1954,442.9302,31.0000,43.46,25.15,1001.43,0.00,0.00
2024-03-12T15:42:52,30.05,55.85,37.97,1934.13,27.20,3438.19,0.1954,442.9116,31.0000,43.46,25.15,1001.42,0.00,0.00
2024-03-12T15:42:57,30.53,56.74,37.99,1934.56,27.20,3438.95,0.1955,443.1067,31.0000,43.46,25.15,1001.42,0.00,0.00
2024-03-12T15:43:02,34.82,64.71,37.99,1934.41,27.22,3438.86,0.1956,443.2432,31.0000,43.46,25.14,1001.44,0.00,0.00
2024-03-12T15:43:07,20.99,39.01,38.00,1934.51,27.19,3439.05,0.1955,443.1320,31.0000,43.46,25.14,1001.44,0.00,0.00
2024-03-12T15:43:12,20.99,39.01,38.00,1934.73,27.22,3439.37,0.1955,443.0327,31.0000,43.47,25.14,1001.42,0.00,0.00
2024-03-12T15:43:17,25.76,47.88,37.97,1934.32,27.22,3438.75,0.1956,443.2473,31.0000,43.48,25.14,1001.45,0.00,0.00
2024-03-12T15:43:22,25.76,47.87,37.96,1934.66,27.22,3439.22,0.1957,443.5205,31.0000,43.48,25.14,1001.41,0.00,0.00
2024-03-12T15:43:27,16.69,31.02,37.99,1934.77,27.22,3439.52,0.1957,443.6212,31.0000,43.48,25.14,1001.44,0.00,0.00
2024-03-12T15:43:32,16.69,31.02,37.94,1934.40,27.23,3438.96,0.1958,443.8306,31.0000,43.48,25.14,1001.47,0.00,0.00
2024-03-12T15:43:37,21.46,39.88,37.96,1935.36,27.23,3440.57,0.1958,443.6938,31.0000,43.48,25.14,1001.44,0.00,0.00
2024-03-12T15:43:42,25.76,47.87,37.96,1935.41,27.23,3440.54,0.1957,443.5816,31.0000,43.48,25.14,1001.41,0.00,0.00
2024-03-12T15:43:47,20.99,39.01,37.99,1935.23,27.23,3440.28,0.1957,443.5639,31.0000,43.49,25.14,1001.43,0.00,0.00
2024-03-12T15:43:52,30.53,56.74,37.96,1934.88,27.23,3439.67,0.1957,443.4841,31.0000,43.49,25.14,1001.43,0.00,0.00
2024-03-12T15:43:57,25.28,46.98,37.98,1934.16,27.23,3438.33,0.1958,443.8407,31.0000,43.48,25.15,1001.44,0.85,0.85
2024-03-12T15:44:02,25.76,47.87,37.98,1933.83,27.23,3437.64,0.1958,443.8157,31.0000,43.48,25.15,1001.42,0.71,0.71
2024-03-12T15:44:07,34.82,64.71,37.96,1934.17,27.22,3438.48,0.1958,443.8774,31.0000,43.48,25.14,1001.45,0.54,0.54
2024-03-12T15:44:12,30.53,56.74,37.97,1935.98,27.25,3441.55,0.1959,443.8883,31.0000,43.48,25.15,1001.44,0.39,0.39
2024-03-12T15:44:17,34.82,64.71,37.96,1936.06,27.23,3441.63,0.1959,443.8829,31.0000,43.49,25.15,1001.42,0.27,0.27
2024-03-12T15:44:22,30.53,56.74,37.96,1936.43,27.23,3442.14,0.1958,443.6498,31.0000,43.49,25.16,1001.41,0.19,0.19
2024-03-12T15:44:27,30.05,55.85,37.96,1935.54,27.23,3440.67,0.1959,444.0402,31.0000,43.47,25.15,1001.41,0.13,0.13
2024-03-12T15:44:32,25.76,47.87,37.95,1935.13,27.23,3439.96,0.1959,443.9574,31.0000,43.47,25.15,1001.42,0.08,0.08
2024-03-12T15:44:37,25.76,47.87,37.98,1935.20,27.23,3439.97,0.1960,444.2674,31.0000,43.48,25.16,1001.42,0.05,0.05
2024-03-12T15:44:42,20.99,39.01,37.97,1934.16,27.20,3438.25,0.1960,444.2614,31.0000,43.48,25.16,1001.45,0.04,0.04
2024-03-12T15:44:47,30.53,56.73,38.01,1934.07,27.25,3437.91,0.1961,444.4012,31.0000,43.47,25.16,1001.40,0.02,0.02
2024-03-12T15:44:52,16.69,31.02,38.01,1934.70,27.25,3438.97,0.1961,444.3979,31.0000,43.47,25.17,1001.42,0.01,0.01
