Room,Value,Time,Type
3FAD,22.4,11:20 2023-12-13,t° C
3FAD,41.2,11:20 2023-12-13,RH %
3FAD,615.0,11:35 2023-12-13,CO2 ppm
3FAD,22.4,11:35 2023-12-13,t° C
3FAD,41.2,11:35 2023-12-13,RH %
3FAD,687.0,11:50 2023-12-13,CO2 ppm
3FAD,22.7,11:50 2023-12-13,t° C
3FAD,42.4,11:50 2023-12-13,RH %
3FAD,784.0,12:05 2023-12-13,CO2 ppm
3FAD,22.9,12:05 2023-12-13,t° C
3FAD,43.3,12:05 2023-12-13,RH %
3FAD,989.0,12:20 2023-12-13,CO2 ppm
3FAD,23.1,12:20 2023-12-13,t° C
3FAD,45.2,12:20 2023-12-13,RH %
3FAD,1092.0,12:35 2023-12-13,CO2 ppm
3FAD,23.3,12:35 2023-12-13,t° C
3FAD,45.0,12:35 2023-12-13,RH %
3FAD,1220.0,12:50 2023-12-13,CO2 ppm
3FAD,23.6,12:50 2023-12-13,t° C
3FAD,45.2,12:50 2023-12-13,RH %
3FAD,1268.0,13:05 2023-12-13,CO2 ppm
3FAD,23.7,13:05 2023-12-13,t° C
3FAD,44.9,13:05 2023-12-13,RH %
3FAD,1310.0,13:20 2023-12-13,CO2 ppm
3FAD,23.7,13:20 2023-12-13,t° C
3FAD,44.3,13:20 2023-12-13,RH %
3FAD,1369.0,13:35 2023-12-13,CO2 ppm
3FAD,23.9,13:35 2023-12-13,t° C
3FAD,45.1,13:35 2023-12-13,RH %
3FAD,1390.0,13:50 2023-12-13,CO2 ppm
3FAD,23.9,13:50 2023-12-13,t° C
3FAD,44.5,13:50 2023-12-13,RH %
3FAD,1362.0,14:05 2023-12-13,CO2 ppm
3FAD,23.9,14:05 2023-12-13,t° C
3FAD,44.1,14:05 2023-12-13,RH %
3FAD,1413.0,14:20 2023-12-13,CO2 ppm
3FAD,23.9,14:20 2023-12-13,t° C
3FAD,44.5,14:20 2023-12-13,RH %
3FAD,1502.0,14:35 2023-12-13,CO2 ppm
3FAD,23.9,14:35 2023-12-13,t° C
3FAD,44.8,14:35 2023-12-13,RH %
3FAD,1549.0,14:50 2023-12-13,CO2 ppm
3FAD,23.9,14:50 2023-12-13,t° C
3FAD,44.7,14:50 2023-12-13,RH %
3FAD,780.0,14:58 2023-12-13,CO2 ppm
3FAD,540.0,15:03 2023-12-13,CO2 ppm
3FAD,842.0,15:08 2023-12-13,CO2 ppm
3FAD,23.1,15:08 2023-12-13,t° C
3FAD,38.3,15:08 2023-12-13,RH %
3FAD,489.0,15:23 2023-12-13,CO2 ppm
3FAD,23.1,15:23 2023-12-13,t° C
3FAD,41.1,15:23 2023-12-13,RH %
3FAD,753.0,15:38 2023-12-13,CO2 ppm
3FAD,23.3,15:38 2023-12-13,t° C
3FAD,42.6,15:38 2023-12-13,RH %
3FAD,970.0,15:53 2023-12-13,CO2 ppm
3FAD,23.5,15:53 2023-12-13,t° C
3FAD,43.4,15:53 2023-12-13,RH %
3FAD,1094.0,16:08 2023-12-13,CO2 ppm
3FAD,23.6,16:08 2023-12-13,t° C
3FAD,43.5,16:08 2023-12-13,RH %
3FAD,1102.0,16:23 2023-12-13,CO2 ppm
3FAD,23.6,16:23 2023-12-13,t° C
3FAD,42.8,16:23 2023-12-13,RH %
3FAD,1087.0,16:38 2023-12-13,CO2 ppm
3FAD,23.6,16:38 2023-12-13,t° C
3FAD,43.6,16:38 2023-12-13,RH %
3FAD,1189.0,16:53 2023-12-13,CO2 ppm
3FAD,23.6,16:53 2023-12-13,t° C
3FAD,44.1,16:53 2023-12-13,RH %
3FAD,44.5,17:08 2023-12-13,RH %
3FAD,23.6,17:08 2023-12-13,t° C
3FAD,1297.0,17:08 2023-12-13,CO2 ppm
3FAD,1438.0,17:23 2023-12-13,CO2 ppm
3FAD,23.9,17:23 2023-12-13,t° C
3FAD,45.1,17:23 2023-12-13,RH %
3FAD,1652.0,17:38 2023-12-13,CO2 ppm
3FAD,24.1,17:38 2023-12-13,t° C
3FAD,45.7,17:38 2023-12-13,RH %
3FAD,1856.0,17:53 2023-12-13,CO2 ppm
3FAD,24.2,17:53 2023-12-13,t° C
3FAD,45.9,17:53 2023-12-13,RH %
3FAD,24.2,18:08 2023-12-13,t° C
3FAD,2018.0,18:08 2023-12-13,CO2 ppm
3FAD,45.7,18:08 2023-12-13,RH %
3FAD,24.2,18:23 2023-12-13,t° C
3FAD,2075.0,18:23 2023-12-13,CO2 ppm
3FAD,45.4,18:23 2023-12-13,RH %
3FAD,45.6,18:38 2023-12-13,RH %
3FAD,24.2,18:38 2023-12-13,t° C
3FAD,2102.0,18:38 2023-12-13,CO2 ppm
3FAD,2074.0,18:53 2023-12-13,CO2 ppm
3FAD,24.1,18:53 2023-12-13,t° C
3FAD,45.5,18:53 2023-12-13,RH %
3FAD,46.3,19:08 2023-12-13,RH %
3FAD,2057.0,19:08 2023-12-13,CO2 ppm
3FAD,24.1,19:08 2023-12-13,t° C
3FAD,1971.0,19:23 2023-12-13,CO2 ppm
3FAD,47.6,19:23 2023-12-13,RH %
3FAD,24.1,19:23 2023-12-13,t° C
3FAD,1997.0,19:38 2023-12-13,CO2 ppm
3FAD,48.3,19:38 2023-12-13,RH %
3FAD,24.1,19:38 2023-12-13,t° C
3FAD,24.1,19:53 2023-12-13,t° C
3FAD,2051.0,19:53 2023-12-13,CO2 ppm
3FAD,48.2,19:53 2023-12-13,RH %
3FAD,48.1,20:08 2023-12-13,RH %
3FAD,24.0,20:08 2023-12-13,t° C
3FAD,2092.0,20:08 2023-12-13,CO2 ppm
3FAD,24.0,20:23 2023-12-13,t° C
3FAD,2109.0,20:23 2023-12-13,CO2 ppm
3FAD,48.0,20:23 2023-12-13,RH %
3FAD,23.9,20:38 2023-12-13,t° C
3FAD,2110.0,20:38 2023-12-13,CO2 ppm
3FAD,47.8,20:38 2023-12-13,RH %
3FAD,2091.0,20:53 2023-12-13,CO2 ppm
3FAD,23.8,20:53 2023-12-13,t° C
3FAD,47.7,20:53 2023-12-13,RH %
3FAD,2074.0,21:08 2023-12-13,CO2 ppm
3FAD,23.7,21:08 2023-12-13,t° C
3FAD,47.6,21:08 2023-12-13,RH %
3FAD,23.6,21:23 2023-12-13,t° C
3FAD,2057.0,21:23 2023-12-13,CO2 ppm
3FAD,47.5,21:23 2023-12-13,RH %
3FAD,23.5,21:38 2023-12-13,t° C
3FAD,2045.0,21:38 2023-12-13,CO2 ppm
3FAD,47.5,21:38 2023-12-13,RH %
3FAD,2024.0,21:53 2023-12-13,CO2 ppm
3FAD,23.5,21:53 2023-12-13,t° C
3FAD,47.5,21:53 2023-12-13,RH %
3FAD,23.4,22:08 2023-12-13,t° C
3FAD,2008.0,22:08 2023-12-13,CO2 ppm
3FAD,47.4,22:08 2023-12-13,RH %
3FAD,23.4,22:23 2023-12-13,t° C
3FAD,1992.0,22:23 2023-12-13,CO2 ppm
3FAD,47.4,22:23 2023-12-13,RH %
3FAD,1974.0,22:38 2023-12-13,CO2 ppm
3FAD,23.3,22:38 2023-12-13,t° C
3FAD,47.3,22:38 2023-12-13,RH %
3FAD,1962.0,22:53 2023-12-13,CO2 ppm
3FAD,23.3,22:53 2023-12-13,t° C
3FAD,47.2,22:53 2023-12-13,RH %
3FAD,1943.0,23:08 2023-12-13,CO2 ppm
3FAD,23.2,23:08 2023-12-13,t° C
3FAD,47.1,23:08 2023-12-13,RH %
3FAD,23.2,23:23 2023-12-13,t° C
3FAD,1927.0,23:23 2023-12-13,CO2 ppm
3FAD,47.1,23:23 2023-12-13,RH %
3FAD,1909.0,23:38 2023-12-13,CO2 ppm
3FAD,23.2,23:38 2023-12-13,t° C
3FAD,47.0,23:38 2023-12-13,RH %
3FAD,1895.0,23:53 2023-12-13,CO2 ppm
3FAD,23.2,23:53 2023-12-13,t° C
3FAD,47.0,23:53 2023-12-13,RH %
3FAD,1878.0,00:08 2023-12-14,CO2 ppm
3FAD,23.1,00:08 2023-12-14,t° C
3FAD,46.9,00:08 2023-12-14,RH %
3FAD,1859.0,00:23 2023-12-14,CO2 ppm
3FAD,23.1,00:23 2023-12-14,t° C
3FAD,46.8,00:23 2023-12-14,RH %
3FAD,1839.0,00:38 2023-12-14,CO2 ppm
3FAD,23.1,00:38 2023-12-14,t° C
3FAD,46.8,00:38 2023-12-14,RH %
3FAD,1825.0,00:53 2023-12-14,CO2 ppm
3FAD,23.1,00:53 2023-12-14,t° C
3FAD,46.7,00:53 2023-12-14,RH %
3FAD,1805.0,01:08 2023-12-14,CO2 ppm
3FAD,23.1,01:08 2023-12-14,t° C
3FAD,46.6,01:08 2023-12-14,RH %
3FAD,1794.0,01:23 2023-12-14,CO2 ppm
3FAD,23.0,01:23 2023-12-14,t° C
3FAD,46.5,01:23 2023-12-14,RH %
3FAD,1775.0,01:38 2023-12-14,CO2 ppm
3FAD,23.0,01:38 2023-12-14,t° C
3FAD,46.5,01:38 2023-12-14,RH %
3FAD,1761.0,01:53 2023-12-14,CO2 ppm
3FAD,23.0,01:53 2023-12-14,t° C
3FAD,46.4,01:53 2023-12-14,RH %
3FAD,1743.0,02:08 2023-12-14,CO2 ppm
3FAD,23.0,02:08 2023-12-14,t° C
3FAD,46.4,02:08 2023-12-14,RH %
3FAD,1729.0,02:23 2023-12-14,CO2 ppm
3FAD,23.0,02:23 2023-12-14,t° C
3FAD,46.4,02:23 2023-12-14,RH %
3FAD,1717.0,02:38 2023-12-14,CO2 ppm
3FAD,23.0,02:38 2023-12-14,t° C
3FAD,46.3,02:38 2023-12-14,RH %
3FAD,1709.0,02:53 2023-12-14,CO2 ppm
3FAD,22.9,02:53 2023-12-14,t° C
3FAD,46.3,02:53 2023-12-14,RH %
3FAD,1697.0,03:08 2023-12-14,CO2 ppm
3FAD,22.9,03:08 2023-12-14,t° C
3FAD,46.2,03:08 2023-12-14,RH %
3FAD,1693.0,03:23 2023-12-14,CO2 ppm
3FAD,22.9,03:23 2023-12-14,t° C
3FAD,46.2,03:23 2023-12-14,RH %
3FAD,1682.0,03:38 2023-12-14,CO2 ppm
3FAD,22.9,03:38 2023-12-14,t° C
3FAD,46.2,03:38 2023-12-14,RH %
3FAD,1668.0,03:53 2023-12-14,CO2 ppm
3FAD,22.9,03:53 2023-12-14,t° C
3FAD,46.1,03:53 2023-12-14,RH %
3FAD,1656.0,04:08 2023-12-14,CO2 ppm
3FAD,22.9,04:08 2023-12-14,t° C
3FAD,46.1,04:08 2023-12-14,RH %
3FAD,1646.0,04:23 2023-12-14,CO2 ppm
3FAD,22.9,04:23 2023-12-14,t° C
3FAD,46.0,04:23 2023-12-14,RH %
3FAD,1633.0,04:38 2023-12-14,CO2 ppm
3FAD,22.9,04:38 2023-12-14,t° C
3FAD,46.0,04:38 2023-12-14,RH %
3FAD,1622.0,04:53 2023-12-14,CO2 ppm
3FAD,22.9,04:53 2023-12-14,t° C
3FAD,46.0,04:53 2023-12-14,RH %
3FAD,1612.0,05:08 2023-12-14,CO2 ppm
3FAD,22.9,05:08 2023-12-14,t° C
3FAD,45.9,05:08 2023-12-14,RH %
3FAD,45.9,05:23 2023-12-14,RH %
3FAD,22.8,05:23 2023-12-14,t° C
3FAD,1603.0,05:23 2023-12-14,CO2 ppm
3FAD,1594.0,05:38 2023-12-14,CO2 ppm
3FAD,22.8,05:38 2023-12-14,t° C
3FAD,45.9,05:38 2023-12-14,RH %
3FAD,1581.0,05:53 2023-12-14,CO2 ppm
3FAD,22.8,05:53 2023-12-14,t° C
3FAD,45.9,05:53 2023-12-14,RH %
3FAD,1568.0,06:08 2023-12-14,CO2 ppm
3FAD,22.8,06:08 2023-12-14,t° C
3FAD,45.8,06:08 2023-12-14,RH %
3FAD,1559.0,06:23 2023-12-14,CO2 ppm
3FAD,22.8,06:23 2023-12-14,t° C
3FAD,45.8,06:23 2023-12-14,RH %
3FAD,1550.0,06:38 2023-12-14,CO2 ppm
3FAD,22.8,06:38 2023-12-14,t° C
3FAD,45.8,06:38 2023-12-14,RH %
3FAD,1545.0,06:53 2023-12-14,CO2 ppm
3FAD,22.8,06:53 2023-12-14,t° C
3FAD,45.7,06:53 2023-12-14,RH %
3FAD,45.7,07:08 2023-12-14,RH %
3FAD,1538.0,07:08 2023-12-14,CO2 ppm
3FAD,22.8,07:08 2023-12-14,t° C
3FAD,22.8,07:23 2023-12-14,t° C
3FAD,45.7,07:23 2023-12-14,RH %
3FAD,1527.0,07:23 2023-12-14,CO2 ppm
3FAD,1513.0,07:38 2023-12-14,CO2 ppm
3FAD,22.8,07:38 2023-12-14,t° C
3FAD,45.6,07:38 2023-12-14,RH %
3FAD,1499.0,07:53 2023-12-14,CO2 ppm
3FAD,22.8,07:53 2023-12-14,t° C
3FAD,45.5,07:53 2023-12-14,RH %
3FAD,45.5,08:08 2023-12-14,RH %
3FAD,1482.0,08:08 2023-12-14,CO2 ppm
3FAD,22.8,08:08 2023-12-14,t° C
3FAD,22.8,08:23 2023-12-14,t° C
3FAD,45.5,08:23 2023-12-14,RH %
3FAD,1463.0,08:23 2023-12-14,CO2 ppm
3FAD,45.4,08:38 2023-12-14,RH %
3FAD,1446.0,08:38 2023-12-14,CO2 ppm
3FAD,22.8,08:38 2023-12-14,t° C
3FAD,1417.0,08:53 2023-12-14,CO2 ppm
3FAD,22.8,08:53 2023-12-14,t° C
3FAD,45.3,08:53 2023-12-14,RH %
3FAD,1388.0,09:03 2023-12-14,CO2 ppm
3FAD,45.3,09:08 2023-12-14,RH %
3FAD,1390.0,09:08 2023-12-14,CO2 ppm
3FAD,22.8,09:08 2023-12-14,t° C
3FAD,1375.0,09:23 2023-12-14,CO2 ppm
3FAD,22.8,09:23 2023-12-14,t° C
3FAD,45.3,09:23 2023-12-14,RH %
3FAD,1354.0,09:38 2023-12-14,CO2 ppm
3FAD,22.8,09:38 2023-12-14,t° C
3FAD,45.2,09:38 2023-12-14,RH %
3FAD,1338.0,09:53 2023-12-14,CO2 ppm
3FAD,22.7,09:53 2023-12-14,t° C
3FAD,43.2,09:53 2023-12-14,RH %
3FAD,891.0,10:08 2023-12-14,CO2 ppm
3FAD,22.4,10:08 2023-12-14,t° C
3FAD,42.7,10:08 2023-12-14,RH %
3FAD,888.0,10:23 2023-12-14,CO2 ppm
3FAD,22.5,10:23 2023-12-14,t° C
3FAD,43.2,10:23 2023-12-14,RH %
3FAD,887.0,10:38 2023-12-14,CO2 ppm
3FAD,22.6,10:38 2023-12-14,t° C
3FAD,43.5,10:38 2023-12-14,RH %
3FAD,883.0,10:53 2023-12-14,CO2 ppm
3FAD,22.6,10:53 2023-12-14,t° C
3FAD,43.9,10:53 2023-12-14,RH %
3FAD,928.0,11:08 2023-12-14,CO2 ppm
3FAD,22.7,11:08 2023-12-14,t° C
3FAD,44.1,11:08 2023-12-14,RH %
3FAD,967.0,11:23 2023-12-14,CO2 ppm
3FAD,22.7,11:23 2023-12-14,t° C
3FAD,44.3,11:23 2023-12-14,RH %
3FAD,979.0,11:38 2023-12-14,CO2 ppm
3FAD,22.7,11:38 2023-12-14,t° C
3FAD,44.5,11:38 2023-12-14,RH %
3FAD,1000.0,11:53 2023-12-14,CO2 ppm
3FAD,22.8,11:53 2023-12-14,t° C
3FAD,44.6,11:53 2023-12-14,RH %
3FAD,1044.0,12:08 2023-12-14,CO2 ppm
3FAD,22.8,12:08 2023-12-14,t° C
3FAD,45.1,12:08 2023-12-14,RH %
3FAD,1159.0,12:23 2023-12-14,CO2 ppm
3FAD,22.9,12:23 2023-12-14,t° C
3FAD,45.7,12:23 2023-12-14,RH %
3FAD,1225.0,12:38 2023-12-14,CO2 ppm
3FAD,23.0,12:38 2023-12-14,t° C
3FAD,45.7,12:38 2023-12-14,RH %
3FAD,1319.0,12:53 2023-12-14,CO2 ppm
3FAD,23.0,12:53 2023-12-14,t° C
3FAD,45.9,12:53 2023-12-14,RH %
3FAD,1326.0,13:08 2023-12-14,CO2 ppm
3FAD,23.0,13:08 2023-12-14,t° C
3FAD,45.6,13:08 2023-12-14,RH %
3FAD,1345.0,13:23 2023-12-14,CO2 ppm
3FAD,23.0,13:23 2023-12-14,t° C
3FAD,45.7,13:23 2023-12-14,RH %
3FAD,1338.0,13:38 2023-12-14,CO2 ppm
3FAD,22.9,13:38 2023-12-14,t° C
3FAD,45.6,13:38 2023-12-14,RH %
3FAD,1325.0,13:53 2023-12-14,CO2 ppm
3FAD,22.9,13:53 2023-12-14,t° C
3FAD,45.6,13:53 2023-12-14,RH %
3FAD,1228.0,14:08 2023-12-14,CO2 ppm
3FAD,22.9,14:08 2023-12-14,t° C
3FAD,45.0,14:08 2023-12-14,RH %
3FAD,1225.0,14:23 2023-12-14,CO2 ppm
3FAD,22.9,14:23 2023-12-14,t° C
3FAD,45.0,14:23 2023-12-14,RH %
3FAD,1220.0,14:38 2023-12-14,CO2 ppm
3FAD,22.9,14:38 2023-12-14,t° C
3FAD,45.0,14:38 2023-12-14,RH %
3FAD,1100.0,14:53 2023-12-14,CO2 ppm
3FAD,22.8,14:53 2023-12-14,t° C
3FAD,43.9,14:53 2023-12-14,RH %
3FAD,1106.0,15:08 2023-12-14,CO2 ppm
3FAD,22.9,15:08 2023-12-14,t° C
3FAD,44.2,15:08 2023-12-14,RH %
3FAD,1192.0,15:23 2023-12-14,CO2 ppm
3FAD,23.0,15:23 2023-12-14,t° C
3FAD,44.8,15:23 2023-12-14,RH %
3FAD,1242.0,15:38 2023-12-14,CO2 ppm
3FAD,23.0,15:38 2023-12-14,t° C
3FAD,44.7,15:38 2023-12-14,RH %
3FAD,1240.0,15:53 2023-12-14,CO2 ppm
3FAD,23.0,15:53 2023-12-14,t° C
3FAD,44.8,15:53 2023-12-14,RH %
3FAD,1133.0,16:08 2023-12-14,CO2 ppm
3FAD,22.8,16:08 2023-12-14,t° C
3FAD,42.3,16:08 2023-12-14,RH %
3FAD,1064.0,16:23 2023-12-14,CO2 ppm
3FAD,22.6,16:23 2023-12-14,t° C
3FAD,42.6,16:23 2023-12-14,RH %
3FAD,1079.0,16:38 2023-12-14,CO2 ppm
3FAD,22.5,16:38 2023-12-14,t° C
3FAD,42.8,16:38 2023-12-14,RH %
3FAD,1109.0,16:53 2023-12-14,CO2 ppm
3FAD,22.4,16:53 2023-12-14,t° C
3FAD,43.2,16:53 2023-12-14,RH %
3FAD,1158.0,17:08 2023-12-14,CO2 ppm
3FAD,22.4,17:08 2023-12-14,t° C
3FAD,43.5,17:08 2023-12-14,RH %
3FAD,1170.0,17:23 2023-12-14,CO2 ppm
3FAD,22.4,17:23 2023-12-14,t° C
3FAD,43.7,17:23 2023-12-14,RH %
3FAD,1257.0,17:38 2023-12-14,CO2 ppm
3FAD,22.6,17:38 2023-12-14,t° C
3FAD,44.5,17:38 2023-12-14,RH %
3FAD,1344.0,17:53 2023-12-14,CO2 ppm
3FAD,22.8,17:53 2023-12-14,t° C
3FAD,44.4,17:53 2023-12-14,RH %
3FAD,1405.0,18:08 2023-12-14,CO2 ppm
3FAD,22.9,18:08 2023-12-14,t° C
3FAD,44.6,18:08 2023-12-14,RH %
3FAD,1455.0,18:23 2023-12-14,CO2 ppm
3FAD,23.0,18:23 2023-12-14,t° C
3FAD,44.7,18:23 2023-12-14,RH %
3FAD,1513.0,18:38 2023-12-14,CO2 ppm
3FAD,23.1,18:38 2023-12-14,t° C
3FAD,44.0,18:38 2023-12-14,RH %
3FAD,1247.0,18:53 2023-12-14,CO2 ppm
3FAD,22.8,18:53 2023-12-14,t° C
3FAD,42.5,18:53 2023-12-14,RH %
3FAD,1192.0,19:08 2023-12-14,CO2 ppm
3FAD,22.6,19:08 2023-12-14,t° C
3FAD,42.8,19:08 2023-12-14,RH %
3FAD,1196.0,19:23 2023-12-14,CO2 ppm
3FAD,22.5,19:23 2023-12-14,t° C
3FAD,42.9,19:23 2023-12-14,RH %
3FAD,1191.0,19:38 2023-12-14,CO2 ppm
3FAD,22.4,19:38 2023-12-14,t° C
3FAD,43.3,19:38 2023-12-14,RH %
3FAD,1207.0,19:53 2023-12-14,CO2 ppm
3FAD,22.6,19:53 2023-12-14,t° C
3FAD,43.5,19:53 2023-12-14,RH %
3FAD,1214.0,20:08 2023-12-14,CO2 ppm
3FAD,22.7,20:08 2023-12-14,t° C
3FAD,43.5,20:08 2023-12-14,RH %
3FAD,1213.0,20:23 2023-12-14,CO2 ppm
3FAD,22.7,20:23 2023-12-14,t° C
3FAD,43.5,20:23 2023-12-14,RH %
3FAD,1217.0,20:38 2023-12-14,CO2 ppm
3FAD,22.7,20:38 2023-12-14,t° C
3FAD,43.5,20:38 2023-12-14,RH %
3FAD,1214.0,20:53 2023-12-14,CO2 ppm
3FAD,22.7,20:53 2023-12-14,t° C
3FAD,43.5,20:53 2023-12-14,RH %
3FAD,1213.0,21:08 2023-12-14,CO2 ppm
3FAD,22.7,21:08 2023-12-14,t° C
3FAD,43.5,21:08 2023-12-14,RH %
3FAD,1211.0,21:23 2023-12-14,CO2 ppm
3FAD,22.7,21:23 2023-12-14,t° C
3FAD,43.5,21:23 2023-12-14,RH %
3FAD,1214.0,21:38 2023-12-14,CO2 ppm
3FAD,22.7,21:38 2023-12-14,t° C
3FAD,43.6,21:38 2023-12-14,RH %
3FAD,1214.0,21:53 2023-12-14,CO2 ppm
3FAD,22.7,21:53 2023-12-14,t° C
3FAD,43.6,21:53 2023-12-14,RH %
3FAD,1212.0,22:08 2023-12-14,CO2 ppm
3FAD,22.7,22:08 2023-12-14,t° C
3FAD,43.6,22:08 2023-12-14,RH %
3FAD,1208.0,22:23 2023-12-14,CO2 ppm
3FAD,22.7,22:23 2023-12-14,t° C
3FAD,43.6,22:23 2023-12-14,RH %
3FAD,1205.0,22:38 2023-12-14,CO2 ppm
3FAD,22.7,22:38 2023-12-14,t° C
3FAD,43.7,22:38 2023-12-14,RH %
3FAD,1204.0,22:53 2023-12-14,CO2 ppm
3FAD,22.7,22:53 2023-12-14,t° C
3FAD,43.7,22:53 2023-12-14,RH %
3FAD,1202.0,23:08 2023-12-14,CO2 ppm
3FAD,22.6,23:08 2023-12-14,t° C
3FAD,43.7,23:08 2023-12-14,RH %
3FAD,1198.0,23:23 2023-12-14,CO2 ppm
3FAD,22.6,23:23 2023-12-14,t° C
3FAD,43.8,23:23 2023-12-14,RH %
3FAD,1195.0,23:38 2023-12-14,CO2 ppm
3FAD,22.6,23:38 2023-12-14,t° C
3FAD,43.8,23:38 2023-12-14,RH %
3FAD,1192.0,23:53 2023-12-14,CO2 ppm
3FAD,22.6,23:53 2023-12-14,t° C
3FAD,43.8,23:53 2023-12-14,RH %
3FAD,1189.0,00:08 2023-12-15,CO2 ppm
3FAD,22.6,00:08 2023-12-15,t° C
3FAD,43.8,00:08 2023-12-15,RH %
3FAD,1191.0,00:23 2023-12-15,CO2 ppm
3FAD,22.6,00:23 2023-12-15,t° C
3FAD,43.8,00:23 2023-12-15,RH %
3FAD,1184.0,00:38 2023-12-15,CO2 ppm
3FAD,22.5,00:38 2023-12-15,t° C
3FAD,43.9,00:38 2023-12-15,RH %
3FAD,1185.0,00:53 2023-12-15,CO2 ppm
3FAD,22.5,00:53 2023-12-15,t° C
3FAD,43.9,00:53 2023-12-15,RH %
3FAD,43.9,01:08 2023-12-15,RH %
3FAD,1179.0,01:08 2023-12-15,CO2 ppm
3FAD,22.5,01:08 2023-12-15,t° C
3FAD,1174.0,01:23 2023-12-15,CO2 ppm
3FAD,22.5,01:23 2023-12-15,t° C
3FAD,43.9,01:23 2023-12-15,RH %
3FAD,1173.0,01:38 2023-12-15,CO2 ppm
3FAD,22.5,01:38 2023-12-15,t° C
3FAD,43.9,01:38 2023-12-15,RH %
3FAD,1168.0,01:53 2023-12-15,CO2 ppm
3FAD,22.5,01:53 2023-12-15,t° C
3FAD,43.9,01:53 2023-12-15,RH %
3FAD,1166.0,02:08 2023-12-15,CO2 ppm
3FAD,22.5,02:08 2023-12-15,t° C
3FAD,43.9,02:08 2023-12-15,RH %
3FAD,1166.0,02:23 2023-12-15,CO2 ppm
3FAD,22.5,02:23 2023-12-15,t° C
3FAD,43.9,02:23 2023-12-15,RH %
3FAD,1160.0,02:38 2023-12-15,CO2 ppm
3FAD,22.5,02:38 2023-12-15,t° C
3FAD,43.9,02:38 2023-12-15,RH %
3FAD,1156.0,02:53 2023-12-15,CO2 ppm
3FAD,22.5,02:53 2023-12-15,t° C
3FAD,43.9,02:53 2023-12-15,RH %
3FAD,1152.0,03:03 2023-12-15,CO2 ppm
3FAD,1152.0,03:08 2023-12-15,CO2 ppm
3FAD,22.5,03:08 2023-12-15,t° C
3FAD,43.9,03:08 2023-12-15,RH %
3FAD,1145.0,03:23 2023-12-15,CO2 ppm
3FAD,22.5,03:23 2023-12-15,t° C
3FAD,43.9,03:23 2023-12-15,RH %
3FAD,1145.0,03:38 2023-12-15,CO2 ppm
3FAD,22.4,03:38 2023-12-15,t° C
3FAD,43.9,03:38 2023-12-15,RH %
3FAD,1136.0,03:53 2023-12-15,CO2 ppm
3FAD,22.5,03:53 2023-12-15,t° C
3FAD,43.9,03:53 2023-12-15,RH %
3FAD,1133.0,04:08 2023-12-15,CO2 ppm
3FAD,22.5,04:08 2023-12-15,t° C
3FAD,43.9,04:08 2023-12-15,RH %
3FAD,1130.0,04:23 2023-12-15,CO2 ppm
3FAD,22.5,04:23 2023-12-15,t° C
3FAD,43.9,04:23 2023-12-15,RH %
3FAD,1128.0,04:38 2023-12-15,CO2 ppm
3FAD,22.4,04:38 2023-12-15,t° C
3FAD,44.0,04:38 2023-12-15,RH %
3FAD,1125.0,04:53 2023-12-15,CO2 ppm
3FAD,22.4,04:53 2023-12-15,t° C
3FAD,44.0,04:53 2023-12-15,RH %
3FAD,1122.0,05:08 2023-12-15,CO2 ppm
3FAD,22.4,05:08 2023-12-15,t° C
3FAD,44.0,05:08 2023-12-15,RH %
3FAD,1117.0,05:23 2023-12-15,CO2 ppm
3FAD,22.4,05:23 2023-12-15,t° C
3FAD,44.0,05:23 2023-12-15,RH %
3FAD,1116.0,05:38 2023-12-15,CO2 ppm
3FAD,22.4,05:38 2023-12-15,t° C
3FAD,44.0,05:38 2023-12-15,RH %
3FAD,1111.0,05:53 2023-12-15,CO2 ppm
3FAD,22.4,05:53 2023-12-15,t° C
3FAD,44.0,05:53 2023-12-15,RH %
3FAD,1108.0,06:08 2023-12-15,CO2 ppm
3FAD,22.4,06:08 2023-12-15,t° C
3FAD,44.0,06:08 2023-12-15,RH %
3FAD,1109.0,06:23 2023-12-15,CO2 ppm
3FAD,22.4,06:23 2023-12-15,t° C
3FAD,44.0,06:23 2023-12-15,RH %
3FAD,1103.0,06:38 2023-12-15,CO2 ppm
3FAD,22.4,06:38 2023-12-15,t° C
3FAD,44.1,06:38 2023-12-15,RH %
3FAD,1101.0,06:53 2023-12-15,CO2 ppm
3FAD,22.4,06:53 2023-12-15,t° C
3FAD,44.0,06:53 2023-12-15,RH %
3FAD,1095.0,07:08 2023-12-15,CO2 ppm
3FAD,22.4,07:08 2023-12-15,t° C
3FAD,44.1,07:08 2023-12-15,RH %
3FAD,1091.0,07:23 2023-12-15,CO2 ppm
3FAD,22.3,07:23 2023-12-15,t° C
3FAD,44.0,07:23 2023-12-15,RH %
3FAD,1087.0,07:38 2023-12-15,CO2 ppm
3FAD,22.3,07:38 2023-12-15,t° C
3FAD,44.1,07:38 2023-12-15,RH %
3FAD,1082.0,07:53 2023-12-15,CO2 ppm
3FAD,22.3,07:53 2023-12-15,t° C
3FAD,44.0,07:53 2023-12-15,RH %
3FAD,1082.0,08:08 2023-12-15,CO2 ppm
3FAD,22.3,08:08 2023-12-15,t° C
3FAD,44.1,08:08 2023-12-15,RH %
3FAD,1077.0,08:23 2023-12-15,CO2 ppm
3FAD,22.3,08:23 2023-12-15,t° C
