timestamp(UTC),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_CO-CO_ug,NetADC_CO-CO( ppb),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb),NetPid_P3-PPB(ppm),NetPid_P3-PPB_ug,NetPid_P3-TEMP(°C),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_O3-O3_ug,NetADC_O3-O3(ppb)
2024-02-15T10:07:26,2.04,1.58,46.03,759.77,24.40,1372.49,452.86,393.89,104.12,55.13,18.3,42186.0,29.0,2.3616,5439.1063,31.0000,58.16,21.95,1006.74,74.04,37.58
2024-02-15T10:07:32,2.10,1.62,45.63,760.04,24.36,1373.10,415.68,361.52,121.73,64.45,18.3,42106.3,29.0,2.3616,5439.5480,31.0000,57.56,21.93,1006.75,103.86,52.71
2024-02-15T10:07:37,2.22,1.71,45.13,761.21,24.36,1375.26,431.65,375.39,70.68,37.42,18.3,42074.5,29.0,2.3616,5439.7649,31.0000,57.20,21.92,1006.76,103.15,52.35
2024-02-15T10:07:42,2.38,1.83,44.86,761.02,24.33,1375.01,434.33,377.70,104.14,55.13,18.3,42059.4,29.0,2.3616,5440.1017,31.0000,56.76,21.91,1006.78,88.97,45.15
2024-02-15T10:07:48,2.46,1.88,44.47,761.61,24.33,1376.10,415.73,361.52,96.22,50.94,18.3,42046.5,29.0,2.3616,5440.2273,31.0000,56.42,21.90,1006.77,88.97,45.15
2024-02-15T10:07:53,2.64,2.03,44.20,761.05,24.31,1375.20,431.71,375.39,113.84,60.26,18.3,42100.0,29.0,2.3616,5440.6341,31.0000,56.43,21.88,1006.78,103.88,52.71
2024-02-15T10:07:58,2.67,2.04,44.37,761.00,24.31,1375.11,437.04,380.02,130.56,69.11,18.3,42058.5,29.0,2.3616,5440.6554,31.0000,56.71,21.87,1006.75,95.37,48.39
2024-02-15T10:08:04,2.82,2.16,44.69,760.94,24.32,1375.00,434.37,377.70,114.71,60.72,18.3,42081.0,29.0,2.3616,5440.6527,31.0000,57.48,21.87,1006.75,116.65,59.19
2024-02-15T10:08:09,2.70,2.07,45.51,760.80,24.31,1374.89,418.46,363.83,131.46,69.58,18.3,42154.2,29.0,2.3616,5441.1769,31.0000,58.15,21.85,1006.78,137.97,70.00
2024-02-15T10:08:14,2.49,1.91,45.87,761.07,24.29,1375.39,439.75,382.33,121.77,64.45,18.4,42359.2,29.0,2.3616,5441.2906,31.0000,58.10,21.84,1006.76,153.58,77.92
2024-02-15T10:08:20,2.25,1.73,45.72,760.74,24.25,1374.91,429.14,373.08,96.25,50.94,18.5,42584.5,29.0,2.3616,5441.7127,31.0000,57.80,21.82,1006.77,132.31,67.12
2024-02-15T10:08:25,2.24,1.72,45.51,759.98,24.25,1373.64,461.10,400.83,112.98,59.79,18.6,42822.9,29.0,2.3616,5442.1594,31.0000,57.42,21.81,1006.82,118.10,59.91
2024-02-15T10:08:30,2.44,1.87,45.15,760.24,24.23,1374.07,429.16,373.08,122.67,64.92,18.7,43038.6,29.0,2.3616,5441.9581,31.0000,57.30,21.80,1006.75,103.20,52.35
2024-02-15T10:08:36,2.65,2.03,45.24,759.83,24.21,1373.35,450.45,391.58,122.67,64.92,18.7,43142.7,29.0,2.3616,5442.0786,31.0000,57.74,21.80,1006.77,124.51,63.16
2024-02-15T10:08:41,2.92,2.24,45.74,759.66,24.21,1373.12,450.47,391.58,112.98,59.79,18.7,43189.5,29.0,2.3616,5442.3371,31.0000,58.17,21.78,1006.75,123.79,62.79
2024-02-15T10:08:47,3.04,2.33,45.69,759.63,24.18,1373.09,466.44,405.45,61.04,32.30,18.7,43119.4,29.0,2.3616,5442.4836,31.0000,56.88,21.78,1006.78,110.30,55.95
2024-02-15T10:08:52,3.11,2.39,44.39,760.01,24.19,1373.78,421.22,366.14,42.54,22.51,18.7,43181.1,29.0,2.3616,5442.4730,31.0000,55.74,21.77,1006.74,60.60,30.74
2024-02-15T10:08:57,2.95,2.26,43.50,760.02,24.18,1373.86,458.49,398.52,16.99,8.99,18.7,43025.2,29.0,2.3616,5442.7209,31.0000,53.94,21.76,1006.76,40.00,20.29
2024-02-15T10:09:03,2.62,2.01,41.51,760.13,24.14,1374.10,437.22,380.02,42.54,22.51,18.6,42807.7,29.0,2.3616,5442.8518,31.0000,52.15,21.74,1006.71,26.52,13.45
2024-02-15T10:09:08,2.47,1.90,39.75,760.15,24.12,1374.35,429.30,373.08,60.16,31.83,18.4,42522.2,29.0,2.3616,5443.6798,31.0000,50.87,21.70,1006.73,-11.12,-5.64
2024-02-15T10:09:13,3.53,2.72,39.07,759.66,24.11,1373.55,437.31,380.02,61.06,32.30,18.3,42263.7,29.0,2.3616,5444.0480,31.0000,50.23,21.67,1006.69,25.81,13.09
2024-02-15T10:09:19,3.60,2.77,38.75,759.67,24.09,1373.57,429.33,373.08,88.35,46.74,18.2,42068.5,29.0,2.3616,5444.0904,31.0000,50.12,21.68,1006.74,25.10,12.73
2024-02-15T10:09:24,3.55,2.74,39.08,759.53,24.08,1373.40,424.03,368.45,96.30,50.94,18.1,41777.3,29.0,2.3616,5444.4173,31.0000,51.10,21.67,1006.76,96.85,49.11
2024-02-15T10:09:29,3.38,2.61,40.06,759.60,24.08,1373.54,421.37,366.14,105.98,56.06,18.0,41569.6,29.0,2.3616,5444.4846,31.0000,51.99,21.65,1006.71,88.33,44.79
2024-02-15T10:09:35,3.38,2.61,40.86,759.87,24.08,1374.14,429.39,373.08,130.66,69.11,18.0,41411.8,29.0,2.3616,5444.8846,30.0000,52.82,21.64,1006.75,124.57,63.16
2024-02-15T10:09:40,3.38,2.60,41.85,759.48,24.02,1373.51,424.09,368.45,122.74,64.92,17.9,41300.4,29.0,2.3616,5445.2142,31.0000,53.80,21.62,1006.74,145.88,73.96
2024-02-15T10:09:46,3.25,2.50,42.52,759.39,24.05,1373.41,418.79,363.83,140.37,74.24,17.9,41208.8,29.0,2.3616,5445.4527,31.0000,54.88,21.62,1006.78,130.98,66.40
2024-02-15T10:09:51,2.89,2.22,43.69,759.80,24.04,1374.25,418.82,363.83,157.12,83.09,17.8,41158.0,29.0,2.3616,5445.8554,31.0000,55.98,21.60,1006.79,174.33,88.37
2024-02-15T10:09:56,2.48,1.91,44.28,759.90,24.01,1374.47,440.13,382.33,114.82,60.72,17.8,41142.6,29.0,2.3616,5445.9867,31.0000,56.84,21.59,1006.78,174.33,88.37
2024-02-15T10:10:02,2.42,1.86,45.00,760.43,24.00,1375.56,426.86,370.77,98.09,51.87,17.9,41270.7,29.0,2.3616,5446.4830,31.0000,57.57,21.56,1006.77,167.24,84.77
2024-02-15T10:10:07,2.71,2.09,45.58,760.07,24.00,1374.96,456.15,396.20,123.65,65.38,17.9,41255.9,29.0,2.3616,5446.7010,31.0000,58.31,21.56,1006.81,173.64,88.01
2024-02-15T10:10:12,3.24,2.49,46.21,760.44,23.94,1375.68,434.87,377.70,130.71,69.11,18.0,41427.3,29.0,2.3616,5446.8966,31.0000,58.89,21.54,1006.78,166.55,84.41
2024-02-15T10:10:18,3.17,2.44,46.41,760.60,23.98,1376.09,450.89,391.58,96.35,50.94,18.1,41656.4,29.0,2.3616,5447.3536,30.0000,58.63,21.52,1006.79,145.94,73.96
2024-02-15T10:10:23,3.07,2.37,46.06,760.34,23.95,1375.63,453.56,393.89,105.16,55.60,18.2,42003.4,29.0,2.3616,5447.4352,30.0000,58.10,21.51,1006.77,109.69,55.59
2024-02-15T10:10:28,3.13,2.43,45.72,760.10,23.92,1375.38,450.95,391.58,157.18,83.09,18.3,42240.1,29.0,2.3616,5448.1341,30.0000,57.97,21.48,1006.80,95.50,48.39
2024-02-15T10:10:34,3.16,2.46,45.90,759.88,23.92,1375.02,458.96,398.52,131.63,69.58,18.4,42385.8,29.0,2.3616,5448.2883,30.0000,58.56,21.47,1006.79,116.82,59.19
2024-02-15T10:10:39,3.03,2.37,46.33,759.85,23.89,1375.05,469.64,407.77,148.38,78.43,18.4,42416.4,28.0,2.3616,5448.6178,30.0000,59.06,21.45,1006.79,160.90,81.52
2024-02-15T10:10:45,2.90,2.27,46.60,759.48,23.89,1374.48,445.69,386.95,96.38,50.94,18.4,42368.7,28.0,2.3616,5449.0058,30.0000,59.05,21.44,1006.82,131.77,66.76
2024-02-15T10:10:50,2.88,2.26,46.34,759.68,23.87,1374.96,456.39,396.20,105.20,55.60,18.3,42251.0,29.0,2.3616,5449.5026,30.0000,58.67,21.41,1006.81,95.52,48.39
2024-02-15T10:10:55,2.95,2.33,46.09,760.58,23.83,1376.64,451.08,391.58,139.59,73.77,18.2,41979.5,28.0,2.3616,5449.6574,30.0000,58.45,21.41,1006.84,110.45,55.95
2024-02-15T10:11:01,3.00,2.37,45.98,760.66,23.84,1376.86,459.10,398.52,140.49,74.24,18.1,41701.1,28.0,2.3616,5449.9740,30.0000,58.82,21.37,1006.76,124.69,63.16
2024-02-15T10:11:06,2.95,2.34,46.39,760.45,23.83,1376.49,451.11,391.58,131.67,69.58,17.9,41375.0,28.0,2.3616,5450.0579,30.0000,59.43,21.37,1006.78,138.91,70.36
2024-02-15T10:11:11,2.99,2.36,46.72,760.84,23.83,1377.29,469.80,407.77,122.86,64.92,17.8,41127.8,29.0,2.3616,5450.4510,30.0000,59.65,21.35,1006.78,116.86,59.19
2024-02-15T10:11:17,3.00,2.38,46.84,760.20,23.80,1376.17,443.16,384.64,96.41,50.94,17.8,40971.1,28.0,2.3616,5450.6026,30.0000,59.20,21.34,1006.78,109.76,55.59
2024-02-15T10:11:22,2.91,2.31,46.44,760.23,23.81,1376.34,451.19,391.58,96.41,50.94,17.7,40923.9,29.0,2.3616,5451.0320,30.0000,58.62,21.32,1006.79,96.26,48.75
2024-02-15T10:11:27,2.93,2.33,45.86,760.35,23.78,1376.60,480.52,417.02,88.47,46.74,17.7,40893.2,28.0,2.3616,5451.1685,30.0000,58.11,21.30,1006.75,96.26,48.75
2024-02-15T10:11:33,2.81,2.24,45.23,759.25,23.75,1374.69,467.22,405.45,106.11,56.06,17.7,40840.1,28.0,2.3616,5451.5374,30.0000,57.73,21.28,1006.74,104.09,52.71
2024-02-15T10:11:38,2.82,2.25,45.28,759.13,23.77,1374.53,472.57,410.08,148.46,78.43,17.7,40768.4,28.0,2.3616,5451.7334,30.0000,58.17,21.27,1006.75,110.49,55.95
2024-02-15T10:11:43,2.91,2.33,45.88,758.81,23.73,1374.04,456.61,396.20,114.95,60.72,17.6,40688.8,28.0,2.3616,5452.1012,30.0000,58.77,21.26,1006.78,138.96,70.36
2024-02-15T10:11:49,3.14,2.52,46.18,758.55,23.74,1373.63,475.29,412.39,114.08,60.26,17.6,40654.1,28.0,2.3616,5452.3657,30.0000,59.00,21.24,1006.76,146.79,74.32
2024-02-15T10:11:54,3.36,2.70,46.27,759.06,23.71,1374.64,430.01,373.08,88.49,46.74,17.7,40761.5,28.0,2.3616,5452.7032,30.0000,58.67,21.22,1006.75,109.80,55.59
2024-02-15T10:12:00,3.17,2.56,45.91,758.70,23.70,1374.10,443.37,384.64,138.81,73.31,17.7,40905.5,28.0,2.3616,5453.1285,30.0000,58.23,21.21,1006.80,96.30,48.75
2024-02-15T10:12:05,2.92,2.35,45.55,758.45,23.68,1373.75,462.07,400.83,114.11,60.26,17.8,41123.4,28.0,2.3616,5453.5469,30.0000,58.16,21.19,1006.81,95.59,48.39
2024-02-15T10:12:10,2.77,2.24,45.56,758.73,23.70,1374.30,472.74,410.08,149.41,78.90,17.9,41230.7,28.0,2.3616,5453.6732,30.0000,58.60,21.18,1006.80,109.82,55.59
2024-02-15T10:12:16,3.04,2.46,46.34,758.58,23.67,1374.15,462.12,400.83,131.77,69.58,17.9,41370.2,28.0,2.3616,5454.1946,30.0000,59.41,21.16,1006.82,145.41,73.60
2024-02-15T10:12:21,3.55,2.86,46.78,758.16,23.65,1373.39,475.45,412.39,114.12,60.26,18.0,41512.5,28.0,2.3616,5454.2105,30.0000,59.69,21.15,1006.79,146.12,73.96
2024-02-15T10:12:26,3.59,2.89,46.77,757.67,23.64,1372.57,472.81,410.08,106.17,56.06,18.1,41730.0,28.0,2.3616,5454.4941,30.0000,59.41,21.13,1006.78,139.02,70.36
2024-02-15T10:12:32,3.53,2.85,46.53,757.10,23.61,1371.63,451.51,391.58,106.18,56.06,18.2,41975.8,28.0,2.3616,5454.8163,30.0000,59.23,21.11,1006.77,109.84,55.59
2024-02-15T10:12:37,3.86,3.11,46.51,756.31,23.58,1370.19,496.84,430.89,131.79,69.58,18.2,41947.0,28.0,2.3616,5454.8396,30.0000,59.62,21.11,1006.77,109.84,55.59
2024-02-15T10:12:43,4.20,3.39,47.00,755.89,23.58,1369.52,443.53,384.64,140.62,74.24,18.1,41845.1,28.0,2.3616,5455.1183,30.0000,60.25,21.10,1006.79,131.21,66.40
2024-02-15T10:12:48,4.19,3.38,47.66,755.96,23.56,1369.68,448.88,389.27,88.53,46.74,18.0,41606.5,28.0,2.3616,5455.2908,30.0000,60.59,21.09,1006.79,130.50,66.04
2024-02-15T10:12:53,4.13,3.33,47.65,755.71,23.57,1369.24,502.22,435.52,87.66,46.28,17.9,41267.6,28.0,2.3616,5455.3495,30.0000,59.97,21.08,1006.76,124.81,63.16
2024-02-15T10:12:59,3.81,3.08,46.70,756.10,23.53,1370.15,470.29,407.77,70.89,37.42,17.8,41037.6,28.0,2.3616,5456.1093,30.0000,58.96,21.05,1006.80,82.10,41.54
2024-02-15T10:13:04,3.40,2.75,46.16,756.20,23.52,1370.36,494.30,428.58,96.51,50.94,17.7,40926.5,28.0,2.3616,5456.2563,30.0000,58.48,21.04,1006.79,89.24,45.15
2024-02-15T10:13:09,3.34,2.70,45.61,756.40,23.50,1370.79,480.99,417.02,114.17,60.26,17.6,40680.4,28.0,2.3616,5456.5158,30.0000,58.24,21.02,1006.77,81.39,41.18
2024-02-15T10:13:15,3.73,3.01,45.63,756.20,23.50,1370.51,491.69,426.27,115.05,60.72,17.5,40482.0,28.0,2.3616,5456.8572,30.0000,58.70,21.00,1006.77,95.65,48.39
2024-02-15T10:13:20,3.66,2.95,46.10,756.37,23.50,1370.90,473.04,410.08,140.67,74.24,17.4,40297.6,28.0,2.3616,5457.1873,30.0000,59.32,20.98,1006.76,117.01,59.19
2024-02-15T10:13:25,3.68,2.96,46.57,756.36,23.47,1371.03,465.09,403.14,88.57,46.74,17.4,40179.0,28.0,2.3616,5457.7475,30.0000,59.68,20.93,1006.69,146.22,73.96
2024-02-15T10:13:31,3.87,3.12,46.55,756.45,23.47,1371.21,481.11,417.02,105.37,55.60,17.4,40116.0,28.0,2.3616,5457.8754,30.0000,59.13,20.95,1006.78,95.67,48.39
2024-02-15T10:13:36,3.92,3.16,46.37,756.47,23.46,1371.30,510.47,442.45,105.37,55.60,17.3,40084.1,28.0,2.3616,5458.0722,30.0000,58.85,20.93,1006.75,110.62,55.95
2024-02-15T10:13:42,4.03,3.26,46.01,756.29,23.42,1371.07,478.48,414.70,140.70,74.24,17.3,40094.5,28.0,2.3616,5458.4368,30.0000,58.94,20.92,1006.79,118.46,59.91
2024-02-15T10:13:47,3.66,2.97,46.54,757.18,23.42,1372.81,481.20,417.02,123.92,65.38,17.3,40019.6,28.0,2.3616,5458.9248,30.0000,59.86,20.90,1006.81,131.30,66.40
2024-02-15T10:13:52,3.36,2.73,47.02,757.18,23.42,1372.85,465.20,403.14,97.43,51.40,17.3,39983.1,28.0,2.3616,5459.1038,30.0000,60.30,20.88,1006.77,161.20,81.52
2024-02-15T10:13:58,3.46,2.82,47.25,756.82,23.37,1372.31,446.56,386.95,105.40,55.60,17.3,40101.7,28.0,2.3616,5459.5499,30.0000,60.05,20.87,1006.82,154.10,77.92
2024-02-15T10:14:03,3.47,2.84,46.92,756.83,23.34,1372.37,478.60,414.70,105.40,55.60,17.4,40306.1,28.0,2.3616,5459.7545,30.0000,59.67,20.85,1006.79,110.65,55.95
2024-02-15T10:14:08,3.21,2.64,46.53,756.38,23.34,1371.58,491.96,426.27,123.94,65.38,17.5,40498.3,28.0,2.3616,5459.8454,30.0000,59.43,20.84,1006.77,118.49,59.91
2024-02-15T10:14:14,3.03,2.50,46.56,756.46,23.32,1371.83,508.00,440.14,174.33,91.95,17.6,40706.6,28.0,2.3616,5460.2067,30.0000,60.04,20.82,1006.77,124.19,62.79
2024-02-15T10:14:19,3.07,2.53,47.57,756.37,23.33,1371.68,478.65,414.70,98.34,51.87,17.7,40814.9,28.0,2.3616,5460.3190,30.0000,60.83,20.82,1006.79,138.45,70.00
2024-02-15T10:14:24,3.05,2.52,48.03,756.06,23.30,1371.18,465.32,403.14,123.09,64.92,17.7,40892.0,28.0,2.3616,5460.5437,30.0000,61.38,20.80,1006.76,160.54,81.16
2024-02-15T10:14:30,3.19,2.65,48.24,755.51,23.27,1370.21,484.02,419.33,139.87,73.77,17.8,41046.8,28.0,2.3616,5460.6699,30.0000,61.17,20.79,1006.75,139.18,70.36
2024-02-15T10:14:35,3.14,2.61,48.04,755.11,23.26,1369.60,489.40,423.95,114.27,60.26,17.8,41213.0,28.0,2.3616,5461.1496,30.0000,60.85,20.77,1006.77,117.80,59.55
2024-02-15T10:14:41,3.08,2.56,47.76,754.55,23.24,1368.63,492.09,426.27,148.72,78.43,17.9,41299.0,28.0,2.3616,5461.3047,30.0000,60.68,20.77,1006.80,124.95,63.16
2024-02-15T10:14:46,3.11,2.59,47.70,754.28,23.23,1368.25,484.12,419.33,157.57,83.09,17.8,41186.5,28.0,2.3616,5461.7334,30.0000,61.28,20.74,1006.78,147.04,74.32
2024-02-15T10:14:51,3.09,2.58,48.51,753.90,23.23,1367.59,492.14,426.27,149.63,78.90,17.7,40960.4,28.0,2.3616,5461.8435,30.0000,62.10,20.74,1006.80,137.78,69.64
2024-02-15T10:14:57,3.23,2.70,48.87,753.79,23.20,1367.43,497.49,430.89,88.64,46.74,17.6,40691.5,28.0,2.3616,5462.0017,30.0000,62.48,20.72,1006.76,145.62,73.60
2024-02-15T10:15:02,3.43,2.87,49.07,753.61,23.20,1367.20,492.19,426.27,88.65,46.74,17.4,40351.4,28.0,2.3616,5462.3922,30.0000,62.14,20.71,1006.80,87.20,44.07
2024-02-15T10:15:07,3.47,2.90,48.81,753.09,23.17,1366.26,489.51,423.95,113.40,59.79,17.3,40087.9,28.0,2.3616,5462.4214,30.0000,61.64,20.70,1006.77,110.00,55.59
2024-02-15T10:15:13,3.73,3.12,48.29,753.17,23.16,1366.49,473.53,410.08,105.46,55.60,17.3,39951.3,28.0,2.3616,5462.7451,30.0000,61.21,20.68,1006.76,87.92,44.43
2024-02-15T10:15:18,3.57,2.98,47.96,752.59,23.13,1365.48,505.59,437.83,123.14,64.92,17.2,39768.8,28.0,2.3616,5462.9452,30.0000,61.04,20.67,1006.76,110.72,55.95
2024-02-15T10:15:23,3.62,3.03,47.86,752.37,23.15,1365.09,500.24,433.20,132.85,70.04,17.1,39663.8,28.0,2.3616,5462.9663,30.0000,61.40,20.66,1006.73,124.99,63.16
2024-02-15T10:15:29,3.66,3.05,48.40,752.56,23.13,1365.55,494.95,428.58,149.67,78.90,17.1,39464.1,28.0,2.3616,5463.3785,29.0000,62.45,20.64,1006.74,145.66,73.60
2024-02-15T10:15:34,3.60,2.99,49.15,752.69,23.09,1365.80,510.97,442.45,148.78,78.43,17.0,39381.8,28.0,2.3616,5463.4577,30.0000,62.82,20.64,1006.75,138.53,70.00
2024-02-15T10:15:39,3.25,2.70,49.47,752.95,23.09,1366.31,508.32,440.14,131.11,69.11,17.0,39335.8,28.0,2.3616,5463.6150,30.0000,62.76,20.63,1006.75,146.38,73.96
2024-02-15T10:15:45,3.15,2.62,49.27,752.54,23.09,1365.71,481.67,417.02,105.49,55.60,17.0,39399.5,28.0,2.3616,5464.2250,29.0000,62.19,20.62,1006.82,125.02,63.16
2024-02-15T10:15:50,3.01,2.50,48.79,752.93,23.05,1366.46,519.07,449.39,122.28,64.45,17.1,39498.9,28.0,2.3616,5464.3806,30.0000,61.55,20.60,1006.78,89.37,45.15
2024-02-15T10:15:56,2.90,2.42,48.21,752.91,23.06,1366.47,487.04,421.64,123.18,64.92,17.1,39604.6,28.0,2.3616,5464.6004,30.0000,61.20,20.59,1006.79,88.66,44.79
2024-02-15T10:16:01,3.14,2.61,48.11,752.80,23.01,1366.32,476.37,412.39,132.90,70.04,17.2,39857.6,28.0,2.3616,5464.7616,30.0000,61.58,20.58,1006.79,102.92,51.99
2024-02-15T10:16:06,3.73,3.09,48.53,753.11,23.02,1367.02,489.77,423.95,149.73,78.90,17.3,39942.7,28.0,2.3616,5465.3347,29.0000,62.67,20.56,1006.82,160.68,81.16
2024-02-15T10:16:12,4.00,3.30,49.22,753.46,23.02,1367.69,519.18,449.39,148.84,78.43,17.3,40043.5,28.0,2.3616,5465.4764,29.0000,63.16,20.55,1006.82,160.68,81.16
2024-02-15T10:16:17,4.06,3.35,49.76,753.26,23.01,1367.41,484.48,419.33,106.39,56.06,17.3,40155.0,28.0,2.3616,5465.7999,30.0000,63.07,20.53,1006.81,131.47,66.40
2024-02-15T10:16:22,4.11,3.39,49.64,752.70,22.99,1366.42,497.84,430.89,105.52,55.60,17.4,40237.0,28.0,2.3616,5465.8890,29.0000,62.76,20.53,1006.82,110.07,55.59
2024-02-15T10:16:28,3.98,3.29,49.25,752.93,22.96,1366.83,479.13,414.70,97.55,51.40,17.4,40311.5,28.0,2.3616,5465.8347,29.0000,62.31,20.52,1006.78,95.81,48.39
2024-02-15T10:16:33,3.81,3.15,48.76,752.58,22.93,1366.24,479.15,414.70,114.37,60.26,17.5,40412.1,28.0,2.3616,5465.9921,29.0000,61.92,20.52,1006.81,102.94,51.99
2024-02-15T10:16:38,3.78,3.13,48.59,752.33,22.98,1365.82,484.51,419.33,114.37,60.26,17.5,40529.4,28.0,2.3616,5466.1713,29.0000,61.63,20.50,1006.77,102.94,51.99
2024-02-15T10:16:44,3.74,3.10,48.65,751.98,22.91,1365.26,479.19,414.70,141.79,74.70,17.5,40505.1,27.0,2.3616,5466.4976,29.0000,61.91,20.49,1006.80,117.21,59.19
2024-02-15T10:16:49,3.61,3.00,49.20,751.50,22.91,1364.48,473.88,410.08,132.95,70.04,17.4,40255.5,28.0,2.3616,5466.8153,29.0000,62.99,20.48,1006.82,146.46,73.96
2024-02-15T10:16:55,3.67,3.05,50.12,751.15,22.92,1363.85,519.31,449.39,116.15,61.19,17.2,39871.8,28.0,2.3616,5466.8816,29.0000,63.67,20.47,1006.80,167.16,84.41
2024-02-15T10:17:00,3.80,3.16,50.42,751.37,22.89,1364.26,497.93,430.89,123.23,64.92,17.1,39562.7,28.0,2.3616,5466.8973,29.0000,63.69,20.47,1006.80,138.62,70.00
2024-02-15T10:17:05,3.70,3.08,50.20,751.27,22.86,1364.19,487.29,421.64,105.55,55.60,17.0,39356.5,28.0,2.3616,5467.3595,29.0000,63.25,20.46,1006.85,117.22,59.19
2024-02-15T10:17:11,3.46,2.88,49.70,750.76,22.88,1363.35,484.64,419.33,87.86,46.28,16.9,39161.6,27.0,2.3616,5467.6784,29.0000,62.43,20.44,1006.84,88.71,44.79
2024-02-15T10:17:16,3.23,2.68,48.80,750.43,22.85,1362.77,495.34,428.58,71.04,37.42,16.9,39109.4,28.0,2.3616,5467.7468,29.0000,61.63,20.43,1006.82,96.56,48.75
2024-02-15T10:17:21,3.07,2.54,48.27,750.21,22.84,1362.41,484.67,419.33,87.87,46.28,16.9,39035.9,28.0,2.3616,5467.9371,29.0000,60.85,20.41,1006.79,104.40,52.71
2024-02-15T10:17:27,3.18,2.64,47.38,750.48,22.84,1362.98,498.06,430.89,54.25,28.57,16.8,38987.4,27.0,2.3616,5468.2473,29.0000,60.14,20.40,1006.81,67.31,33.98
2024-02-15T10:17:32,3.21,2.66,46.88,750.39,22.82,1362.82,514.10,444.77,34.77,18.31,16.8,38950.9,27.0,2.3616,5468.2799,29.0000,59.45,20.39,1006.78,68.02,34.34
2024-02-15T10:17:37,3.04,2.52,45.57,750.85,22.79,1363.80,506.13,437.83,-25.41,-13.38,16.8,38943.2,27.0,2.3616,5468.8059,29.0000,57.35,20.37,1006.81,3.09,1.56
2024-02-15T10:17:43,3.13,2.60,44.04,750.70,22.79,1363.52,506.13,437.83,-0.63,-0.33,16.8,38999.2,27.0,2.3616,5468.8169,29.0000,54.83,20.36,1006.78,-17.59,-8.88
2024-02-15T10:17:48,3.18,2.65,41.68,750.63,22.75,1363.53,474.10,410.08,17.07,8.99,16.9,39024.6,27.0,2.3616,5469.3333,29.0000,52.92,20.33,1006.77,-53.99,-27.25
2024-02-15T10:17:53,3.05,2.54,40.44,750.30,22.78,1362.98,479.46,414.70,34.77,18.31,16.9,39072.8,27.0,2.3616,5469.5491,29.0000,51.65,20.32,1006.78,-24.73,-12.48
2024-02-15T10:17:59,2.98,2.49,39.43,750.36,22.76,1363.16,468.79,405.45,79.05,41.62,16.9,39110.9,27.0,2.3616,5469.8155,29.0000,51.11,20.30,1006.76,-11.17,-5.64
2024-02-15T10:18:04,3.11,2.60,39.44,750.01,22.74,1362.63,458.13,396.20,123.31,64.92,16.9,39167.6,27.0,2.3616,5470.2650,29.0000,51.78,20.29,1006.80,53.78,27.14
2024-02-15T10:18:09,3.46,2.89,40.52,750.39,22.71,1363.35,471.52,407.77,132.16,69.58,16.9,39245.7,27.0,2.3616,5470.4206,29.0000,53.05,20.28,1006.80,118.72,59.91
2024-02-15T10:18:15,3.47,2.91,41.44,750.51,22.72,1363.63,463.51,400.83,125.08,65.85,17.0,39349.0,27.0,2.3616,5470.6392,29.0000,54.85,20.27,1006.80,140.14,70.72
2024-02-15T10:18:20,3.27,2.74,43.71,750.67,22.72,1364.00,444.82,384.64,177.33,93.35,17.0,39398.7,27.0,2.3616,5470.9708,29.0000,57.39,20.26,1006.83,159.41,80.44
2024-02-15T10:18:26,3.14,2.62,45.42,750.63,22.71,1363.96,482.27,417.02,159.61,84.02,17.0,39458.3,27.0,2.3616,5471.0709,29.0000,59.66,20.25,1006.82,210.11,106.02
2024-02-15T10:18:31,3.30,2.76,47.51,750.40,22.69,1363.52,463.54,400.83,142.80,75.17,17.1,39550.5,27.0,2.3616,5471.0032,29.0000,61.19,20.24,1006.77,210.11,106.02
2024-02-15T10:18:36,3.52,2.93,48.46,750.49,22.66,1363.75,468.91,405.45,141.91,74.70,17.1,39662.3,27.0,2.3616,5471.2952,29.0000,62.27,20.23,1006.79,173.00,87.29
2024-02-15T10:18:42,3.49,2.90,49.53,750.62,22.66,1364.03,487.65,421.64,176.45,92.88,17.1,39668.2,27.0,2.3616,5471.4247,29.0000,62.86,20.22,1006.78,203.68,102.77
2024-02-15T10:18:47,3.51,2.91,50.00,750.36,22.68,1363.64,514.43,444.77,125.11,65.85,17.1,39557.1,27.0,2.3616,5471.7722,29.0000,63.71,20.21,1006.81,174.44,88.01
2024-02-15T10:18:52,3.74,3.10,50.74,750.35,22.66,1363.71,485.04,419.33,141.93,74.70,17.0,39431.2,27.0,2.3616,5472.1076,29.0000,64.42,20.18,1006.77,211.58,106.74
2024-02-15T10:18:58,3.64,3.01,51.23,750.49,22.64,1363.93,501.07,433.20,167.62,88.22,16.9,39083.2,27.0,2.3616,5471.9594,29.0000,65.04,20.20,1006.81,174.45,88.01
2024-02-15T10:19:03,3.48,2.88,51.95,750.28,22.62,1363.57,468.97,405.45,142.82,75.17,16.7,38770.4,27.0,2.3616,5472.0232,29.0000,65.73,20.19,1006.78,188.72,95.21
