date,var,val,device
2024-03-21 19:18:00,PM01,1.23966402053537,Tropos
2024-03-21 19:21:00,PM01,1.14284799442696,Tropos
2024-03-21 19:24:00,PM01,1.2137035241732,Tropos
2024-03-21 19:27:00,PM01,1.23912189678383,Tropos
2024-03-21 19:30:00,PM01,1.26977099344498,Tropos
2024-03-21 19:33:00,PM01,1.18566544421195,Tropos
2024-03-21 19:36:00,PM01,1.22294213014279,Tropos
2024-03-21 19:39:00,PM01,1.2030590929509,Tropos
2024-03-21 19:42:00,PM01,1.26182868606332,Tropos
2024-03-21 19:45:00,PM01,1.32987512087737,Tropos
2024-03-21 19:48:00,PM01,1.28857588298346,Tropos
2024-03-21 19:51:00,PM01,1.32317481875918,Tropos
2024-03-21 19:54:00,PM01,1.16558192133934,Tropos
2024-03-21 19:57:00,PM01,1.08009226757176,Tropos
2024-03-21 20:00:00,PM01,1.27506694316009,Tropos
2024-03-21 20:03:00,PM01,1.40683416399054,Tropos
2024-03-21 20:06:00,PM01,1.33138520906762,Tropos
2024-03-21 20:09:00,PM01,1.29989858305614,Tropos
2024-03-21 20:12:00,PM01,1.50496340007468,Tropos
2024-03-21 20:15:00,PM01,1.71628890913047,Tropos
2024-03-21 20:18:00,PM01,1.85597371323454,Tropos
2024-03-21 20:21:00,PM01,2.04497670481486,Tropos
2024-03-21 20:24:00,PM01,2.16401550595405,Tropos
2024-03-21 20:27:00,PM01,2.32652759328344,Tropos
2024-03-21 20:30:00,PM01,2.27544710625296,Tropos
2024-03-21 20:33:00,PM01,2.43262104920971,Tropos
2024-03-21 20:36:00,PM01,2.32503442738819,Tropos
2024-03-21 20:39:00,PM01,2.44274984806357,Tropos
2024-03-21 20:42:00,PM01,2.66869098460459,Tropos
