timestamp(UTC),NetCO2-HUM(%),NetCO2-CO2(ppm),NetCO2-TEMP(°C),NetCO2-CO2_ug,NetADC_O3-O3_ug,NetADC_O3-O3(ppb),NetPM-PM10(µg/m3),NetPM-PM25(µg/m3),NetPid_P1-PPB(ppm),NetPid_P1-PPB_ug,NetPid_P1-TEMP(°C),NetBME280-PERC(%),NetBME280-TEMP_EXT(°C),NetBME280-HPA(hPa),NetADC_NO2-NO2_ug,NetADC_NO2-NO2(ppb)
2024-02-12T14:58:20,38.34,1620.20,17.32,2946.26,93.37,47.08,0.41,0.36,0.2820,653.8988,21.0000,45.31,15.59,991.56,61.63,32.42
2024-02-12T14:58:25,38.35,1619.94,17.32,2945.64,93.37,47.08,0.39,0.35,0.2819,653.5463,21.0000,45.30,15.60,991.55,61.63,32.42
2024-02-12T14:58:30,38.37,1619.32,17.34,2944.31,99.81,50.33,0.35,0.31,0.2818,653.3293,21.0000,45.31,15.62,991.55,62.52,32.89
2024-02-12T14:58:35,38.38,1619.36,17.37,2944.19,93.36,47.08,0.35,0.32,0.2819,653.4813,21.0000,45.33,15.63,991.52,53.60,28.20
2024-02-12T14:58:40,38.36,1620.47,17.38,2946.18,100.44,50.65,0.37,0.33,0.2821,653.8114,21.0000,45.34,15.64,991.55,61.62,32.42
2024-02-12T14:58:45,38.37,1620.76,17.37,2946.64,79.83,40.26,0.40,0.36,0.2821,653.8212,21.0000,45.33,15.65,991.55,44.67,23.50
2024-02-12T14:58:50,38.42,1620.66,17.39,2946.24,113.29,57.14,0.36,0.32,0.2821,653.8570,21.0000,45.33,15.67,991.55,52.70,27.73
2024-02-12T14:58:55,38.33,1620.40,17.39,2945.82,86.90,43.83,0.31,0.28,0.2822,654.1578,21.0000,45.33,15.68,991.60,61.62,32.42
2024-02-12T14:59:00,38.35,1619.71,17.41,2944.39,79.82,40.26,0.34,0.31,0.2821,653.9014,21.0000,45.34,15.68,991.55,61.61,32.42
2024-02-12T14:59:05,38.35,1620.19,17.44,2945.09,93.34,47.08,0.31,0.28,0.2820,653.4382,22.0000,45.35,15.70,991.56,61.61,32.42
2024-02-12T14:59:10,38.36,1620.89,17.45,2946.15,99.77,50.33,0.30,0.27,0.2823,654.1171,22.0000,45.35,15.71,991.52,79.45,41.81
2024-02-12T14:59:15,38.39,1620.64,17.45,2945.72,93.33,47.08,0.31,0.28,0.2822,653.9728,22.0000,45.34,15.72,991.56,52.69,27.73
2024-02-12T14:59:20,38.36,1620.66,17.45,2945.56,93.33,47.08,0.36,0.33,0.2823,654.0725,22.0000,45.36,15.73,991.53,61.60,32.42
2024-02-12T14:59:25,38.38,1621.26,17.48,2946.48,86.24,43.51,0.38,0.34,0.2824,654.3049,22.0000,45.36,15.75,991.54,53.58,28.20
2024-02-12T14:59:30,38.35,1621.60,17.49,2946.96,93.32,47.08,0.35,0.32,0.2825,654.5624,22.0000,45.35,15.76,991.53,70.52,37.12
2024-02-12T14:59:35,38.39,1621.29,17.49,2946.21,99.75,50.33,0.37,0.33,0.2827,655.0163,22.0000,45.37,15.77,991.50,78.56,41.35
2024-02-12T14:59:40,38.41,1621.55,17.49,2946.65,73.35,37.01,0.38,0.34,0.2830,655.5731,22.0000,45.37,15.78,991.53,61.59,32.42
2024-02-12T14:59:45,38.37,1621.55,17.51,2946.56,113.24,57.14,0.40,0.36,0.2828,655.1297,22.0000,45.36,15.79,991.52,61.59,32.42
2024-02-12T14:59:50,38.36,1621.71,17.55,2946.81,99.75,50.33,0.38,0.34,0.2831,655.8783,22.0000,45.36,15.80,991.54,52.68,27.73
2024-02-12T14:59:55,38.38,1621.74,17.53,2946.80,99.74,50.33,0.42,0.38,0.2828,655.2141,22.0000,45.37,15.81,991.56,78.55,41.35
2024-02-12T15:00:00,38.41,1620.99,17.55,2945.27,79.78,40.26,0.43,0.38,0.2832,655.9475,22.0000,45.36,15.81,991.50,61.58,32.42
2024-02-12T15:00:05,38.39,1620.67,17.58,2944.56,78.49,39.61,0.38,0.35,0.2830,655.6563,22.0000,45.36,15.83,991.53,46.42,24.44
2024-02-12T15:00:10,38.38,1621.20,17.58,2945.53,99.73,50.33,0.37,0.34,0.2834,656.4403,22.0000,45.39,15.84,991.57,44.64,23.50
2024-02-12T15:00:15,38.39,1621.05,17.61,2945.07,99.73,50.33,0.36,0.33,0.2833,656.2965,22.0000,45.39,15.86,991.57,61.58,32.42
2024-02-12T15:00:20,38.40,1621.33,17.61,2945.54,93.29,47.08,0.33,0.30,0.2832,656.0246,22.0000,45.40,15.86,991.56,52.67,27.73
2024-02-12T15:00:25,38.43,1621.09,17.62,2944.91,79.77,40.26,0.30,0.27,0.2836,656.8046,22.0000,45.38,15.88,991.56,61.57,32.42
2024-02-12T15:00:30,38.42,1620.79,17.62,2944.22,99.72,50.33,0.28,0.25,0.2836,656.8810,22.0000,45.39,15.89,991.55,78.53,41.35
2024-02-12T15:00:35,38.43,1620.53,17.64,2943.68,93.27,47.08,0.25,0.22,0.2833,656.0322,22.0000,45.39,15.90,991.56,95.46,50.27
2024-02-12T15:00:40,38.44,1620.40,17.66,2943.42,93.27,47.08,0.25,0.23,0.2836,656.8920,22.0000,45.40,15.91,991.59,44.63,23.50
2024-02-12T15:00:45,38.41,1619.22,17.65,2941.21,99.71,50.33,0.23,0.21,0.2837,656.9224,22.0000,45.40,15.92,991.60,70.49,37.12
2024-02-12T15:00:50,38.40,1620.18,17.68,2942.79,99.70,50.33,0.19,0.17,0.2837,656.8878,22.0000,45.40,15.94,991.61,61.56,32.42
2024-02-12T15:00:55,38.42,1619.81,17.69,2942.05,86.83,43.83,0.21,0.19,0.2837,656.9487,22.0000,45.41,15.95,991.62,61.56,32.42
2024-02-12T15:01:00,38.42,1619.95,17.69,2942.17,112.55,56.82,0.30,0.27,0.2836,656.7302,22.0000,45.42,15.96,991.61,61.56,32.42
2024-02-12T15:01:05,38.41,1619.62,17.69,2941.61,86.19,43.51,0.31,0.28,0.2834,656.2186,22.0000,45.43,15.96,991.62,53.55,28.20
2024-02-12T15:01:10,38.43,1620.08,17.72,2941.93,93.24,47.08,0.30,0.27,0.2838,656.9560,22.0000,45.44,15.98,991.52,70.47,37.12
2024-02-12T15:01:15,38.48,1620.05,17.75,2941.85,93.24,47.08,0.26,0.24,0.2840,657.4995,22.0000,45.45,15.99,991.54,52.64,27.73
2024-02-12T15:01:20,38.45,1619.93,17.75,2941.54,93.24,47.08,0.27,0.24,0.2841,657.6311,22.0000,45.46,16.00,991.54,44.61,23.50
2024-02-12T15:01:25,38.51,1619.55,17.73,2940.66,86.80,43.83,0.26,0.23,0.2839,657.1931,22.0000,45.46,16.01,991.52,44.61,23.50
2024-02-12T15:01:30,38.50,1619.43,17.76,2940.38,93.23,47.08,0.26,0.23,0.2841,657.6233,22.0000,45.49,16.02,991.53,44.61,23.50
2024-02-12T15:01:35,38.52,1619.10,17.76,2939.67,86.16,43.51,0.30,0.27,0.2842,657.9664,22.0000,45.49,16.03,991.53,61.54,32.42
2024-02-12T15:01:40,38.55,1618.95,17.78,2939.38,99.66,50.33,0.35,0.31,0.2840,657.3484,22.0000,45.49,16.04,991.56,61.54,32.42
2024-02-12T15:01:45,38.52,1618.18,17.78,2937.84,113.14,57.14,0.32,0.29,0.2841,657.5678,22.0000,45.50,16.05,991.54,44.60,23.50
2024-02-12T15:01:50,38.55,1618.70,17.79,2938.73,86.79,43.83,0.32,0.29,0.2842,657.9306,22.0000,45.50,16.06,991.56,70.45,37.12
2024-02-12T15:01:55,38.52,1617.34,17.83,2936.21,93.22,47.08,0.30,0.27,0.2841,657.4806,22.0000,45.52,16.07,991.58,44.60,23.50
2024-02-12T15:02:00,38.54,1617.06,17.82,2935.58,93.22,47.08,0.28,0.26,0.2844,658.2827,22.0000,45.54,16.09,991.60,61.53,32.42
2024-02-12T15:02:05,38.53,1616.92,17.82,2935.29,106.07,53.57,0.25,0.23,0.2846,658.5841,22.0000,45.55,16.09,991.59,61.53,32.42
2024-02-12T15:02:10,38.58,1618.04,17.88,2937.20,99.65,50.33,0.27,0.24,0.2845,658.3473,22.0000,45.57,16.10,991.58,78.47,41.35
2024-02-12T15:02:15,38.56,1618.34,17.88,2937.50,86.77,43.83,0.27,0.24,0.2847,658.8895,22.0000,45.60,16.12,991.57,61.52,32.42
2024-02-12T15:02:20,38.57,1618.26,17.89,2937.21,99.63,50.33,0.28,0.25,0.2853,660.2423,22.0000,45.59,16.13,991.56,61.52,32.42
2024-02-12T15:02:25,38.57,1617.84,17.88,2936.33,93.20,47.08,0.29,0.27,0.2849,659.2053,22.0000,45.60,16.14,991.55,61.52,32.42
2024-02-12T15:02:30,38.62,1618.12,17.92,2936.77,99.63,50.33,0.32,0.29,0.2850,659.5496,22.0000,45.62,16.15,991.56,52.61,27.73
2024-02-12T15:02:35,38.62,1617.85,17.92,2936.12,93.19,47.08,0.31,0.28,0.2852,659.9831,22.0000,45.63,16.16,991.54,61.51,32.42
2024-02-12T15:02:40,38.67,1619.14,17.92,2938.36,93.19,47.08,0.29,0.26,0.2850,659.5230,22.0000,45.62,16.18,991.58,78.45,41.35
2024-02-12T15:02:45,38.67,1619.37,17.94,2938.68,99.61,50.33,0.32,0.29,0.2851,659.6884,22.0000,45.62,16.19,991.58,61.51,32.42
2024-02-12T15:02:50,38.64,1618.80,17.92,2937.56,93.18,47.08,0.33,0.29,0.2854,660.2457,22.0000,45.62,16.20,991.58,61.50,32.42
2024-02-12T15:02:55,38.66,1618.04,17.94,2936.07,99.61,50.33,0.32,0.29,0.2851,659.6491,22.0000,45.62,16.21,991.58,44.58,23.50
2024-02-12T15:03:00,38.63,1617.79,17.97,2935.62,106.67,53.90,0.29,0.26,0.2853,659.9271,22.0000,45.64,16.21,991.58,61.50,32.42
2024-02-12T15:03:05,38.64,1617.34,18.01,2934.67,99.60,50.33,0.30,0.27,0.2852,659.8376,22.0000,45.65,16.23,991.60,70.42,37.12
2024-02-12T15:03:10,38.65,1616.73,17.99,2933.40,99.60,50.33,0.27,0.24,0.2853,660.0316,22.0000,45.67,16.24,991.58,61.50,32.42
2024-02-12T15:03:15,38.65,1616.04,17.99,2932.06,93.16,47.08,0.28,0.25,0.2856,660.5874,22.0000,45.67,16.25,991.58,44.57,23.50
2024-02-12T15:03:20,38.73,1616.11,18.03,2932.16,99.59,50.33,0.34,0.30,0.2858,661.1045,22.0000,45.67,16.26,991.62,70.41,37.12
2024-02-12T15:03:25,38.72,1616.26,18.04,2932.21,99.59,50.33,0.38,0.34,0.2861,661.7716,22.0000,45.69,16.28,991.61,61.49,32.42
2024-02-12T15:03:30,38.73,1615.93,18.03,2931.73,93.16,47.08,0.45,0.40,0.2860,661.6464,22.0000,45.69,16.28,991.65,87.33,46.04
2024-02-12T15:03:35,38.72,1616.19,18.06,2931.99,79.66,40.26,0.41,0.37,0.2857,660.8896,22.0000,45.69,16.29,991.61,87.32,46.04
2024-02-12T15:03:40,38.69,1617.26,18.07,2933.76,93.15,47.08,0.35,0.31,0.2856,660.5258,22.0000,45.71,16.31,991.62,61.48,32.42
2024-02-12T15:03:45,38.70,1616.99,18.08,2933.19,99.57,50.33,0.31,0.27,0.2861,661.7351,22.0000,45.69,16.31,991.59,70.39,37.12
2024-02-12T15:03:50,38.68,1616.55,18.11,2932.22,79.65,40.26,0.28,0.25,0.2863,662.0001,22.0000,45.68,16.33,991.60,61.48,32.42
2024-02-12T15:03:55,38.71,1616.44,18.10,2931.97,99.57,50.33,0.23,0.21,0.2861,661.5792,22.0000,45.68,16.34,991.62,61.48,32.42
2024-02-12T15:04:00,38.67,1616.21,18.13,2931.48,99.56,50.33,0.20,0.18,0.2861,661.6392,22.0000,45.70,16.34,991.60,53.47,28.20
2024-02-12T15:04:05,38.67,1615.04,18.11,2929.26,99.56,50.33,0.20,0.18,0.2864,662.3270,22.0000,45.70,16.36,991.63,61.47,32.42
2024-02-12T15:04:10,38.75,1615.93,18.13,2930.71,106.62,53.90,0.22,0.20,0.2863,661.9289,22.0000,45.71,16.37,991.61,61.47,32.42
2024-02-12T15:04:15,38.73,1615.72,18.17,2930.26,99.55,50.33,0.22,0.19,0.2864,662.1774,22.0000,45.72,16.38,991.62,52.58,27.73
2024-02-12T15:04:20,38.76,1616.12,18.17,2930.95,105.96,53.57,0.23,0.21,0.2862,661.7171,22.0000,45.72,16.39,991.64,53.47,28.20
2024-02-12T15:04:25,38.74,1616.94,18.18,2932.30,86.69,43.83,0.25,0.23,0.2860,661.2680,22.0000,45.73,16.40,991.63,44.55,23.50
2024-02-12T15:04:30,38.77,1617.09,18.20,2932.52,86.06,43.51,0.29,0.26,0.2862,661.6808,22.0000,45.75,16.41,991.65,44.55,23.50
2024-02-12T15:04:35,38.75,1617.89,18.23,2933.81,99.54,50.33,0.32,0.29,0.2863,661.8418,22.0000,45.74,16.42,991.63,69.48,36.65
2024-02-12T15:04:40,38.77,1617.87,18.21,2933.70,93.11,47.08,0.36,0.32,0.2869,663.1699,22.0000,45.74,16.43,991.63,53.46,28.20
2024-02-12T15:04:45,38.72,1618.23,18.24,2934.09,99.53,50.33,0.36,0.32,0.2868,663.0904,22.0000,45.74,16.45,991.62,44.55,23.50
2024-02-12T15:04:50,38.72,1618.42,18.24,2934.46,99.53,50.33,0.34,0.30,0.2868,662.8778,22.0000,45.74,16.46,991.66,61.45,32.42
2024-02-12T15:04:55,38.73,1617.88,18.24,2933.35,99.53,50.33,0.34,0.30,0.2869,663.1754,22.0000,45.73,16.47,991.65,52.56,27.73
2024-02-12T15:05:00,38.71,1618.49,18.24,2934.34,86.04,43.51,0.30,0.27,0.2870,663.3248,22.0000,45.74,16.48,991.65,61.45,32.42
2024-02-12T15:05:05,38.75,1618.93,18.25,2935.06,93.09,47.08,0.26,0.23,0.2868,662.9686,22.0000,45.74,16.48,991.62,61.45,32.42
2024-02-12T15:05:10,38.74,1618.96,18.28,2935.12,93.09,47.08,0.22,0.20,0.2869,663.1179,22.0000,45.74,16.50,991.69,61.45,32.42
2024-02-12T15:05:15,38.79,1619.77,18.31,2936.32,93.08,47.08,0.17,0.16,0.2871,663.5184,22.0000,45.75,16.51,991.63,70.35,37.12
2024-02-12T15:05:20,38.77,1619.71,18.33,2936.07,99.51,50.33,0.13,0.11,0.2869,663.0229,22.0000,45.74,16.52,991.62,78.36,41.35
2024-02-12T15:05:25,38.77,1618.93,18.31,2934.63,112.34,56.82,0.14,0.12,0.2873,664.0090,22.0000,45.75,16.53,991.64,44.53,23.50
2024-02-12T15:05:30,38.74,1619.08,18.34,2934.74,79.59,40.26,0.12,0.11,0.2874,664.1047,22.0000,45.74,16.54,991.62,61.43,32.42
2024-02-12T15:05:35,38.76,1619.49,18.34,2935.35,92.42,46.75,0.11,0.10,0.2872,663.6374,22.0000,45.74,16.56,991.65,61.43,32.42
2024-02-12T15:05:40,38.79,1618.52,18.37,2933.53,93.07,47.08,0.10,0.09,0.2874,664.0161,22.0000,45.73,16.56,991.63,52.54,27.73
2024-02-12T15:05:45,38.73,1617.95,18.35,2932.36,93.06,47.08,0.11,0.09,0.2881,665.5926,22.0000,45.73,16.58,991.65,35.62,18.80
2024-02-12T15:05:50,38.76,1618.48,18.40,2933.10,93.06,47.08,0.13,0.12,0.2878,664.9124,22.0000,45.73,16.59,991.61,53.43,28.20
2024-02-12T15:05:55,38.74,1617.57,18.41,2931.34,93.05,47.08,0.17,0.15,0.2880,665.3949,22.0000,45.72,16.60,991.61,44.52,23.50
2024-02-12T15:06:00,38.72,1617.09,18.40,2930.25,100.10,50.65,0.44,0.39,0.2877,664.6078,22.0000,45.72,16.61,991.57,61.42,32.42
2024-02-12T15:06:05,38.71,1617.96,18.43,2931.76,99.47,50.33,0.51,0.46,0.2881,665.5203,22.0000,45.73,16.62,991.58,78.33,41.35
2024-02-12T15:06:10,38.73,1617.86,18.44,2931.59,93.04,47.08,0.52,0.47,0.2880,665.4043,22.0000,45.73,16.63,991.61,52.53,27.73
2024-02-12T15:06:15,38.78,1616.39,18.43,2928.71,105.86,53.57,0.47,0.42,0.2876,664.2742,23.0000,45.73,16.65,991.61,70.31,37.12
2024-02-12T15:06:20,38.73,1616.31,18.47,2928.39,99.45,50.33,0.43,0.38,0.2878,664.8122,22.0000,45.74,16.66,991.58,61.41,32.42
2024-02-12T15:06:25,38.75,1616.03,18.47,2927.80,99.45,50.33,0.36,0.32,0.2881,665.3900,23.0000,45.73,16.67,991.59,61.41,32.42
2024-02-12T15:06:30,38.77,1616.43,18.47,2928.52,93.03,47.08,0.34,0.30,0.2883,665.9059,23.0000,45.73,16.67,991.59,78.32,41.35
2024-02-12T15:06:35,38.78,1616.22,18.48,2927.90,93.02,47.08,0.33,0.30,0.2881,665.4174,22.0000,45.73,16.69,991.58,53.41,28.20
2024-02-12T15:06:40,38.78,1616.86,18.48,2928.96,106.49,53.90,0.35,0.31,0.2880,665.0603,22.0000,45.73,16.70,991.57,61.40,32.42
2024-02-12T15:06:45,38.77,1616.07,18.50,2927.49,99.44,50.33,0.30,0.27,0.2882,665.6323,23.0000,45.73,16.71,991.60,52.52,27.73
2024-02-12T15:06:50,38.77,1616.06,18.50,2927.35,85.96,43.51,0.26,0.23,0.2884,666.0640,23.0000,45.73,16.72,991.59,70.30,37.12
2024-02-12T15:06:55,38.76,1616.24,18.52,2927.46,79.53,40.26,0.23,0.20,0.2884,666.0285,23.0000,45.74,16.73,991.55,52.51,27.73
2024-02-12T15:07:00,38.77,1616.51,18.52,2927.86,85.95,43.51,0.22,0.20,0.2887,666.7170,23.0000,45.74,16.74,991.56,61.39,32.42
2024-02-12T15:07:05,38.78,1616.97,18.56,2928.58,93.00,47.08,0.22,0.19,0.2887,666.5872,23.0000,45.72,16.75,991.55,61.39,32.42
2024-02-12T15:07:10,38.78,1616.51,18.56,2927.56,85.94,43.51,0.21,0.18,0.2891,667.4844,23.0000,45.73,16.77,991.56,61.38,32.42
2024-02-12T15:07:15,38.74,1615.80,18.59,2926.26,85.94,43.51,0.17,0.15,0.2886,666.4602,22.0000,45.74,16.77,991.56,53.39,28.20
2024-02-12T15:07:20,38.81,1615.80,18.61,2926.08,92.99,47.08,0.20,0.17,0.2892,667.6927,23.0000,45.76,16.79,991.56,44.49,23.50
2024-02-12T15:07:25,38.79,1615.33,18.59,2925.07,99.40,50.33,0.21,0.18,0.2890,667.2246,23.0000,45.76,16.80,991.54,44.49,23.50
2024-02-12T15:07:30,38.81,1615.87,18.61,2925.94,92.98,47.08,0.24,0.21,0.2891,667.4599,23.0000,45.76,16.81,991.54,61.37,32.42
2024-02-12T15:07:35,38.78,1615.68,18.62,2925.50,92.98,47.08,0.28,0.25,0.2889,667.0337,23.0000,45.76,16.82,991.54,70.27,37.12
2024-02-12T15:07:40,38.85,1615.57,18.65,2925.24,99.39,50.33,0.29,0.26,0.2890,667.0374,23.0000,45.76,16.83,991.56,35.59,18.80
2024-02-12T15:07:45,38.81,1615.60,18.66,2925.09,99.39,50.33,0.25,0.23,0.2889,666.8376,23.0000,45.76,16.85,991.55,52.49,27.73
2024-02-12T15:07:50,38.80,1615.52,18.66,2924.86,73.08,37.01,0.26,0.23,0.2894,667.9623,23.0000,45.77,16.86,991.56,43.59,23.03
2024-02-12T15:07:55,38.81,1615.43,18.68,2924.61,99.38,50.33,0.29,0.26,0.2893,667.6773,23.0000,45.78,16.86,991.53,61.36,32.42
2024-02-12T15:08:00,38.85,1615.06,18.66,2923.90,126.29,63.96,0.31,0.27,0.2898,668.7934,23.0000,45.79,16.87,991.55,61.36,32.42
2024-02-12T15:08:05,38.84,1616.06,18.69,2925.62,92.96,47.08,0.41,0.36,0.2894,667.9760,23.0000,45.79,16.89,991.59,44.48,23.50
2024-02-12T15:08:10,38.88,1616.00,18.68,2925.38,92.95,47.08,0.40,0.36,0.2895,668.0985,23.0000,45.80,16.90,991.58,44.47,23.50
2024-02-12T15:08:15,38.88,1615.90,18.72,2925.01,65.37,33.11,0.41,0.37,0.2894,667.9978,23.0000,45.82,16.91,991.55,61.35,32.42
2024-02-12T15:08:20,38.84,1615.78,18.71,2924.67,85.90,43.51,0.35,0.31,0.2895,668.1040,23.0000,45.84,16.92,991.54,52.47,27.73
2024-02-12T15:08:25,38.91,1616.50,18.71,2925.79,85.89,43.51,0.27,0.24,0.2894,667.8557,23.0000,45.84,16.93,991.51,61.35,32.42
2024-02-12T15:08:30,38.88,1616.69,18.73,2926.03,85.89,43.51,0.21,0.19,0.2897,668.4245,23.0000,45.85,16.95,991.55,70.24,37.12
2024-02-12T15:08:35,38.90,1616.36,18.73,2925.31,92.93,47.08,0.22,0.20,0.2898,668.6431,23.0000,45.85,16.96,991.54,61.34,32.42
2024-02-12T15:08:40,38.91,1617.21,18.75,2926.73,106.39,53.90,0.21,0.19,0.2901,669.3238,23.0000,45.85,16.97,991.53,44.46,23.50
2024-02-12T15:08:45,38.91,1617.45,18.78,2927.02,99.34,50.33,0.18,0.16,0.2902,669.4587,23.0000,45.85,16.99,991.55,61.33,32.42
2024-02-12T15:08:50,38.87,1617.07,18.79,2926.38,92.92,47.08,0.21,0.18,0.2902,669.4680,23.0000,45.84,16.99,991.57,44.46,23.50
2024-02-12T15:08:55,38.90,1616.81,18.80,2925.77,92.92,47.08,0.24,0.21,0.2903,669.6419,23.0000,45.84,17.00,991.55,44.46,23.50
2024-02-12T15:09:00,38.93,1617.47,18.82,2926.84,85.87,43.51,0.37,0.33,0.2902,669.5197,23.0000,45.87,17.01,991.55,35.57,18.80
2024-02-12T15:09:05,38.92,1617.52,18.83,2926.78,79.45,40.26,0.49,0.43,0.2902,669.4322,23.0000,45.87,17.03,991.56,52.46,27.73
2024-02-12T15:09:10,38.93,1618.08,18.82,2927.69,99.32,50.33,0.50,0.45,0.2903,669.7436,23.0000,45.88,17.04,991.56,44.45,23.50
2024-02-12T15:09:15,38.87,1619.26,18.85,2929.67,78.79,39.93,0.49,0.44,0.2907,670.5497,23.0000,45.89,17.05,991.55,53.34,28.20
2024-02-12T15:09:20,38.96,1619.07,18.85,2929.18,92.90,47.08,0.49,0.44,0.2904,669.7215,23.0000,45.90,17.06,991.53,61.32,32.42
2024-02-12T15:09:25,38.99,1619.81,18.85,2930.33,99.30,50.33,0.44,0.39,0.2907,670.5812,23.0000,45.91,17.07,991.50,70.20,37.12
2024-02-12T15:09:30,38.94,1619.19,18.88,2929.27,105.70,53.57,0.36,0.32,0.2904,669.6922,23.0000,45.92,17.08,991.55,61.32,32.42
2024-02-12T15:09:35,38.94,1619.26,18.88,2929.28,79.43,40.26,0.35,0.31,0.2905,669.9505,23.0000,45.92,17.09,991.55,61.31,32.42
2024-02-12T15:09:40,38.92,1618.73,18.89,2928.21,105.69,53.57,0.31,0.28,0.2906,670.1062,23.0000,45.92,17.10,991.55,52.44,27.73
2024-02-12T15:09:45,38.98,1619.23,18.93,2928.92,79.43,40.26,0.29,0.26,0.2905,669.9085,23.0000,45.92,17.12,991.55,61.31,32.42
2024-02-12T15:09:50,38.94,1620.17,18.92,2930.58,72.38,36.69,0.26,0.23,0.2909,670.8907,23.0000,45.93,17.12,991.54,52.44,27.73
2024-02-12T15:09:55,38.93,1619.95,18.95,2930.06,85.83,43.51,0.20,0.18,0.2908,670.5367,23.0000,45.93,17.13,991.53,61.30,32.42
2024-02-12T15:10:00,38.97,1619.95,18.95,2929.99,92.87,47.08,0.15,0.13,0.2909,670.8120,23.0000,45.94,17.15,991.57,61.30,32.42
2024-02-12T15:10:05,38.95,1620.61,18.95,2931.05,92.22,46.75,0.10,0.09,0.2911,671.1669,23.0000,45.95,17.16,991.56,45.32,23.97
2024-02-12T15:10:10,38.96,1620.46,18.98,2930.59,92.86,47.08,0.15,0.13,0.2910,670.8911,23.0000,45.95,17.18,991.57,44.43,23.50
2024-02-12T15:10:15,38.95,1620.75,19.00,2931.04,99.27,50.33,0.18,0.16,0.2913,671.6692,23.0000,45.95,17.19,991.58,70.18,37.12
2024-02-12T15:10:20,39.00,1619.91,18.98,2929.28,92.85,47.08,0.19,0.17,0.2914,671.8027,23.0000,45.96,17.20,991.53,36.43,19.27
2024-02-12T15:10:25,39.03,1620.49,19.02,2930.39,99.26,50.33,0.19,0.17,0.2912,671.4500,23.0000,45.97,17.21,991.58,61.29,32.42
2024-02-12T15:10:30,38.99,1620.43,19.02,2930.13,99.26,50.33,0.18,0.17,0.2918,672.6856,23.0000,45.97,17.22,991.56,70.17,37.12
2024-02-12T15:10:35,38.99,1619.89,19.05,2929.00,92.85,47.08,0.20,0.18,0.2917,672.3725,23.0000,45.97,17.23,991.55,61.28,32.42
2024-02-12T15:10:40,39.00,1620.08,19.05,2929.14,79.39,40.26,0.19,0.17,0.2915,671.9582,23.0000,45.96,17.25,991.55,61.28,32.42
2024-02-12T15:10:45,39.00,1619.38,19.05,2927.79,99.25,50.33,0.23,0.21,0.2916,672.1135,23.0000,45.98,17.26,991.55,70.16,37.12
2024-02-12T15:10:50,39.02,1619.63,19.09,2928.25,99.24,50.33,0.23,0.20,0.2919,672.8255,23.0000,45.98,17.27,991.58,61.28,32.42
2024-02-12T15:10:55,39.06,1620.21,19.09,2929.15,99.24,50.33,0.19,0.17,0.2915,671.9766,23.0000,45.99,17.28,991.57,78.15,41.35
2024-02-12T15:11:00,39.02,1620.94,19.11,2930.35,92.83,47.08,0.15,0.13,0.2918,672.5474,23.0000,45.99,17.29,991.57,44.41,23.50
2024-02-12T15:11:05,39.01,1620.33,19.10,2929.14,99.23,50.33,0.15,0.14,0.2917,672.2049,23.0000,45.99,17.31,991.60,78.15,41.35
2024-02-12T15:11:10,39.01,1619.58,19.10,2927.63,105.61,53.57,0.14,0.12,0.2919,672.7869,23.0000,46.00,17.32,991.58,52.40,27.73
2024-02-12T15:11:15,38.98,1619.61,19.10,2927.57,105.61,53.57,0.28,0.25,0.2920,672.8401,23.0000,46.00,17.33,991.58,53.29,28.20
2024-02-12T15:11:20,39.06,1619.78,19.14,2927.70,79.37,40.26,0.36,0.32,0.2920,672.9263,23.0000,46.01,17.34,991.55,61.26,32.42
2024-02-12T15:11:25,39.05,1619.96,19.14,2927.84,92.80,47.08,0.37,0.33,0.2919,672.7142,23.0000,46.01,17.35,991.52,61.26,32.42
2024-02-12T15:11:30,39.08,1619.18,19.16,2926.27,85.76,43.51,0.35,0.31,0.2918,672.3551,23.0000,46.02,17.37,991.54,61.25,32.42
2024-02-12T15:11:35,39.05,1618.65,19.16,2925.20,99.20,50.33,0.31,0.28,0.2920,672.8890,23.0000,46.03,17.38,991.53,61.25,32.42
2024-02-12T15:11:40,39.07,1618.50,19.19,2924.92,105.59,53.57,0.28,0.25,0.2921,672.9337,23.0000,46.03,17.39,991.56,61.25,32.42
2024-02-12T15:11:45,39.03,1617.97,19.19,2923.95,99.20,50.33,0.25,0.22,0.2922,673.3152,23.0000,46.03,17.39,991.56,70.13,37.12
2024-02-12T15:11:50,39.08,1618.12,19.21,2924.06,92.14,46.75,0.21,0.19,0.2926,674.1450,23.0000,46.03,17.41,991.57,78.99,41.81
2024-02-12T15:11:55,39.04,1619.26,19.21,2925.99,92.79,47.08,0.18,0.17,0.2925,673.9528,23.0000,46.03,17.42,991.57,70.12,37.12
2024-02-12T15:12:00,39.03,1618.93,19.21,2925.21,92.78,47.08,0.19,0.17,0.2925,673.8314,23.0000,46.03,17.44,991.57,61.24,32.42
2024-02-12T15:12:05,39.10,1619.53,19.24,2926.32,92.78,47.08,0.29,0.26,0.2924,673.5878,23.0000,46.04,17.44,991.58,44.39,23.50
2024-02-12T15:12:10,39.10,1620.12,19.26,2927.18,92.77,47.08,0.38,0.34,0.2929,674.8153,23.0000,46.05,17.46,991.58,61.24,32.42
